,cell_count,type,distance_0,pval_0,distance_1,pval_1,distance_2,pval_2,distance_3,pval_3,distance_4,pval_4,distance_5,pval_5,distance_6,pval_6,distance_7,pval_7,distance_8,pval_8,distance_9,pval_9,distance_10,pval_10,distance_11,pval_11,distance_12,pval_12,distance_13,pval_13,distance_14,pval_14,distance_15,pval_15,distance_16,pval_16,distance_17,pval_17,distance_18,pval_18,distance_19,pval_19,distance_mean,pval_mean,pval_mean_log,distance_mean_log
ENSG00000141568|chr17:82519786-82520143,2000,targeting,519.1625366210938,0.0,575.031005859375,0.0,529.5860595703125,0.0,564.5349731445312,0.0,568.6251220703125,0.0,526.6892700195312,0.0,527.1273803710938,0.0,572.4785766601562,0.0,563.0911254882812,0.0,596.7745361328125,0.0,590.3748779296875,0.0,529.0608520507812,0.0,474.03741455078125,0.0,495.58306884765625,0.0,597.8941040039062,0.0,530.9869384765625,0.0,582.3262329101562,0.0,515.779541015625,0.0,535.9297485351562,0.0,511.78985595703125,0.0,545.3431610107422,0.0,5.0,2.7366698711454895
ENSG00000176678|chr16:86578758-86578941,2000,targeting,525.7506713867188,0.0,580.0839233398438,0.0,535.0568237304688,0.0,566.6690673828125,0.0,572.7357788085938,0.0,528.8858032226562,0.0,533.4751586914062,0.0,575.9444580078125,0.0,566.358642578125,0.0,599.6515502929688,0.0,602.2901000976562,0.0,538.175048828125,0.0,481.4029541015625,0.0,499.66961669921875,0.0,613.9096069335938,0.0,540.3507690429688,0.0,585.661865234375,0.0,515.2931518554688,0.0,548.195556640625,0.0,516.0225219726562,0.0,551.2791534423828,0.0,5.0,2.7413715699940213
ENSG00000183770|chr3:138946904-138947128,2000,targeting,486.78363037109375,0.0,536.0928344726562,0.0,491.36907958984375,0.0,526.4358520507812,0.0,528.5584716796875,0.0,489.95660400390625,0.0,490.92962646484375,0.0,538.7200927734375,0.0,522.8778686523438,0.0,557.746337890625,0.0,557.5237426757812,0.0,493.60943603515625,0.0,441.61016845703125,0.0,457.41400146484375,0.0,561.5118408203125,0.0,499.299560546875,0.0,545.0665283203125,0.0,471.36688232421875,0.0,504.8046875,0.0,471.8115234375,0.0,508.6744384765625,0.0,5.0,2.7064399143415994
ENSG00000111206|chr12:2876684-2877164,2000,targeting,500.78753662109375,0.0,559.0731811523438,0.0,511.9749755859375,0.0,544.1337280273438,0.0,549.2243041992188,0.0,510.7965087890625,0.0,513.236083984375,0.0,552.1569213867188,0.0,539.9466552734375,0.0,573.0599975585938,0.0,574.6498413085938,0.0,510.8448486328125,0.0,459.3807373046875,0.0,477.28118896484375,0.0,582.091064453125,0.0,516.0897216796875,0.0,557.8340454101562,0.0,495.494140625,0.0,523.140625,0.0,495.00567626953125,0.0,527.3100891113281,0.0,5.0,2.7220660808392574
ENSG00000109101|chr17:28506259-28506588,2000,targeting,533.5392456054688,0.0,592.9151611328125,0.0,542.1726684570312,0.0,575.1348266601562,0.0,580.5740966796875,0.0,534.58447265625,0.0,540.9434204101562,0.0,589.6702880859375,0.0,575.6564331054688,0.0,607.4634399414062,0.0,613.48095703125,0.0,545.5728759765625,0.0,492.93475341796875,0.0,512.24951171875,0.0,621.773681640625,0.0,552.5264892578125,0.0,593.7761840820312,0.0,522.6337280273438,0.0,553.6812744140625,0.0,531.9156494140625,0.0,560.6599578857422,0.0,5.0,2.7486995400645244
ENSG00000170802|chr2:48314704-48315130,2000,targeting,497.05572509765625,0.0,555.1550903320312,0.0,512.9790649414062,0.0,538.881103515625,0.0,551.4520874023438,0.0,506.3876953125,0.0,504.8153076171875,0.0,550.599609375,0.0,540.5443725585938,0.0,575.7310791015625,0.0,569.395751953125,0.0,511.09368896484375,0.0,458.11541748046875,0.0,476.6422119140625,0.0,581.6317749023438,0.0,516.2027587890625,0.0,561.1245727539062,0.0,491.358154296875,0.0,515.8359375,0.0,492.59423828125,0.0,525.3797821044922,0.0,5.0,2.720473356060633
ENSG00000053254|chr14:89416760-89417237,2000,targeting,497.46044921875,0.0,558.163330078125,0.0,508.7294921875,0.0,542.7564086914062,0.0,542.9476928710938,0.0,507.7210693359375,0.0,508.44708251953125,0.0,551.4573364257812,0.0,539.6800537109375,0.0,570.9832763671875,0.0,571.3035888671875,0.0,509.45904541015625,0.0,457.05120849609375,0.0,476.01629638671875,0.0,576.5260620117188,0.0,511.682373046875,0.0,558.8824462890625,0.0,490.33154296875,0.0,519.173095703125,0.0,493.3470458984375,0.0,524.6059448242188,0.0,5.0,2.719833207698722
ENSG00000053254|chr14:89618942-89619160,2000,targeting,522.672607421875,0.0,583.424560546875,0.0,536.0104370117188,0.0,561.2083740234375,0.0,565.6838989257812,0.0,530.4623413085938,0.0,528.1130981445312,0.0,575.8251342773438,0.0,559.7559204101562,0.0,598.0665893554688,0.0,591.1415405273438,0.0,533.2426147460938,0.0,480.75494384765625,0.0,499.00482177734375,0.0,605.019287109375,0.0,541.6007690429688,0.0,581.4614868164062,0.0,513.2003784179688,0.0,537.790771484375,0.0,514.7431640625,0.0,547.9591369628906,0.0,5.0,2.738748172985786
ENSG00000139445|chr12:109309163-109309277,2000,targeting,486.97296142578125,0.0,548.216552734375,0.0,495.438232421875,0.0,531.6256713867188,0.0,535.2003784179688,0.0,493.63409423828125,0.0,491.4747314453125,0.0,545.921630859375,0.0,528.6902465820312,0.0,561.4212646484375,0.0,560.3441772460938,0.0,499.24945068359375,0.0,448.73455810546875,0.0,461.0113525390625,0.0,565.8744506835938,0.0,503.05047607421875,0.0,549.3242797851562,0.0,478.017822265625,0.0,503.7784423828125,0.0,484.51519775390625,0.0,513.6247985839843,0.0,5.0,2.710645983963028
ENSG00000150907|chr13:40666236-40666644,2000,targeting,533.1189575195312,0.0,585.44140625,0.0,537.7896118164062,0.0,571.4073486328125,0.0,576.0565185546875,0.0,536.843505859375,0.0,531.5546264648438,0.0,583.5994262695312,0.0,568.4199829101562,0.0,608.5040283203125,0.0,604.8369750976562,0.0,541.1043090820312,0.0,486.37457275390625,0.0,506.648193359375,0.0,609.1466674804688,0.0,544.333251953125,0.0,592.5978393554688,0.0,519.1190795898438,0.0,552.3465576171875,0.0,521.3812866210938,0.0,555.5312072753907,0.0,5.0,2.744708460696891
ENSG00000118689|chr6:108559819-108560248,2000,targeting,491.0479736328125,0.0,550.103515625,0.0,501.3836669921875,0.0,536.5271606445312,0.0,542.894775390625,0.0,498.0125732421875,0.0,501.736328125,0.0,544.3154296875,0.0,531.9970703125,0.0,561.4265747070312,0.0,564.1312255859375,0.0,504.22344970703125,0.0,447.97607421875,0.0,472.58843994140625,0.0,571.4635009765625,0.0,510.12213134765625,0.0,556.3695678710938,0.0,487.01055908203125,0.0,511.38140869140625,0.0,484.9024658203125,0.0,518.4806945800781,0.0,5.0,2.714732590245922
ENSG00000118689|chr6:108560893-108561192,2000,targeting,591.8507080078125,0.0,654.5507202148438,0.0,600.8073120117188,0.0,637.8126831054688,0.0,635.9577026367188,0.0,593.7727661132812,0.0,594.0802612304688,0.0,647.6633911132812,0.0,630.4690551757812,0.0,669.3670043945312,0.0,667.6793212890625,0.0,603.0673828125,0.0,541.6627197265625,0.0,562.1864013671875,0.0,678.6572875976562,0.0,606.041748046875,0.0,658.2139282226562,0.0,581.7108764648438,0.0,613.3717041015625,0.0,579.3760986328125,0.0,617.4149536132812,0.0,5.0,2.790577143761378
ENSG00000184481|chrX:71095999-71096251,2000,targeting,462.824951171875,0.0,521.263671875,0.0,473.9708251953125,0.0,498.4688720703125,0.0,512.7794189453125,0.0,467.8341064453125,0.0,465.72265625,0.0,510.3668212890625,0.0,497.847900390625,0.0,533.330322265625,0.0,533.8699951171875,0.0,470.807861328125,0.0,422.68603515625,0.0,437.794189453125,0.0,547.654541015625,0.0,474.86083984375,0.0,523.1307373046875,0.0,452.375244140625,0.0,477.9866943359375,0.0,455.9385986328125,0.0,487.0757141113281,0.0,5.0,2.6875964759269753
ENSG00000204060|chr1:41361492-41362182,2000,targeting,477.04864501953125,0.0,531.6282958984375,0.0,490.53973388671875,0.0,515.2201538085938,0.0,521.0845947265625,0.0,484.05816650390625,0.0,486.07696533203125,0.0,535.0098266601562,0.0,514.8296508789062,0.0,552.006591796875,0.0,553.0513305664062,0.0,487.03594970703125,0.0,436.736328125,0.0,455.9803466796875,0.0,555.7361450195312,0.0,495.55157470703125,0.0,540.4086303710938,0.0,472.444580078125,0.0,499.27886962890625,0.0,467.1845703125,0.0,503.54554748535156,0.0,5.0,2.7020387601466256
ENSG00000114861|chr3:71244600-71245176,2000,targeting,468.46551513671875,0.0,525.1260986328125,0.0,480.11865234375,0.0,505.1292724609375,0.0,516.6520385742188,0.0,474.56103515625,0.0,475.03289794921875,0.0,516.5029907226562,0.0,510.98541259765625,0.0,544.3803100585938,0.0,536.3930053710938,0.0,479.58721923828125,0.0,428.3353271484375,0.0,447.53314208984375,0.0,552.108154296875,0.0,482.18377685546875,0.0,532.9622192382812,0.0,461.290771484375,0.0,488.381591796875,0.0,459.950927734375,0.0,494.2840179443359,0.0,5.0,2.6939765683187655
ENSG00000114861|chr3:71543111-71543526,2000,targeting,431.17626953125,0.0,489.0614013671875,0.0,438.5927734375,0.0,467.4298095703125,0.0,475.81689453125,0.0,437.827392578125,0.0,432.72509765625,0.0,481.853759765625,0.0,469.065185546875,0.0,501.40283203125,0.0,501.743408203125,0.0,437.310302734375,0.0,391.31005859375,0.0,409.6341552734375,0.0,506.2197265625,0.0,447.54248046875,0.0,490.940185546875,0.0,422.2158203125,0.0,451.6510009765625,0.0,429.2203369140625,0.0,455.63694458007814,0.0,5.0,2.6586189308960053
ENSG00000114861|chr3:71583570-71583806,2000,targeting,487.41461181640625,0.0,537.6148681640625,0.0,493.849853515625,0.0,518.3450927734375,0.0,529.7552490234375,0.0,490.22222900390625,0.0,491.53759765625,0.0,536.3456420898438,0.0,522.07421875,0.0,558.026611328125,0.0,553.228271484375,0.0,493.01031494140625,0.0,442.90655517578125,0.0,460.02252197265625,0.0,561.2180786132812,0.0,503.7923583984375,0.0,544.157470703125,0.0,473.6337890625,0.0,503.0230712890625,0.0,475.5006103515625,0.0,508.78395080566406,0.0,5.0,2.706533403374495
ENSG00000114861|chr3:71583768-71583971,2000,targeting,499.4544677734375,0.0,555.4297485351562,0.0,508.2666015625,0.0,540.2764892578125,0.0,543.5046997070312,0.0,506.254150390625,0.0,501.386962890625,0.0,561.8765869140625,0.0,539.8137817382812,0.0,571.8665771484375,0.0,568.4292602539062,0.0,508.217529296875,0.0,458.37176513671875,0.0,476.57073974609375,0.0,582.0849609375,0.0,515.5478515625,0.0,562.3115844726562,0.0,493.908447265625,0.0,515.6470947265625,0.0,489.6051025390625,0.0,524.9412200927734,0.0,5.0,2.7201106763230434
ENSG00000128573|chr7:114414365-114414739,2000,targeting,522.8878784179688,0.0,589.2000122070312,0.0,534.8496704101562,0.0,567.2799682617188,0.0,573.2883911132812,0.0,530.7932739257812,0.0,539.2783203125,0.0,584.4908447265625,0.0,566.6000366210938,0.0,593.616943359375,0.0,595.8389282226562,0.0,539.7609252929688,0.0,485.32177734375,0.0,505.441162109375,0.0,610.87451171875,0.0,541.4859619140625,0.0,592.1727905273438,0.0,518.67236328125,0.0,548.87353515625,0.0,520.8709106445312,0.0,553.0799102783203,0.0,5.0,2.7427878837200703
ENSG00000128573|chr7:114415016-114415540,2000,targeting,514.168212890625,0.0,571.9276123046875,0.0,526.2161865234375,0.0,555.7999267578125,0.0,564.3541259765625,0.0,518.049072265625,0.0,519.1644897460938,0.0,565.5654296875,0.0,551.178955078125,0.0,587.4945678710938,0.0,580.4771118164062,0.0,525.9135131835938,0.0,472.32672119140625,0.0,488.823486328125,0.0,587.0465698242188,0.0,524.13916015625,0.0,577.7943115234375,0.0,502.086669921875,0.0,529.6923217773438,0.0,497.85894775390625,0.0,538.0038696289063,0.0,5.0,2.730785399369804
ENSG00000049768|chrX:49264466-49264684,2000,targeting,544.9938354492188,0.0,603.861572265625,0.0,559.3261108398438,0.0,586.63525390625,0.0,598.5895385742188,0.0,554.3504638671875,0.0,551.7146606445312,0.0,602.7947387695312,0.0,586.9594116210938,0.0,620.7626342773438,0.0,619.864013671875,0.0,561.1036987304688,0.0,502.84307861328125,0.0,521.6590576171875,0.0,626.4697875976562,0.0,566.7344970703125,0.0,611.8389892578125,0.0,538.0558471679688,0.0,567.3638305664062,0.0,539.8396606445312,0.0,573.2880340576172,0.0,5.0,2.758372877066875
ENSG00000137166|chr6:41546382-41546629,2000,targeting,473.34521484375,0.0,526.5623168945312,0.0,489.8868408203125,0.0,513.2305297851562,0.0,520.1757202148438,0.0,477.59588623046875,0.0,477.2001953125,0.0,526.3198852539062,0.0,509.4000244140625,0.0,547.4412841796875,0.0,542.46728515625,0.0,487.36077880859375,0.0,430.44451904296875,0.0,453.2467041015625,0.0,550.1904907226562,0.0,489.50970458984375,0.0,532.3292236328125,0.0,464.2535400390625,0.0,487.79107666015625,0.0,466.38592529296875,0.0,498.25685729980466,0.0,5.0,2.6974532844261585
ENSG00000164379|chr6:1312072-1312320,2000,targeting,530.872802734375,0.0,596.1177368164062,0.0,541.52099609375,0.0,573.0301513671875,0.0,581.247802734375,0.0,537.0214233398438,0.0,538.114501953125,0.0,585.6966552734375,0.0,574.511474609375,0.0,609.9995727539062,0.0,610.7877807617188,0.0,545.0421142578125,0.0,488.11639404296875,0.0,506.18914794921875,0.0,616.2330932617188,0.0,550.3269653320312,0.0,601.3762817382812,0.0,525.3971557617188,0.0,553.825927734375,0.0,524.6943969726562,0.0,559.5061187744141,0.0,5.0,2.7478048403468236
ENSG00000176302|chr11:118971752-118972000,2000,targeting,462.510009765625,0.0,516.8302001953125,0.0,472.342041015625,0.0,498.5501708984375,0.0,506.3433837890625,0.0,467.58544921875,0.0,465.203369140625,0.0,522.5784912109375,0.0,498.7861328125,0.0,532.6927490234375,0.0,532.4146728515625,0.0,470.7960205078125,0.0,423.475341796875,0.0,439.515380859375,0.0,540.2364501953125,0.0,477.2325439453125,0.0,518.8035888671875,0.0,454.13031005859375,0.0,482.3856201171875,0.0,452.70751953125,0.0,486.75597229003904,0.0,5.0,2.687311288834486
ENSG00000189299|chrX:55623405-55623829,2000,targeting,585.079833984375,0.0,642.9978637695312,0.0,594.2576293945312,0.0,622.0303955078125,0.0,626.6865844726562,0.0,582.5704345703125,0.0,589.6011962890625,0.0,641.1990966796875,0.0,625.6192626953125,0.0,659.9500732421875,0.0,653.803466796875,0.0,588.7410278320312,0.0,532.8760986328125,0.0,554.0017700195312,0.0,664.3458251953125,0.0,593.1588134765625,0.0,647.9783935546875,0.0,571.896240234375,0.0,600.3919067382812,0.0,570.9744262695312,0.0,607.4080169677734,0.0,5.0,2.7834805197223327
ENSG00000179772|chr20:31845280-31845580,2000,targeting,481.7548828125,0.0,538.8961181640625,0.0,487.649658203125,0.0,524.2471923828125,0.0,529.4751586914062,0.0,486.55731201171875,0.0,486.797607421875,0.0,532.7440795898438,0.0,525.5936279296875,0.0,556.0938720703125,0.0,548.6779174804688,0.0,495.14434814453125,0.0,439.58990478515625,0.0,454.56060791015625,0.0,561.5618896484375,0.0,496.63214111328125,0.0,540.0210571289062,0.0,470.257568359375,0.0,499.92327880859375,0.0,470.1888427734375,0.0,506.3183532714844,0.0,5.0,2.704423670187681
ENSG00000162613|chr1:77978618-77979051,2000,targeting,525.761474609375,0.0,580.9682006835938,0.0,540.8016967773438,0.0,566.3532104492188,0.0,572.2352905273438,0.0,530.6454467773438,0.0,529.453369140625,0.0,577.4208984375,0.0,564.7379760742188,0.0,598.4271240234375,0.0,595.8200073242188,0.0,533.1548461914062,0.0,483.19866943359375,0.0,496.9388427734375,0.0,608.29541015625,0.0,536.633544921875,0.0,589.8452758789062,0.0,514.4309692382812,0.0,545.0210571289062,0.0,517.2058715820312,0.0,550.3674591064453,0.0,5.0,2.740652747995821
ENSG00000107164|chr9:130579043-130579844,2000,targeting,498.228271484375,0.0,556.5025024414062,0.0,506.81396484375,0.0,545.2681884765625,0.0,549.1948852539062,0.0,504.527099609375,0.0,504.12396240234375,0.0,549.9898681640625,0.0,540.4078979492188,0.0,570.2771606445312,0.0,571.1268920898438,0.0,508.96905517578125,0.0,459.93829345703125,0.0,476.42193603515625,0.0,578.7744140625,0.0,516.8037719726562,0.0,559.49658203125,0.0,491.66845703125,0.0,518.0745849609375,0.0,490.305419921875,0.0,524.8456604003907,0.0,5.0,2.720031610661279
ENSG00000165060|chr9:69035708-69036096,1888,targeting,430.8280029296875,0.0,485.85986328125,0.0,438.000732421875,0.0,470.1590576171875,0.0,468.5673828125,0.0,434.880126953125,0.0,435.0714111328125,0.0,484.6468505859375,0.0,467.8487548828125,0.0,500.5030517578125,0.0,500.2059326171875,0.0,444.1123046875,0.0,391.543212890625,0.0,406.015625,0.0,507.9541015625,0.0,444.1700439453125,0.0,485.704345703125,0.0,425.4483642578125,0.0,448.4478759765625,0.0,422.9849853515625,0.0,454.64760131835936,0.0,5.0,2.657674904129015
ENSG00000154727|chr21:25734968-25735591,2000,targeting,520.2670288085938,0.0,572.748779296875,0.0,526.63671875,0.0,558.4241943359375,0.0,566.6780395507812,0.0,524.04150390625,0.0,524.7141723632812,0.0,571.3052978515625,0.0,554.7915649414062,0.0,595.8740234375,0.0,586.1410522460938,0.0,529.9552001953125,0.0,472.71783447265625,0.0,491.82757568359375,0.0,597.841552734375,0.0,528.9915771484375,0.0,582.7540283203125,0.0,510.45574951171875,0.0,537.1852416992188,0.0,507.33331298828125,0.0,543.0342224121093,0.0,5.0,2.7348272000057907
ENSG00000104064|chr15:50354626-50355055,2000,targeting,472.2432861328125,0.0,523.86328125,0.0,476.849853515625,0.0,506.767333984375,0.0,509.780029296875,0.0,475.0162353515625,0.0,476.9251708984375,0.0,520.9576416015625,0.0,504.7601318359375,0.0,539.5255126953125,0.0,534.13671875,0.0,477.7567138671875,0.0,429.3765869140625,0.0,445.684814453125,0.0,546.521728515625,0.0,486.306884765625,0.0,527.4715576171875,0.0,460.57177734375,0.0,489.059814453125,0.0,458.6820068359375,0.0,493.11285400390625,0.0,5.0,2.6929463234603763
ENSG00000007237|chr17:10198513-10198751,2000,targeting,507.73480224609375,0.0,568.7009887695312,0.0,520.2327270507812,0.0,548.0540161132812,0.0,556.8790893554688,0.0,507.04095458984375,0.0,511.02386474609375,0.0,557.6077880859375,0.0,547.8317260742188,0.0,584.3115234375,0.0,582.6653442382812,0.0,517.967529296875,0.0,465.40911865234375,0.0,483.6412353515625,0.0,587.958984375,0.0,520.4559326171875,0.0,568.0081176757812,0.0,500.332275390625,0.0,527.5391845703125,0.0,503.10693359375,0.0,533.3251068115235,0.0,5.0,2.7269920290101717
ENSG00000102145|chrX:48786581-48786724,2000,targeting,444.9063720703125,0.0,498.255615234375,0.0,453.745849609375,0.0,482.530517578125,0.0,485.57275390625,0.0,447.122802734375,0.0,444.84716796875,0.0,492.61572265625,0.0,482.100830078125,0.0,511.984619140625,0.0,512.001953125,0.0,455.4486083984375,0.0,402.5313720703125,0.0,418.425048828125,0.0,515.103759765625,0.0,454.7098388671875,0.0,498.776611328125,0.0,432.191162109375,0.0,459.2362060546875,0.0,437.63525390625,0.0,466.4871032714844,0.0,5.0,2.6688396415327826
ENSG00000179348|chr3:128487497-128487936,2000,targeting,376.5228271484375,0.0,425.2342529296875,0.0,384.4337158203125,0.0,408.1961669921875,0.0,415.28271484375,0.0,376.8099365234375,0.0,379.0274658203125,0.0,421.681640625,0.0,409.8819580078125,0.0,438.333740234375,0.0,437.4296875,0.0,386.8255615234375,0.0,340.373291015625,0.0,354.877197265625,0.0,448.25341796875,0.0,391.0360107421875,0.0,427.3231201171875,0.0,368.09912109375,0.0,394.0526123046875,0.0,367.591796875,0.0,397.5633117675781,0.0,5.0,2.5994062996889014
ENSG00000179348|chr3:128492779-128493177,2000,targeting,464.02587890625,0.0,521.5608520507812,0.0,474.75506591796875,0.0,502.55908203125,0.0,506.60107421875,0.0,467.0673828125,0.0,465.92791748046875,0.0,510.25335693359375,0.0,499.32489013671875,0.0,533.302734375,0.0,532.201904296875,0.0,474.2080078125,0.0,420.8104248046875,0.0,437.95050048828125,0.0,543.502685546875,0.0,476.5462646484375,0.0,521.2800903320312,0.0,461.91754150390625,0.0,481.668212890625,0.0,453.3839111328125,0.0,487.4423889160156,0.0,5.0,2.6879232935640185
ENSG00000107485|chr10:8054872-8055251,2000,targeting,549.3732299804688,0.0,609.6738891601562,0.0,562.0504150390625,0.0,595.8585205078125,0.0,597.9732666015625,0.0,556.5584716796875,0.0,554.6148071289062,0.0,609.025146484375,0.0,589.11474609375,0.0,628.1397705078125,0.0,620.001953125,0.0,562.0487060546875,0.0,504.609375,0.0,517.8577880859375,0.0,626.2369995117188,0.0,568.783935546875,0.0,609.5406494140625,0.0,536.8248291015625,0.0,571.0339965820312,0.0,539.2731323242188,0.0,575.4296813964844,0.0,5.0,2.75999225959506
ENSG00000136574|chr8:11704145-11704289,2000,targeting,511.62451171875,0.0,566.1846313476562,0.0,519.5703125,0.0,555.5278930664062,0.0,555.7213134765625,0.0,516.0184326171875,0.0,512.8995361328125,0.0,563.6275024414062,0.0,546.3114013671875,0.0,581.9559936523438,0.0,582.6770629882812,0.0,524.0933837890625,0.0,466.2879638671875,0.0,483.90716552734375,0.0,582.7852172851562,0.0,526.1691284179688,0.0,574.0049438476562,0.0,504.8211669921875,0.0,530.0587158203125,0.0,495.8851318359375,0.0,535.0065704345703,0.0,5.0,2.728359115639837
ENSG00000130700|chr20:62475626-62475994,2000,targeting,508.17108154296875,0.0,565.0967407226562,0.0,520.6345825195312,0.0,552.1997680664062,0.0,551.4414672851562,0.0,512.0693359375,0.0,511.425537109375,0.0,560.9009399414062,0.0,549.81689453125,0.0,583.7373046875,0.0,581.2261352539062,0.0,519.2660522460938,0.0,471.95037841796875,0.0,482.51318359375,0.0,590.4998779296875,0.0,526.1853637695312,0.0,569.4521484375,0.0,502.38653564453125,0.0,527.3479614257812,0.0,504.984619140625,0.0,534.5652954101563,0.0,5.0,2.728000760441653
ENSG00000141448|chr18:22169605-22169694,2000,targeting,490.19281005859375,0.0,553.4201049804688,0.0,503.47344970703125,0.0,535.9566040039062,0.0,537.4390869140625,0.0,499.81573486328125,0.0,498.88330078125,0.0,544.6497802734375,0.0,531.0040283203125,0.0,560.96044921875,0.0,562.7210693359375,0.0,502.75640869140625,0.0,450.59820556640625,0.0,467.52392578125,0.0,573.430908203125,0.0,505.01416015625,0.0,550.0822143554688,0.0,483.25445556640625,0.0,509.33013916015625,0.0,482.2161865234375,0.0,517.1361511230468,0.0,5.0,2.7136048987940535
ENSG00000157259|chr7:92447490-92447660,2000,targeting,420.995849609375,0.0,473.080810546875,0.0,429.36181640625,0.0,460.75439453125,0.0,463.056640625,0.0,425.3916015625,0.0,424.3868408203125,0.0,468.6087646484375,0.0,459.912109375,0.0,490.5203857421875,0.0,489.5570068359375,0.0,431.01513671875,0.0,385.7996826171875,0.0,397.0029296875,0.0,493.1903076171875,0.0,432.843994140625,0.0,475.923828125,0.0,413.599365234375,0.0,438.741455078125,0.0,412.3834228515625,0.0,444.3063171386719,0.0,5.0,2.647682488075359
ENSG00000167491|chr19:19385794-19386104,2000,targeting,486.7520751953125,0.0,539.4609375,0.0,497.66064453125,0.0,523.0960693359375,0.0,528.9564208984375,0.0,490.1695556640625,0.0,488.22027587890625,0.0,534.94580078125,0.0,517.62158203125,0.0,557.0548095703125,0.0,552.6220703125,0.0,495.5751953125,0.0,447.91119384765625,0.0,459.78033447265625,0.0,560.8172607421875,0.0,504.42535400390625,0.0,547.692138671875,0.0,472.88922119140625,0.0,500.122802734375,0.0,478.29754638671875,0.0,509.203564453125,0.0,5.0,2.7068914350776607
ENSG00000167491|chr19:19405761-19406238,2000,targeting,500.75701904296875,0.0,559.2879638671875,0.0,510.66473388671875,0.0,541.6190185546875,0.0,549.8599243164062,0.0,503.13714599609375,0.0,507.3779296875,0.0,557.390625,0.0,542.6190795898438,0.0,574.1519775390625,0.0,577.5490112304688,0.0,518.1558837890625,0.0,461.3409423828125,0.0,476.287841796875,0.0,583.21533203125,0.0,517.4337158203125,0.0,562.71435546875,0.0,491.309326171875,0.0,521.8045043945312,0.0,492.8436279296875,0.0,527.4759979248047,0.0,5.0,2.722202702441821
ENSG00000143614|chr1:153922304-153922915,2000,targeting,499.13128662109375,0.0,555.0164184570312,0.0,510.90435791015625,0.0,538.6322631835938,0.0,546.3853759765625,0.0,501.1707763671875,0.0,505.43017578125,0.0,550.508056640625,0.0,542.1480102539062,0.0,572.505615234375,0.0,568.917236328125,0.0,510.723388671875,0.0,456.7735595703125,0.0,476.559326171875,0.0,575.6749877929688,0.0,517.5919189453125,0.0,565.8779296875,0.0,488.4129638671875,0.0,523.1055908203125,0.0,494.93194580078125,0.0,525.0200592041016,0.0,5.0,2.7201758966159195
ENSG00000164900|chr7:151167377-151167693,2000,targeting,466.058349609375,0.0,517.3612060546875,0.0,469.715576171875,0.0,505.7628173828125,0.0,509.677978515625,0.0,469.048828125,0.0,469.0054931640625,0.0,513.4000244140625,0.0,504.665771484375,0.0,534.5518798828125,0.0,533.313232421875,0.0,474.9334716796875,0.0,422.9595947265625,0.0,440.185302734375,0.0,541.474365234375,0.0,476.73486328125,0.0,516.643310546875,0.0,456.044189453125,0.0,481.407958984375,0.0,455.0716552734375,0.0,487.9007934570312,0.0,5.0,2.6883315243916885
ENSG00000164900|chr7:151174474-151174742,2000,targeting,519.8421020507812,0.0,580.2069702148438,0.0,529.8671875,0.0,565.0623779296875,0.0,569.670654296875,0.0,528.5382690429688,0.0,524.8552856445312,0.0,573.0691528320312,0.0,556.4279174804688,0.0,592.7984008789062,0.0,591.6612548828125,0.0,533.4151000976562,0.0,477.28564453125,0.0,491.9857177734375,0.0,600.8077392578125,0.0,540.7886352539062,0.0,580.2841796875,0.0,509.7984619140625,0.0,542.51123046875,0.0,514.7420654296875,0.0,546.1809173583985,0.0,5.0,2.7373365225508377
ENSG00000168505|chr2:236167979-236168369,2000,targeting,552.7775268554688,0.0,609.2385864257812,0.0,564.2471313476562,0.0,590.16015625,0.0,597.04638671875,0.0,556.6910400390625,0.0,559.0238037109375,0.0,606.953857421875,0.0,589.8421630859375,0.0,627.5603637695312,0.0,624.9849243164062,0.0,560.6351318359375,0.0,508.79083251953125,0.0,523.8973999023438,0.0,633.0834350585938,0.0,564.3436279296875,0.0,618.9037475585938,0.0,537.1332397460938,0.0,571.946533203125,0.0,540.585693359375,0.0,576.8922790527344,0.0,5.0,2.7610947265344445
ENSG00000005436|chr2:75710658-75710900,2000,targeting,473.45452880859375,0.0,529.3455810546875,0.0,487.23492431640625,0.0,514.3563842773438,0.0,514.7762451171875,0.0,480.19012451171875,0.0,476.4217529296875,0.0,524.457275390625,0.0,512.1870727539062,0.0,546.3120727539062,0.0,543.3768920898438,0.0,483.140869140625,0.0,433.09619140625,0.0,453.09521484375,0.0,550.5846557617188,0.0,492.1431884765625,0.0,533.0989990234375,0.0,463.79486083984375,0.0,490.44940185546875,0.0,464.42376708984375,0.0,498.2970001220703,0.0,5.0,2.697488272612853
ENSG00000137270|chr6:53148549-53148807,2000,targeting,507.54742431640625,0.0,563.1990966796875,0.0,517.4024047851562,0.0,552.0968017578125,0.0,555.1868896484375,0.0,509.8446044921875,0.0,510.7315673828125,0.0,562.9197998046875,0.0,548.4859619140625,0.0,581.399658203125,0.0,584.594482421875,0.0,519.2074584960938,0.0,467.56488037109375,0.0,481.027099609375,0.0,588.812744140625,0.0,525.521484375,0.0,572.9014892578125,0.0,501.21337890625,0.0,524.1390991210938,0.0,500.7427978515625,0.0,533.7269561767578,0.0,5.0,2.727319137641852
