intended_target_name	tf_gene_symbol	tf_family	tf_dbd	gene_id	log2_fc	log2_fc_std	p_value	fdr_bh	intended_target_chr	intended_target_start	intended_target_end
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000254339	-0.42739064	0.04681175	6.850764843585056e-20	5.016340811237396e-17	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000125144	-0.4967995	0.054623973	9.467524307951537e-20	6.437240277670763e-17	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000148357	-1.4607936	0.16604058	1.3951105465966213e-18	8.853371528702158e-16	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000245694	1.024542	0.11824941	4.545123698493176e-18	2.704064530372284e-15	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000197462	-0.9049421	0.10458753	5.0389666455913044e-18	2.8215249117284483e-15	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000139318	0.6625032	0.07711709	8.631125398881497e-18	4.564426815108499e-15	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000100154	0.7090002	0.08461066	5.3125723997627154e-17	2.66159877228112e-14	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000049192	-0.8492952	0.10500429	6.055489807530122e-16	2.882110373893962e-13	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000143479	1.1919533	0.14928406	1.4113408323109744e-15	6.397406372746745e-13	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000164418	0.86887974	0.10944001	2.03285533267804e-15	8.45233776193859e-13	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000148200	0.410967	0.051767208	2.0422709163209115e-15	8.45233776193859e-13	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000110492	0.28781432	0.03783577	2.806670277717432e-14	1.1131955988996764e-11	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000165323	0.36670086	0.048734352	5.292905241309805e-14	2.0153265996811217e-11	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000039068	-0.3526787	0.04794621	1.8990731974744465e-13	6.952799141061252e-11	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000139364	0.35171947	0.0479425	2.1961801961997642e-13	7.742755291713169e-11	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000173406	0.48061055	0.066463806	4.788769447523192e-13	1.5899418467192698e-10	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000113356	0.33212435	0.045939453	4.843819051881377e-13	1.5899418467192698e-10	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000145934	0.9434736	0.13222083	9.637323114673952e-13	3.0579226242860447e-10	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000187079	0.4114801	0.05838545	1.819672705462278e-12	5.587569188159814e-10	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000185532	-0.37288737	0.053561013	3.356725939813397e-12	9.682628551843553e-10	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000169715	-0.42319143	0.060752604	3.2650660873870786e-12	9.682628551843553e-10	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000154864	0.610799	0.08874416	5.873057234349671e-12	1.644283288640427e-09	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000131711	0.47877213	0.070012376	8.008630511933571e-12	2.178118681231305e-09	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000174482	0.52857155	0.07738004	8.44120061938752e-12	2.23199413044305e-09	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000183742	-0.8060845	0.11819531	9.108085541000192e-12	2.34323962877786e-09	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000179915	-0.42501858	0.06297184	1.4851583558441007e-11	3.7203216813894726e-09	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000151322	0.46567535	0.07047867	3.91329700482341e-11	9.551454920234368e-09	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000061676	-0.3408602	0.05171369	4.360062029143981e-11	1.0375857613855388e-08	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000150995	0.8864529	0.13517062	5.452351621897565e-11	1.2357365497343553e-08	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000142541	-0.14885348	0.022688026	5.3490201274552006e-11	1.2357365497343553e-08	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000205358	-0.553877	0.08472659	6.266942328060251e-11	1.3873261400187332e-08	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000166347	-0.33757362	0.05280709	1.6310865513725478e-10	3.528707473298928e-08	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000112232	0.3501731	0.0549018	1.7921471183214466e-10	3.7085757433264894e-08	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000149273	-0.13110138	0.020551873	1.78192210271943e-10	3.7085757433264894e-08	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000152977	0.55777466	0.089783475	5.216730883672703e-10	1.0565544953549035e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000127928	-0.69339556	0.111963704	5.901508871777401e-10	1.1703429781343559e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000077549	0.2111401	0.034501847	9.376630210912376e-10	1.821553938319896e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000182389	0.6334066	0.10356981	9.610694084001964e-10	1.8284163610857773e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000085276	0.40931928	0.06696214	9.796116652523862e-10	1.8284163610857773e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000184903	-0.3077273	0.05074426	1.3254751047081987e-09	2.4263841387917967e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000067798	0.6189782	0.10252519	1.5668672371463771e-09	2.814152684980446e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000173320	0.3349595	0.05555762	1.649287223680168e-09	2.907326867076207e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000145703	0.34473202	0.057220507	1.6950399092859779e-09	2.933651799362404e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000133112	-0.111794375	0.018804902	2.765250605680483e-09	4.7004322349058066e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000271860	-0.98065275	0.16523695	2.941560388150092e-09	4.874632101398544e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000165434	0.5271935	0.08885424	2.970150875944065e-09	4.874632101398544e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000187514	-0.12889117	0.02185367	3.681150381677364e-09	5.93913059037065e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000164587	-0.09169054	0.015659729	4.764932560268737e-09	7.559565506866351e-07	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000135298	0.45960823	0.079171844	6.428994547166319e-09	1.0032393294176425e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000137154	-0.10383168	0.018288678	1.367774762353288e-08	2.0999754778775724e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000204442	0.4787499	0.084426396	1.4228262597811822e-08	2.149822724897948e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000198795	0.65063506	0.11513517	1.5946708070678712e-08	2.371823658199854e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000133169	0.7072658	0.12589206	1.9314255630382025e-08	2.828498451470869e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000133424	-0.23582152	0.042269725	2.4194692563307903e-08	3.489534522880726e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000138814	0.37231222	0.06702992	2.7853886696180392e-08	3.957330559118525e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000115963	0.44824576	0.08140973	3.6698103875590423e-08	5.137194864584489e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000162433	0.30667955	0.0557287	3.732110732874208e-08	5.148690154526027e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000147403	-0.11429666	0.020795584	3.880651776570219e-08	5.277132037310274e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000176788	0.26682368	0.048819486	4.615618968679281e-08	6.188179853923673e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000170579	0.2196004	0.0404334	5.598784431720301e-08	7.402059584103548e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000142534	-0.10565608	0.019556925	6.572241256508544e-08	8.570022537082854e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000139910	0.44392756	0.08241697	7.189843901043689e-08	9.248665418112821e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000060982	0.24664363	0.045885745	7.651099866451477e-08	9.710775950500214e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000169760	0.39510658	0.07360344	7.959456458456672e-08	9.969219214216982e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000106078	-0.62222517	0.11597391	8.08520555556816e-08	9.995204114734197e-06	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000023171	0.8348913	0.15597701	8.667233899779817e-08	1.0577358909231293e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000136267	0.74259883	0.13887349	8.927381303858958e-08	1.071808166167893e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000182985	-1.361953	0.2547763	9.007737503249442e-08	1.071808166167893e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000204262	0.66076344	0.12578855	1.49666592894022e-07	1.7588596268619696e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000144713	-0.13557112	0.025824992	1.5242233058809177e-07	1.7694002010585922e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000137193	-0.55859536	0.10677168	1.679755147789281e-07	1.9264565363621886e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000170889	-0.12447727	0.02386013	1.8188680900168397e-07	2.06116730343694e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000112541	1.1754737	0.2254429	1.84747958035826e-07	2.0689597794623852e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000231500	-0.113961734	0.021933906	2.0396382549896168e-07	2.2575949475867632e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000125691	-0.093095586	0.017962985	2.187736206550929e-07	2.3936851666848613e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000182601	0.37478253	0.07275662	2.5885091209391853e-07	2.8000020820704664e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000173660	-0.13723087	0.026921455	3.442520101218424e-07	3.6819493082582226e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000169855	-0.22168198	0.0441188	5.043238249203074e-07	5.3340649882404524e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000140416	-0.30054465	0.05992171	5.286228432301685e-07	5.529627301876894e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000145681	-1.2898499	0.26080397	7.58830827334504e-07	7.851424614562113e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000183098	0.25204253	0.05104726	7.915689219205234e-07	8.102090933076842e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000152061	-0.2064574	0.04203418	9.031047417197794e-07	9.145376634500616e-05	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000290092	-0.47763997	0.09792533	1.0738794822346562e-06	0.00010648186241033012	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000156687	0.2182678	0.044742353	1.069897411637426e-06	0.00010648186241033012	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000143947	-0.10653009	0.022032503	1.330562263335178e-06	0.00012924104270089346	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000154310	0.24182548	0.05000092	1.3219802388284851e-06	0.00012924104270089346	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000147065	0.36319095	0.07534054	1.4308595721371266e-06	0.0001375793158300334	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000108107	-0.0874375	0.018157277	1.4678568298846253e-06	0.00013972529163671748	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000106538	0.3671014	0.07656118	1.6277538086956055e-06	0.00015043289810653853	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000248538	-1.0538414	0.21965615	1.6050875239153803e-06	0.00015043289810653853	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000171208	0.53140646	0.11078791	1.6137273457016513e-06	0.00015043289810653853	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000204628	-0.09395839	0.019809883	2.105703188396521e-06	0.0001927325831764085	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000140022	0.45286995	0.095957816	2.364610433466623e-06	0.00021436882586827412	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000113319	-0.57885265	0.122982204	2.516354777914881e-06	0.0002259734068959599	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000078328	0.34125918	0.07353659	3.472785677300294e-06	0.0003089481015160888	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000272398	0.15924071	0.034386557	3.6407978924552767e-06	0.0003199984425481887	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000130066	-0.47914815	0.1034973	3.664232612433298e-06	0.0003199984425481887	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000133687	-0.49530473	0.10703291	3.699400149291376e-06	0.00032013263655549646	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000142676	-0.09371156	0.020288784	3.8580756075761125e-06	0.00033085605142808117	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000162542	-1.0569646	0.22951205	4.1193400513555e-06	0.00035010712454333035	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000137573	0.56144845	0.122273214	4.395373990711864e-06	0.0003702616373237719	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000154556	0.7225374	0.15903924	5.542268097967801e-06	0.0004627793861803114	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000087086	-0.10146575	0.022387475	5.835732160681152e-06	0.00048304638641325116	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000143375	-0.5910277	0.13156477	7.045982716660045e-06	0.0005732539271785212	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000139132	0.18944308	0.04215462	6.989590811424151e-06	0.0005732539271785212	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000197958	-0.115393415	0.025801767	7.738031445511088e-06	0.000624223062117119	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000148175	-0.5838068	0.13072105	7.967676531593012e-06	0.0006373471672624695	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000234352	-0.46131626	0.10345104	8.223890151188317e-06	0.0006523600862430133	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000152767	0.23229116	0.052126244	8.337897979125857e-06	0.0006559376104404879	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000162599	0.37431556	0.08412287	8.601866912375923e-06	0.0006711571404828395	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000131469	-0.1010582	0.022817897	9.471459182803485e-06	0.0007329985362691576	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000159335	0.20001084	0.045191053	9.60433214010299e-06	0.0007372874003358093	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000105464	-0.40537748	0.09163442	9.69547834103848e-06	0.0007383300666267624	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000156049	0.56794226	0.12859564	1.0031340688362054e-05	0.0007578439048612571	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000176014	0.25119397	0.05698135	1.0415924124216144e-05	0.0007807022184127045	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000170802	0.37222975	0.084498815	1.057118986348701e-05	0.000786149658676038	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000169306	0.8373549	0.1909862	1.1631995699142697e-05	0.0008583330779855762	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000099875	-0.42704797	0.09754883	1.198906100209715e-05	0.0008778759359920214	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000164985	0.17141972	0.03926972	1.2701343826542105e-05	0.0009229319991210252	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000141698	0.36388376	0.08343676	1.2935533692397285e-05	0.0009328283728631041	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000096384	-0.08538408	0.019616926	1.345500431951203e-05	0.0009629938805822181	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000068366	0.28531048	0.06577187	1.4386361403958508e-05	0.0010219684642110525	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000105889	0.54029083	0.1247055	1.474027219392002e-05	0.0010393529704735161	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000104332	0.5234631	0.12102719	1.5241484083838783e-05	0.0010667918161328042	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000124496	0.20289262	0.0470164	1.593443131558635e-05	0.0011071522021391712	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000146938	0.26518548	0.06152505	1.631043869829277e-05	0.0011250656954278904	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000120549	-0.40005982	0.09288389	1.6541224826608983e-05	0.0011327763965790713	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000137266	0.24456944	0.057144612	1.870330088771802e-05	0.0012716908653584845	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000161016	-0.08150088	0.019072045	1.925869395642324e-05	0.0013001667217815095	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000147854	0.44543862	0.10448752	2.016287026512503e-05	0.00135162226798398	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000168280	0.27819303	0.06545964	2.139226202250494e-05	0.0014146560912523646	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000166130	0.546554	0.12860835	2.1400407305424995e-05	0.0014146560912523646	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000071994	-0.32182518	0.0763232	2.480017739103244e-05	0.0016202429347980576	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000067225	-0.21612282	0.05126071	2.4850873881764512e-05	0.0016202429347980576	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000182050	0.66047925	0.15716447	2.640162470867712e-05	0.0017096399020537245	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000183688	0.38943523	0.092809804	2.716014912693822e-05	0.00174687472661706	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000089157	-0.09665738	0.023190128	3.0723015132721624e-05	0.0019627676580427993	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000106278	0.18549013	0.044553455	3.13658430406176e-05	0.001990476399357593	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000177600	-0.09329894	0.022439195	3.212485820121131e-05	0.0020251425511081484	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000184985	0.6004592	0.14455035	3.267426368742435e-05	0.00204622576342495	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000236404	-0.5383255	0.12968375	3.309341210521061e-05	0.0020589293452908486	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000198626	-0.24911317	0.060325038	3.635288333566539e-05	0.002247033093975317	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000116833	0.20941573	0.05074678	3.680379955313902e-05	0.0022602281802989056	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000102935	0.2740155	0.0664715	3.751072306612312e-05	0.0022888754670924746	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000112159	0.18571852	0.04521951	4.007555500298364e-05	0.002429803873078989	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000114948	0.4490155	0.10960142	4.188947593027472e-05	0.0025237083631663615	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000156976	-0.18108365	0.044249576	4.270691354549101e-05	0.0025567742769781695	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000152270	0.49772006	0.121844895	4.41022535564932e-05	0.0026238084475266174	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000115339	-0.37817648	0.09288996	4.676537484037556e-05	0.002764966478916366	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000144868	0.24440932	0.060101088	4.769644690832691e-05	0.0027935706221256826	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000088387	-0.4483717	0.11027463	4.783611843749199e-05	0.0027935706221256826	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000122507	-0.39913747	0.098276876	4.878828350834851e-05	0.0028318028702193263	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000176485	-0.25113592	0.061905198	4.975344974106108e-05	0.0028703217459706692	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000173068	0.23723996	0.05881368	5.4892612192244064e-05	0.003147727562999827	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000277443	0.22723891	0.05637937	5.565042846065166e-05	0.003153193026886566	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000101843	0.37014097	0.09181939	5.549618446513344e-05	0.003153193026886566	chr8	101492459	101493230
ENSG00000083307	GRHL2	Grainyhead-related factors	Grainyhead	ENSG00000108654	0.15869527	0.039391875	5.61029854729703e-05	0.00316002555453967	chr8	101492459	101493230
