intended_target_name	tf_gene_symbol	tf_family	tf_dbd	gene_id	log2_fc	log2_fc_std	p_value	fdr_bh	intended_target_chr	intended_target_start	intended_target_end
ENSG00000116990	MYCL		bHLH	ENSG00000166441	-0.19304469	0.033940356	1.2871460011836128e-08	6.168003637671873e-05	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000164587	-0.15007076	0.030065663	5.993295636349604e-07	0.0016310453582813842	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000166669	0.44722915	0.090044074	6.807367939404776e-07	0.0016310453582813842	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000137154	-0.14053541	0.029836131	2.474224946015835e-06	0.004742594376523152	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000198804	-0.1133468	0.025076384	6.182167206587252e-06	0.009874981751322037	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000186468	-0.14270812	0.032196447	9.318202540643126e-06	0.01275795044993196	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000137818	-0.13173279	0.030858185	1.9637423242876458e-05	0.023525633044965997	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000063177	-0.11006863	0.026391368	3.037594811753497e-05	0.03234700963982835	chr1	39901438	39901871
ENSG00000116990	MYCL		bHLH	ENSG00000198712	-0.11129741	0.027207335	4.300482588775703e-05	0.04121582513082634	chr1	39901438	39901871
ENSG00000117000	RLF		C2H2 ZF	ENSG00000131374	0.44668138	0.045071114	3.744239313275991e-23	3.5884789578437095e-19	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000237356	0.741526	0.077073075	6.5145130981232505e-22	3.1217546766206616e-18	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000256995	0.5568327	0.061933797	2.454994617969732e-19	7.842889472873971e-16	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000258932	0.48694476	0.057578605	2.742418048157559e-17	6.570833643385511e-14	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000139219	1.0706892	0.13232604	5.90332148656356e-16	1.1315486625445032e-12	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000117000	-0.8749368	0.10893169	9.59145977574522e-16	1.2639335293583826e-12	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000186439	0.8979046	0.11171367	9.16503286318313e-16	1.2639335293583826e-12	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000255794	0.88019836	0.10974658	1.0550363350236916e-15	1.2639335293583826e-12	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000251326	1.5282583	0.21393193	9.087390798214496e-13	9.677061490009747e-10	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000130303	-0.9233493	0.13236503	3.0417958561508414e-12	2.9152571485349664e-09	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000175497	0.5108133	0.07586498	1.65984191825959e-11	1.446174994963628e-08	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000259692	0.31620184	0.051956218	1.1581773418630144e-09	9.249976370345942e-07	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000154645	1.3803675	0.23205626	2.707472830274757e-09	1.996032277334867e-06	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000197085	0.64065844	0.11067817	7.102622055358989e-09	4.862252127040039e-06	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000112541	0.2072509	0.03619455	1.0281133986255196e-08	6.5689592082846534e-06	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000084453	0.575504	0.10089492	1.170323307928862e-08	6.774988485992169e-06	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000232677	0.3755073	0.06588449	1.2017404451363404e-08	6.774988485992169e-06	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000224371	0.3859092	0.07020854	3.871537578183982e-08	2.0613786749619602e-05	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000182621	0.40978426	0.07790342	1.4393197462713454e-07	7.260231814876092e-05	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000250049	0.76492816	0.1476246	2.200180098205667e-07	0.00010041202886287197	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000283526	-1.5114682	0.29128736	2.1151183616125385e-07	0.00010041202886287197	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000250266	1.0540694	0.20913774	4.653547000183369e-07	0.00020272542931707913	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000173726	0.13692003	0.027602911	7.03671190968979e-07	0.00029321672583681286	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000069329	-0.2155128	0.044081513	1.0136968837789937e-06	0.0004048029555890782	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000139793	0.37270936	0.07779324	1.6593129924427465e-06	0.0006361142287828513	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000057294	0.24752682	0.05328017	3.388290865575292e-06	0.0012489761406028308	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000033122	0.7738624	0.16914608	4.759633098217116e-06	0.001629154414761173	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000171723	0.27418834	0.059890863	4.691441041949568e-06	0.001629154414761173	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000078295	-0.26367417	0.059150822	8.285965776728456e-06	0.0027383688277298453	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000228999	0.5330509	0.12091743	1.041430154790224e-05	0.0033270222011698354	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000161551	0.34600648	0.078868866	1.148661030512798e-05	0.003551215263366018	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000154642	0.6103986	0.13945818	1.2036295315021192e-05	0.003604870446848847	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000158270	0.304849	0.070079535	1.3611095006618702e-05	0.003952991955861625	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000136068	-0.1803057	0.041583017	1.4507125391838972e-05	0.004089302639864256	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000111249	-0.2807329	0.06485172	1.4989501236999502e-05	0.0041045537101543775	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000144229	0.47800836	0.11073567	1.584071606986817e-05	0.0042171506337115704	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000175161	0.19705516	0.046078738	1.8986502241786504e-05	0.004899852708455419	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000183230	0.40777916	0.09546801	1.942762968711456e-05	0.004899852708455419	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000254635	-0.3676321	0.08643795	2.1080054208716835e-05	0.005180288193239542	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000127922	-0.12917489	0.031019006	3.1220176790872546e-05	0.007480354359093062	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000196581	0.5423024	0.13157481	3.762038899034734e-05	0.008793995319109486	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000271945	0.33746773	0.08375896	5.600637101374865e-05	0.012780120471327787	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000231781	0.83576906	0.20779468	5.768389157009049e-05	0.012856800390877844	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000066032	0.7595096	0.18969695	6.233168131684899e-05	0.01357697349410638	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000135999	0.21252789	0.053540517	7.203035658555056e-05	0.014382061198248261	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000286797	0.25523043	0.064289354	7.186464247224118e-05	0.014382061198248261	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000250974	-0.6694205	0.1683341	6.986737265167775e-05	0.014382061198248261	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000104979	-0.13682622	0.034407824	6.990707077150117e-05	0.014382061198248261	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000231863	0.4598743	0.117248	8.773109792555017e-05	0.01715948658200965	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000167996	-0.2099484	0.05374341	9.36443486117199e-05	0.017644744254324017	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000166681	0.11862383	0.0303708	9.389419417472088e-05	0.017644744254324017	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000149948	-0.1343087	0.03450144	9.907609115563984e-05	0.018260485723762543	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000173040	-0.42770812	0.110159166	0.000103329449326	0.01833906374704415	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000291102	0.18645152	0.047978844	0.0001018593211463	0.01833906374704415	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000079102	-0.23910214	0.061882604	0.0001116356288843	0.01945301576776602	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000170961	0.21507698	0.055781003	0.0001153806098414	0.019746567227142457	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000164096	0.1952459	0.050924305	0.0001260548164584	0.02119490106907554	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000122545	-0.14719878	0.03879431	0.0001480370419019	0.02446184499289327	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000249395	0.50305974	0.1332385	0.0001596014386751	0.025075740791182927	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000181852	-0.43362984	0.11461843	0.0001547956706841	0.025075740791182927	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000241388	-0.5490989	0.1453435	0.000158131416377	0.025075740791182927	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000184304	0.2361256	0.06274645	0.0001677725565876	0.025934390037670296	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000085982	-0.42664754	0.11391812	0.0001802411125479	0.02657585881013959	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000225218	-0.6200028	0.16550006	0.0001795055915547	0.02657585881013959	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000126016	0.22487721	0.05996929	0.0001769243527393	0.02657585881013959	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000147799	-0.25340602	0.06776304	0.0001843199980641	0.026765497900702033	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000188811	0.37671924	0.10089924	0.000188748712512	0.026999517324104598	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000178913	0.2419152	0.064952016	0.0001956856987507	0.027180459954010274	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000251363	0.19464001	0.05221707	0.0001933755732968	0.027180459954010274	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000100523	0.3126086	0.084856555	0.0002296335608893	0.03144011496518644	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000261645	1.1233498	0.305698	0.0002381252041839	0.032143548688711235	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000197102	-0.20003279	0.055151373	0.0002867586217856	0.03817075876657209	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000226383	0.18254097	0.05044504	0.0002961883817072	0.03888588288057267	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000127616	0.11635583	0.032195464	0.0003014576266887	0.03904283640789866	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000249631	0.65525544	0.1832524	0.0003492929618791	0.043815493912716594	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000012660	-0.2917134	0.0816287	0.0003520234798914	0.043815493912716594	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000112232	0.23177174	0.06480013	0.0003479362549595	0.043815493912716594	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000289349	0.5882425	0.16554403	0.000380300451571	0.046728199075082875	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000106536	0.44708183	0.1266659	0.0004161653666194	0.04983494182740843	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000183032	0.23599532	0.0669834	0.0004263841016118	0.04983494182740843	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000154217	-0.24553837	0.06968949	0.0004261766394668	0.04983494182740843	chr1	40161382	40161872
ENSG00000117000	RLF		C2H2 ZF	ENSG00000184983	-0.20719714	0.05869343	0.00041530994955	0.04983494182740843	chr1	40161382	40161872
ENSG00000117010	ZNF684	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000135540	-0.3303719	0.0645157	3.0424448577037185e-07	0.002915879151623244	chr1	40531633	40531742
ENSG00000117010	ZNF684	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000182899	0.17639388	0.039027426	6.191514775146158e-06	0.014834869401250195	chr1	40531633	40531742
ENSG00000117010	ZNF684	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000156467	0.24589325	0.053274706	3.920140894323622e-06	0.014834869401250195	chr1	40531633	40531742
ENSG00000117010	ZNF684	More than 3 adjacent zinc fingers	C2H2 ZF	ENSG00000149273	0.15663964	0.034420077	5.343681824109979e-06	0.014834869401250195	chr1	40531633	40531742
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000117036	-1.3774296	0.2504917	3.821605430503652e-08	0.00036626266445947004	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000064687	0.7287972	0.15070577	1.3254820664355602e-06	0.006351710062359205	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000197747	-0.24010098	0.05176559	3.513968106185088e-06	0.011225956776559293	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000141696	-0.79094785	0.17628603	7.2324606141342355e-06	0.01732897563146563	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000242265	-0.26374543	0.060926396	1.4984344724820068e-05	0.024987539706729397	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000148248	-0.28534296	0.066259466	1.658965988546521e-05	0.024987539706729397	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000107581	0.16850868	0.039322633	1.825049853371304e-05	0.024987539706729397	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000164924	-0.13328171	0.032225445	3.53542673369009e-05	0.03764836646187314	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000090013	0.53593606	0.12894069	3.232242680299666e-05	0.03764836646187314	chr1	157138269	157138355
ENSG00000117036	ETV3	Ets-related	Ets	ENSG00000101191	0.28225514	0.06871907	4.001776503320533e-05	0.03835302600782399	chr1	157138269	157138355
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000117139	-0.9597019	0.08114077	2.8100744990649957e-32	2.693175399903892e-28	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000186153	0.40394387	0.06274506	1.211699347302936e-10	5.80646327227567e-07	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000130762	0.6083646	0.12264383	7.034177175402091e-07	0.002247185134968455	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000188290	0.47485945	0.10835749	1.1741087646595258e-05	0.019217847326552323	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000183780	-0.2616215	0.06023578	1.403640768842511e-05	0.019217847326552323	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000055609	-0.17090243	0.038737565	1.0251414714241335e-05	0.019217847326552323	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000042753	0.19337183	0.04419828	1.2137752063709772e-05	0.019217847326552323	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000163832	-0.42264417	0.09812301	1.6526715410575416e-05	0.019799005061869348	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000246225	-0.43356442	0.101770215	2.042175309556234e-05	0.021746897963096607	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000158710	0.25563592	0.06168907	3.413862537183446e-05	0.027436374740731437	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000145907	0.12276393	0.029741734	3.664646743345268e-05	0.027436374740731437	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000175567	0.2842033	0.06844325	3.290167479660308e-05	0.027436374740731437	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000166377	-0.25420892	0.06163955	3.721544987787027e-05	0.027436374740731437	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000125863	0.49300057	0.12028157	4.1544007853655146e-05	0.02843984080495935	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000117533	0.5149193	0.12618192	4.488694795467753e-05	0.02867976727984196	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000120837	0.2528314	0.062858276	5.76460917910119e-05	0.03360186917126749	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000125971	0.55548936	0.13837492	5.960264773701455e-05	0.03360186917126749	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000152936	-0.24007533	0.060242802	6.744350647707623e-05	0.03401992453033151	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000178741	0.12805302	0.032087065	6.58510122015124e-05	0.03401992453033151	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000143878	0.60034215	0.15135044	7.291424593678529e-05	0.03494050665290751	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000067141	-0.15677787	0.039675776	7.767078560817323e-05	0.03544746710803487	chr1	202808200	202808400
ENSG00000117139	KDM5B		ARID/BRIGHT	ENSG00000133112	-0.09078316	0.023379346	0.000103154449454	0.044937829253051634	chr1	202808200	202808400
ENSG00000117318	ID3		bHLH	ENSG00000117318	-1.6758511	0.08971139	7.1385581745750845e-78	6.841594154512761e-74	chr1	23559248	23559534
ENSG00000117318	ID3		bHLH	ENSG00000166250	-0.68723786	0.118725106	7.102622055358989e-09	3.403576488928027e-05	chr1	23559248	23559534
ENSG00000117318	ID3		bHLH	ENSG00000156508	0.1325215	0.024642486	7.541607475390908e-08	0.0002409292201471549	chr1	23559248	23559534
ENSG00000117318	ID3		bHLH	ENSG00000104957	0.4228602	0.08848553	1.762897397204526e-06	0.004223902163702044	chr1	23559248	23559534
ENSG00000117475	BLZF1		Unknown	ENSG00000143156	-1.7854314	0.24856064	6.815741499370762e-13	3.266103326498469e-09	chr1	169368201	169368254
ENSG00000117475	BLZF1		Unknown	ENSG00000117475	-2.2233005	0.3066042	4.125784943953134e-13	3.266103326498469e-09	chr1	169368201	169368254
ENSG00000117475	BLZF1		Unknown	ENSG00000132849	0.1513544	0.03117576	1.204629696823259e-06	0.0038483903381180385	chr1	169368201	169368254
ENSG00000117475	BLZF1		Unknown	ENSG00000176261	-0.25307265	0.0580531	1.3046090290585813e-05	0.031258432336243605	chr1	169368201	169368254
ENSG00000117475	BLZF1		Unknown	ENSG00000198712	-0.08663863	0.020418908	2.204932269325881e-05	0.04226414173843849	chr1	169368201	169368254
ENSG00000117505	DR1		Unknown	ENSG00000256995	-0.60075593	0.03987107	2.6509064610159363e-51	2.5406287522376734e-47	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000117505	-1.1013403	0.078892	2.7304316692947173e-44	1.3084228559260285e-40	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000223745	-1.3320749	0.10729109	2.1527641630516088e-35	6.87736391289554e-32	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000157168	0.82749987	0.070218824	4.687109275672881e-32	1.1230313824512221e-28	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000124570	0.5323965	0.04676166	4.9486448668522774e-30	9.485562480782445e-27	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000120279	1.3345577	0.12446597	8.001576326065886e-27	1.278118458483591e-23	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000165417	-0.68668187	0.06739401	2.2189204210933563e-24	3.0380190451083895e-21	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000090530	0.43875957	0.044868317	1.3880881292539016e-22	1.662929578846174e-19	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000234787	0.32814196	0.03423555	9.260900423568317e-22	9.861829962164305e-19	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000253807	0.5716166	0.059819818	1.2282328146900266e-21	1.1771383295989214e-18	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000162849	0.6765301	0.07208418	6.2750213264521646e-21	5.467254944792504e-18	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000273079	0.7589959	0.08222604	2.6911451200679028e-20	2.1493279025608985e-17	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000231500	-0.15440437	0.017469145	9.684764377183126e-19	7.139906291609467e-16	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000137766	1.1157016	0.1275347	2.1674566946020898e-18	1.4837789257904594e-15	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000136068	0.289898	0.034199182	2.3156702133192854e-17	1.4795588882968023e-14	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000185261	0.77265054	0.09579375	7.277448515626993e-16	4.359191660860569e-13	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000215866	0.4089535	0.050786607	8.119318740620503e-16	4.577385341770995e-13	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000106853	-0.47464433	0.059458267	1.4303356057513453e-15	7.61574246973383e-13	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000248605	0.5002517	0.06332846	2.8042891498367912e-15	1.4145424848439899e-12	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000185565	0.6716491	0.08546764	3.887002471317275e-15	1.8626515842552383e-12	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000166165	0.2483699	0.03302499	5.449790721495271e-14	2.4871806797528898e-11	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000242265	-0.36681217	0.049959112	2.1003636334757122e-13	9.149947756014193e-11	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000286467	0.55156726	0.0780279	1.5622662075053417e-12	6.509895362057041e-10	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000115091	0.19000839	0.027579052	5.595288973046133e-12	2.234385396569756e-09	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000111110	-0.29754955	0.04391546	1.2396987007491522e-11	4.656982784383449e-09	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000171587	0.40905097	0.060396384	1.2633717904212194e-11	4.656982784383449e-09	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000198840	0.15404601	0.02293529	1.860769845485217e-11	6.605043777455673e-09	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000162244	0.12312484	0.018499509	2.8219763670338628e-11	9.659221964875906e-09	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000290960	-0.6556703	0.09872195	3.103268419870636e-11	1.0255767081393164e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000167460	0.17717376	0.026883982	4.38909964400078e-11	1.4021710329367827e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000164292	0.3764572	0.05761624	6.409025126557947e-11	1.981422477836496e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000145012	0.24195874	0.03710625	6.997979195315539e-11	2.0716947019598743e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000149201	0.4436	0.068059504	7.133339437048817e-11	2.0716947019598743e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000144381	-0.16935849	0.026234623	1.0783836131862668e-10	3.039773102581524e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000060749	-0.27520338	0.04291874	1.4343859690033028e-10	3.927758607693616e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000134602	0.3128172	0.04939308	2.400976673799858e-10	6.391933456027177e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000171444	0.16920519	0.026973268	3.5399785968229e-10	9.169501316743426e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000183098	0.20077652	0.03207419	3.855858686305408e-10	9.724881486723955e-08	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000248296	0.5805974	0.0939214	6.340013081201355e-10	1.530304239013308e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000197043	0.33352256	0.053963043	6.386912516750033e-10	1.530304239013308e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000178568	0.47040057	0.07670446	8.643450789725098e-10	2.0204593260664717e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000170775	0.54206103	0.08922569	1.2385828576456467e-09	2.826328120875209e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000164134	-0.23172198	0.038442936	1.663226684983307e-09	3.7070615229953524e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000120875	0.2519854	0.04186175	1.7499240584023831e-09	3.811652767211009e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000272168	0.16407289	0.027517715	2.4849028682693195e-09	5.292290908776257e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000088970	-0.4088065	0.06883315	2.866024767277356e-09	5.971300297736126e-07	chr1	93345941	93346316
ENSG00000117505	DR1		Unknown	ENSG00000166598	0.13314725	0.022553533	3.556336101657184e-09	7.251898978357969e-07	chr1	93345941	93346316
