pattern_id	TF_name	peak_chr	peak_start	peak_end	peak_summit	signalValue	ElementName	ElementChr	ElementStart	ElementEnd	ElementClass	GeneSymbol	GeneEnsemblID	Score	isSelfPromoter
0	CTCF	chr12	6554047	6554518	6554388	6.59164	chr12:6553996-6554773	chr12	6553996	6554773	genic	IFFO1	ENSG00000010295	0.821826242650344	False
0	CTCF	chr12	6617704	6618078	6617792	2.82353	chr12:6617620-6618120	chr12	6617620	6618120	intergenic	CHD4	ENSG00000111642	0.475803018540369	False
0	CTCF	chr12	6662940	6663566	6663400	10.2336	chr12:6662625-6663568	chr12	6662625	6663568	promoter	ING4	ENSG00000111653	0.84405822198449	True
0	CTCF	chr12	6752497	6753973	6753594	10.5035	chr12:6753428-6753928	chr12	6753428	6753928	intergenic	MLF2	ENSG00000089693	0.877819151005257	False
0	CTCF	chr12	6752497	6753973	6753594	10.5035	chr12:6753428-6753928	chr12	6753428	6753928	intergenic	PTMS	ENSG00000159335	0.668764839076879	False
0	CTCF	chr12	6752497	6753973	6753594	10.5035	chr12:6752586-6753390	chr12	6752586	6753390	promoter	MLF2	ENSG00000089693	0.988766733286072	True
0	CTCF	chr12	6778493	6779355	6778967	11.8192	chr12:6778841-6779341	chr12	6778841	6779341	intergenic	PTMS	ENSG00000159335	0.380093237113462	False
0	CTCF	chr12	6825587	6825756	6825661	2.60618	chr12:6825515-6826015	chr12	6825515	6826015	genic	GNB3	ENSG00000111664	0.47914472200372	False
0	CTCF	chr12	6825587	6825756	6825661	2.60618	chr12:6825515-6826015	chr12	6825515	6826015	genic	GPR162	ENSG00000250510	0.77389725744557	False
0	CTCF	chr12	6825587	6825756	6825661	2.60618	chr12:6825515-6826015	chr12	6825515	6826015	genic	P3H3	ENSG00000110811	0.8368903378676	False
0	CTCF	chr12	6835616	6836064	6835738	4.82897	chr12:6835617-6836117	chr12	6835617	6836117	genic	GNB3	ENSG00000111664	0.371294713943845	False
0	CTCF	chr12	6835616	6836064	6835738	4.82897	chr12:6835617-6836117	chr12	6835617	6836117	genic	P3H3	ENSG00000110811	0.250482092456837	False
0	CTCF	chr12	6872346	6872824	6872429	4.0146	chr12:6872058-6872816	chr12	6872058	6872816	genic	SPSB2	ENSG00000111671	0.671084317164654	False
0	CTCF	chr12	6872346	6872824	6872429	4.0146	chr12:6872058-6872816	chr12	6872058	6872816	genic	LRRC23	ENSG00000010626	0.19816802034999	False
0	CTCF	chr12	6872346	6872824	6872429	4.0146	chr12:6872058-6872816	chr12	6872058	6872816	genic	TPI1	ENSG00000111669	0.753735730949736	False
0	CTCF	chr12	6924258	6925035	6924607	6.95134	chr12:6924820-6925320	chr12	6924820	6925320	intergenic	ATN1	ENSG00000111676	0.458912586648016	False
0	CTCF	chr12	6924258	6925035	6924607	6.95134	chr12:6924221-6924721	chr12	6924221	6924721	intergenic	LRRC23	ENSG00000010626	0.278587601587654	False
0	CTCF	chr12	6924258	6925035	6924607	6.95134	chr12:6924820-6925320	chr12	6924820	6925320	intergenic	ENO2	ENSG00000111674	0.335796427371476	False
0	CTCF	chr12	6924258	6925035	6924607	6.95134	chr12:6924221-6924721	chr12	6924221	6924721	intergenic	ENO2	ENSG00000111674	0.721304471684533	False
0	CTCF	chr12	6924258	6925035	6924607	6.95134	chr12:6924221-6924721	chr12	6924221	6924721	intergenic	ATN1	ENSG00000111676	0.845101165423221	False
0	CTCF	chr12	6943623	6944963	6944616	5.67458	chr12:6944494-6944994	chr12	6944494	6944994	genic	ENO2	ENSG00000111674	0.253933833090465	False
0	CTCF	chr12	6943623	6944963	6944616	5.67458	chr12:6943328-6944290	chr12	6943328	6944290	promoter	C12orf57	ENSG00000111678	0.939320295780941	True
0	CTCF	chr12	6943623	6944963	6944616	5.67458	chr12:6944494-6944994	chr12	6944494	6944994	genic	C12orf57	ENSG00000111678	0.516539740290393	False
0	CTCF	chr12	6943623	6944963	6944616	5.67458	chr12:6944494-6944994	chr12	6944494	6944994	genic	ATN1	ENSG00000111676	0.417414311582491	False
0	CTCF	chr12	6946190	6946762	6946405	6.18911	chr12:6946235-6946735	chr12	6946235	6946735	intergenic	ATN1	ENSG00000111676	0.427810953522862	False
0	CTCF	chr12	6946190	6946762	6946405	6.18911	chr12:6946235-6946735	chr12	6946235	6946735	intergenic	C12orf57	ENSG00000111678	0.63679389583688	False
0	CTCF	chr12	6946190	6946762	6946405	6.18911	chr12:6946235-6946735	chr12	6946235	6946735	intergenic	ENO2	ENSG00000111674	0.311179797868486	False
0	CTCF	chr12	7092631	7092781	7092694	2.59067	chr12:7092404-7092904	chr12	7092404	7092904	intergenic	C1RL	ENSG00000139178	0.371334798299732	False
0	CTCF	chr12	7109033	7109523	7109403	5.25328	chr12:7108015-7109538	chr12	7108015	7109538	promoter	C1RL	ENSG00000139178	0.995175220595502	True
0	CTCF	chr12	7113495	7113645	7113606	2.90456	chr12:7113231-7113731	chr12	7113231	7113731	intergenic	C1RL	ENSG00000139178	0.370543132270918	False
0	CTCF	chr12	7142099	7142451	7142150	4.31267	chr12:7142023-7142523	chr12	7142023	7142523	genic	CLSTN3	ENSG00000139182	0.355547984304996	False
0	CTCF	chr12	7162649	7163182	7162930	7.00935	chr12:7162574-7163277	chr12	7162574	7163277	intergenic	CLSTN3	ENSG00000139182	0.301367940017311	False
0	CTCF	chr12	7188425	7190233	7188851	6.0	chr12:7189398-7190369	chr12	7189398	7190369	promoter	PEX5	ENSG00000139197	0.921077998442353	True
0	CTCF	chr12	7188425	7190233	7188851	6.0	chr12:7188436-7188936	chr12	7188436	7188936	intergenic	PEX5	ENSG00000139197	0.481122816726224	False
0	CTCF	chr12	7188425	7190233	7188851	6.0	chr12:7188436-7188936	chr12	7188436	7188936	intergenic	CLSTN3	ENSG00000139182	0.327332751009897	False
0	CTCF	chr12	7933453	7933615	7933534	3.38219	chr12:7933158-7933658	chr12	7933158	7933658	genic	SLC2A3	ENSG00000059804	0.855365924530792	False
0	CTCF	chr12	7960630	7961080	7960731	5.51053	chr12:7960610-7961110	chr12	7960610	7961110	intergenic	SLC2A3	ENSG00000059804	0.451965895114145	False
0	CTCF	chr12	7995152	7995582	7995300	7.4813	chr12:7995162-7995662	chr12	7995162	7995662	intergenic	SLC2A3	ENSG00000059804	0.201879889908329	False
0	CTCF	chr12	8390001	8390919	8390517	13.0293	chr12:8390094-8391002	chr12	8390094	8391002	promoter	LINC00937	ENSG00000226091	0.992023336814509	True
0	CTCF	chr12	8396299	8397086	8396722	11.4187	chr12:8396586-8397086	chr12	8396586	8397086	intergenic	LINC00937	ENSG00000226091	0.836603948224684	False
0	CTCF	chr12	8890769	8890931	8890850	5.41011	chr12:8890255-8891254	chr12	8890255	8891254	intergenic	PHC1	ENSG00000111752	0.22084836700013	False
0	CTCF	chr12	12356857	12357806	12357222	10.0139	chr12:12356817-12357841	chr12	12356817	12357841	promoter	BORCS5	ENSG00000165714	0.913996051072221	True
0	CTCF	chr12	12534107	12534555	12534431	5.58824	chr12:12533763-12534586	chr12	12533763	12534586	genic	DUSP16	ENSG00000111266	0.191067200543914	False
0	CTCF	chr12	12704535	12705047	12704885	9.47867	chr12:12704512-12705012	chr12	12704512	12705012	intergenic	GPR19	ENSG00000183150	0.563701357809235	False
0	CTCF	chr12	12812998	12813571	12813415	10.6719	chr12:12813049-12813595	chr12	12813049	12813595	promoter	DDX47	ENSG00000213782	0.889454121679309	True
0	CTCF	chr12	14554102	14554837	14554482	15.8794	chr12:14554293-14554793	chr12	14554293	14554793	genic	ATF7IP	ENSG00000171681	0.212816285283143	False
0	CTCF	chr12	14554102	14554837	14554482	15.8794	chr12:14554293-14554793	chr12	14554293	14554793	genic	PLBD1	ENSG00000121316	0.914712512673866	False
0	CTCF	chr12	15220989	15221700	15221311	11.6694	chr12:15220966-15221727	chr12	15220966	15221727	promoter	RERG	ENSG00000134533	0.978160937788222	True
0	CTCF	chr12	16386057	16386492	16386384	4.8691	chr12:16386001-16386501	chr12	16386001	16386501	intergenic	MGST1	ENSG00000008394	0.327824421357319	False
0	CTCF	chr12	22334747	22335975	22335587	8.79828	chr12:22334464-22336274	chr12	22334464	22336274	promoter	ST8SIA1	ENSG00000111728	0.9948203631151	True
0	CTCF	chr12	22443159	22443845	22443483	9.83607	chr12:22443087-22443838	chr12	22443087	22443838	intergenic	ST8SIA1	ENSG00000111728	0.232233066069569	False
0	CTCF	chr12	24948843	24949286	24948962	4.70588	chr12:24948833-24949709	chr12	24948833	24949709	promoter	BCAT1	ENSG00000060982	0.997886209191721	True
0	CTCF	chr12	27014061	27014697	27014325	8.65385	chr12:27014156-27014696	chr12	27014156	27014696	promoter	TM7SF3	ENSG00000064115	0.989568033373629	True
0	CTCF	chr12	29317753	29318231	29317854	7.46888	chr12:29317721-29318221	chr12	29317721	29318221	genic	ERGIC2	ENSG00000087502	0.178959439209078	False
0	CTCF	chr12	30851048	30851854	30851414	12.2083	chr12:30851049-30851987	chr12	30851049	30851987	intergenic	TSPAN11	ENSG00000110900	0.370943975829815	False
0	CTCF	chr12	30954274	30954911	30954691	8.25853	chr12:30954324-30954824	chr12	30954324	30954824	genic	TSPAN11	ENSG00000110900	0.297350908473682	False
0	CTCF	chr12	30980790	30981704	30981399	6.22348	chr12:30980373-30981777	chr12	30980373	30981777	genic	TSPAN11	ENSG00000110900	0.697146987181854	False
0	CTCF	chr12	30980790	30981704	30981399	6.22348	chr12:30980373-30981777	chr12	30980373	30981777	genic	DDX11	ENSG00000013573	0.388772240979578	False
0	CTCF	chr12	30985759	30986200	30986130	4.24328	chr12:30985753-30986253	chr12	30985753	30986253	genic	TSPAN11	ENSG00000110900	0.594455782669371	False
0	CTCF	chr12	30985759	30986200	30986130	4.24328	chr12:30985753-30986253	chr12	30985753	30986253	genic	DDX11	ENSG00000013573	0.270752670892336	False
0	CTCF	chr12	30989877	30990172	30990056	3.21027	chr12:30989708-30990208	chr12	30989708	30990208	genic	TSPAN11	ENSG00000110900	0.223472070133994	False
0	CTCF	chr12	31636450	31637019	31636923	6.41711	chr12:31636575-31637075	chr12	31636575	31637075	intergenic	ETFBKMT	ENSG00000139160	0.213427346028029	False
0	CTCF	chr12	32755020	32756391	32755184	3.42857	chr12:32755177-32755677	chr12	32755177	32755677	promoter	YARS2	ENSG00000139131	0.950565238886038	True
0	CTCF	chr12	32755020	32756391	32755184	3.42857	chr12:32755702-32756657	chr12	32755702	32756657	promoter	YARS2	ENSG00000139131	0.950565238886038	True
0	CTCF	chr12	34022115	34022711	34022352	10.6084	chr12:34022030-34022635	chr12	34022030	34022635	promoter	ALG10	ENSG00000139133	0.966383581136826	True
0	CTCF	chr12	38906418	38907149	38906959	6.97674	chr12:38906573-38907073	chr12	38906573	38907073	intergenic	CPNE8	ENSG00000139117	0.99533208892375	False
0	CTCF	chr12	38906418	38907149	38906959	6.97674	chr12:38906573-38907073	chr12	38906573	38907073	intergenic	ALG10B	ENSG00000175548	0.218142862153783	False
0	CTCF	chr12	42482647	42484569	42483123	6.67209	chr12:42482753-42484391	chr12	42482753	42484391	promoter	PRICKLE1	ENSG00000139174	0.98021103694882	True
0	CTCF	chr12	42588759	42589308	42589008	2.83533	chr12:42588860-42589360	chr12	42588860	42589360	intergenic	ADAMTS20	ENSG00000173157	0.219291721740085	False
0	CTCF	chr12	45989872	45991054	45990748	11.7288	chr12:45989609-45990945	chr12	45989609	45990945	promoter	SCAF11	ENSG00000139218	0.983612642381656	True
0	CTCF	chr12	46661297	46661777	46661662	7.33945	chr12:46661286-46661786	chr12	46661286	46661786	intergenic	SLC38A4	ENSG00000139209	0.181122000454648	False
0	CTCF	chr12	46825779	46826239	46826157	4.8691	chr12:46825504-46826254	chr12	46825504	46826254	promoter	SLC38A4	ENSG00000139209	0.984338055443165	True
0	CTCF	chr12	47715330	47715659	47715384	2.06986	chr12:47715223-47715723	chr12	47715223	47715723	genic	RPAP3	ENSG00000005175	0.437109604485472	False
0	CTCF	chr12	47717436	47718051	47717595	10.4322	chr12:47717443-47717943	chr12	47717443	47717943	genic	RPAP3	ENSG00000005175	0.730450371314687	False
0	CTCF	chr12	47779194	47779670	47779323	6.71141	chr12:47778943-47779971	chr12	47778943	47779971	genic	SLC48A1	ENSG00000211584	0.824260554615113	False
0	CTCF	chr12	47779194	47779670	47779323	6.71141	chr12:47778943-47779971	chr12	47778943	47779971	genic	HDAC7	ENSG00000061273	0.395937072902828	False
0	CTCF	chr12	47807916	47808374	47808280	4.29923	chr12:47807919-47808419	chr12	47807919	47808419	genic	HDAC7	ENSG00000061273	0.417317233734681	False
0	CTCF	chr12	47807916	47808374	47808280	4.29923	chr12:47807919-47808419	chr12	47807919	47808419	genic	SLC48A1	ENSG00000211584	0.315529758804283	False
0	CTCF	chr12	47838414	47838675	47838656	2.48447	chr12:47838503-47839003	chr12	47838503	47839003	intergenic	HDAC7	ENSG00000061273	0.227642588155109	False
0	CTCF	chr12	47949427	47949887	47949531	7.45763	chr12:47949409-47949909	chr12	47949409	47949909	intergenic	TMEM106C	ENSG00000134291	0.530892928371989	False
0	CTCF	chr12	47963276	47963878	47963473	12.2581	chr12:47963296-47963798	chr12	47963296	47963798	promoter	TMEM106C	ENSG00000134291	0.990082916915397	True
0	CTCF	chr12	48795751	48796204	48795896	6.22407	chr12:48795735-48796526	chr12	48795735	48796526	intergenic	ADCY6	ENSG00000174233	0.533004760475832	False
0	CTCF	chr12	48795751	48796204	48795896	6.22407	chr12:48795735-48796526	chr12	48795735	48796526	intergenic	CACNB3	ENSG00000167535	0.228418901127488	False
0	CTCF	chr12	48814576	48815862	48814984	5.46875	chr12:48814567-48816164	chr12	48814567	48816164	intergenic	ADCY6	ENSG00000174233	0.740556464817025	False
0	CTCF	chr12	48814576	48815862	48814984	5.46875	chr12:48814567-48816164	chr12	48814567	48816164	intergenic	CACNB3	ENSG00000167535	0.971949981941381	False
0	CTCF	chr12	48814576	48815862	48814984	5.46875	chr12:48814567-48816164	chr12	48814567	48816164	intergenic	CCDC65	ENSG00000139537	0.195190441275686	False
0	CTCF	chr12	48814576	48815862	48814984	5.46875	chr12:48814567-48816164	chr12	48814567	48816164	intergenic	DDX23	ENSG00000174243	0.395640414246408	False
0	CTCF	chr12	48853388	48853562	48853503	2.56663	chr12:48853147-48853647	chr12	48853147	48853647	intergenic	DDX23	ENSG00000174243	0.564820495168176	False
0	CTCF	chr12	48890607	48891233	48890753	11.6535	chr12:48890605-48891515	chr12	48890605	48891515	intergenic	FKBP11	ENSG00000134285	0.238283073825569	False
0	CTCF	chr12	48890607	48891233	48890753	11.6535	chr12:48890605-48891515	chr12	48890605	48891515	intergenic	CCDC65	ENSG00000139537	0.675700078559361	False
0	CTCF	chr12	48924566	48925016	48924640	3.73134	chr12:48924479-48925797	chr12	48924479	48925797	promoter	FKBP11	ENSG00000134285	0.983364762541541	True
0	CTCF	chr12	49130103	49131841	49130232	5.14286	chr12:49130646-49131146	chr12	49130646	49131146	promoter	TUBA1B	ENSG00000123416	0.94991889779925	True
0	CTCF	chr12	49130103	49131841	49130232	5.14286	chr12:49131270-49131771	chr12	49131270	49131771	promoter	TUBA1B	ENSG00000123416	0.926189676407965	True
0	CTCF	chr12	49130103	49131841	49130232	5.14286	chr12:49130114-49130614	chr12	49130114	49130614	genic	LMBR1L	ENSG00000139636	0.190517353615078	False
0	CTCF	chr12	49130103	49131841	49130232	5.14286	chr12:49130114-49130614	chr12	49130114	49130614	genic	TUBA1B	ENSG00000123416	0.591606004357512	False
0	CTCF	chr12	49234390	49235083	49234712	3.13112	chr12:49234325-49235600	chr12	49234325	49235600	genic	TUBA1A	ENSG00000167552	0.285515149053745	False
0	CTCF	chr12	49331608	49332063	49331930	8.6444	chr12:49331297-49332043	chr12	49331297	49332043	intergenic	TROAP	ENSG00000135451	0.503444294042147	False
0	CTCF	chr12	49342325	49342991	49342533	7.36479	chr12:49341885-49342927	chr12	49341885	49342927	intergenic	TROAP	ENSG00000135451	0.35835186197219	False
0	CTCF	chr12	49580352	49581204	49580804	12.4559	chr12:49580409-49581194	chr12	49580409	49581194	intergenic	MCRS1	ENSG00000187778	0.449903658748571	False
0	CTCF	chr12	49580352	49581204	49580804	12.4559	chr12:49580409-49581194	chr12	49580409	49581194	intergenic	KCNH3	ENSG00000135519	0.423336060299179	False
0	CTCF	chr12	49974151	49974582	49974485	4.86486	chr12:49974090-49974590	chr12	49974090	49974590	genic	RACGAP1	ENSG00000161800	0.212262797943479	False
0	CTCF	chr12	50055985	50056424	50056081	4.00943	chr12:50055935-50056435	chr12	50055935	50056435	intergenic	ASIC1	ENSG00000110881	0.33131275814691	False
0	CTCF	chr12	50075130	50075659	50075491	8.30861	chr12:50075130-50075630	chr12	50075130	50075630	genic	ASIC1	ENSG00000110881	0.611174124920709	False
0	CTCF	chr12	50075130	50075659	50075491	8.30861	chr12:50075130-50075630	chr12	50075130	50075630	genic	SMARCD1	ENSG00000066117	0.226673091309423	False
0	CTCF	chr12	50075130	50075659	50075491	8.30861	chr12:50075130-50075630	chr12	50075130	50075630	genic	RACGAP1	ENSG00000161800	0.184612465268047	False
0	CTCF	chr12	50167086	50167867	50167461	14.2282	chr12:50166799-50167792	chr12	50166799	50167792	promoter	CERS5	ENSG00000139624	0.910976346799636	True
0	CTCF	chr12	50504730	50505495	50505094	10.5263	chr12:50504723-50505770	chr12	50504723	50505770	promoter	DIP2B	ENSG00000066084	0.989450764524257	True
0	CTCF	chr12	50619135	50619717	50619487	7.8125	chr12:50619212-50619712	chr12	50619212	50619712	genic	DIP2B	ENSG00000066084	0.206757178259118	False
0	CTCF	chr12	51047695	51048527	51048063	20.7392	chr12:51047657-51048548	chr12	51047657	51048548	promoter	LETMD1	ENSG00000050426	0.849300385058137	True
0	CTCF	chr12	51590561	51591423	51590818	9.70874	chr12:51590742-51591485	chr12	51590742	51591485	promoter	SCN8A	ENSG00000196876	0.970456369553989	True
0	CTCF	chr12	51875229	51875676	51875519	9.01639	chr12:51875166-51875666	chr12	51875166	51875666	intergenic	ANKRD33	ENSG00000167612	0.362586387626879	False
0	CTCF	chr12	51894929	51895397	51895237	7.14286	chr12:51894880-51895820	chr12	51894880	51895820	intergenic	ANKRD33	ENSG00000167612	0.589951937225462	False
0	CTCF	chr12	52020690	52020903	52020808	5.80177	chr12:52020692-52021192	chr12	52020692	52021192	intergenic	NR4A1	ENSG00000123358	0.212515504087472	False
0	CTCF	chr12	52023351	52024015	52023700	3.09328	chr12:52023597-52024097	chr12	52023597	52024097	intergenic	NR4A1	ENSG00000123358	0.250359038934023	False
0	CTCF	chr12	52023351	52024015	52023700	3.09328	chr12:52022780-52023552	chr12	52022780	52023552	intergenic	NR4A1	ENSG00000123358	0.224574804562968	False
0	CTCF	chr12	52025605	52026389	52025695	3.79225	chr12:52025629-52026129	chr12	52025629	52026129	intergenic	NR4A1	ENSG00000123358	0.30954706742116	False
0	CTCF	chr12	52879387	52880285	52879932	8.90125	chr12:52879388-52880321	chr12	52879388	52880321	intergenic	KRT18	ENSG00000111057	0.3769892255252	False
0	CTCF	chr12	52884786	52885204	52885103	5.27473	chr12:52884376-52885238	chr12	52884376	52885238	intergenic	KRT18	ENSG00000111057	0.219741715551874	False
0	CTCF	chr12	52904885	52905468	52905281	7.21103	chr12:52904563-52905397	chr12	52904563	52905397	genic	KRT18	ENSG00000111057	0.536483072176267	False
0	CTCF	chr12	52927323	52927566	52927437	2.40642	chr12:52927169-52927669	chr12	52927169	52927669	genic	KRT18	ENSG00000111057	0.177656414502402	False
0	CTCF	chr12	52980766	52981292	52981136	6.77966	chr12:52980779-52981279	chr12	52980779	52981279	intergenic	KRT18	ENSG00000111057	0.223461891046957	False
0	CTCF	chr12	53047320	53047742	53047647	3.47072	chr12:53046536-53048130	chr12	53046536	53048130	intergenic	SPRYD3	ENSG00000167778	0.366995666774714	False
0	CTCF	chr12	53047320	53047742	53047647	3.47072	chr12:53046536-53048130	chr12	53046536	53048130	intergenic	TNS2	ENSG00000111077	0.930519551480393	False
0	CTCF	chr12	53054009	53054772	53054393	11.6395	chr12:53053992-53055028	chr12	53053992	53055028	genic	SPRYD3	ENSG00000167778	0.398832052205079	False
0	CTCF	chr12	53054009	53054772	53054393	11.6395	chr12:53053992-53055028	chr12	53053992	53055028	genic	TNS2	ENSG00000111077	0.700695373703928	False
0	CTCF	chr12	53065955	53066382	53066248	6.33245	chr12:53065891-53066391	chr12	53065891	53066391	genic	TNS2	ENSG00000111077	0.328260580536492	False
0	CTCF	chr12	53065955	53066382	53066248	6.33245	chr12:53065891-53066391	chr12	53065891	53066391	genic	SPRYD3	ENSG00000167778	0.384867128369174	False
0	CTCF	chr12	53072025	53072471	53072287	2.43243	chr12:53071846-53072346	chr12	53071846	53072346	genic	SPRYD3	ENSG00000167778	0.214294862318698	False
0	CTCF	chr12	53213230	53213779	53213611	8.95522	chr12:53213259-53213759	chr12	53213259	53213759	genic	RARG	ENSG00000172819	0.24814407552339	False
0	CTCF	chr12	53287641	53288089	53287736	5.40541	chr12:53287640-53288140	chr12	53287640	53288140	genic	PFDN5	ENSG00000123349	0.178974139136902	False
0	CTCF	chr12	53321091	53321909	53321784	2.58462	chr12:53321090-53321899	chr12	53321090	53321899	promoter	AAAS	ENSG00000094914	0.932866416627205	True
0	CTCF	chr12	53324688	53325256	53325075	4.19916	chr12:53324685-53326170	chr12	53324685	53326170	intergenic	ESPL1	ENSG00000135476	0.238851210477684	False
0	CTCF	chr12	53324688	53325256	53325075	4.19916	chr12:53324685-53326170	chr12	53324685	53326170	intergenic	AAAS	ENSG00000094914	0.674424365611058	False
0	CTCF	chr12	53324688	53325256	53325075	4.19916	chr12:53324685-53326170	chr12	53324685	53326170	intergenic	AMHR2	ENSG00000135409	0.18308626043682	False
0	CTCF	chr12	53324688	53325256	53325075	4.19916	chr12:53324685-53326170	chr12	53324685	53326170	intergenic	PFDN5	ENSG00000123349	0.367496721223325	False
0	CTCF	chr12	53379308	53380969	53380866	3.06025	chr12:53379305-53380839	chr12	53379305	53380839	promoter	SP1	ENSG00000185591	0.946665884417405	True
0	CTCF	chr12	53451676	53452260	53451966	13.3424	chr12:53451748-53452351	chr12	53451748	53452351	promoter	PCBP2	ENSG00000197111	0.985294944531844	True
0	CTCF	chr12	53508454	53508994	53508827	9.26641	chr12:53508495-53508995	chr12	53508495	53508995	intergenic	TARBP2	ENSG00000139546	0.187368628227689	False
0	CTCF	chr12	53675834	53676543	53676220	10.7717	chr12:53675602-53677035	chr12	53675602	53677035	promoter	ATP5MC2	ENSG00000135390	0.962188915670419	True
0	CTCF	chr12	53743801	53743962	53743880	4.31655	chr12:53743514-53744014	chr12	53743514	53744014	intergenic	CALCOCO1	ENSG00000012822	0.214614640221465	False
0	CTCF	chr12	53746520	53746981	53746657	7.5067	chr12:53746511-53747011	chr12	53746511	53747011	intergenic	CALCOCO1	ENSG00000012822	0.593519142245189	False
0	CTCF	chr12	54191580	54191994	54191862	4.01146	chr12:54191514-54192014	chr12	54191514	54192014	intergenic	SMUG1	ENSG00000123415	0.777587221595688	False
0	CTCF	chr12	54201199	54201527	54201413	5.8296	chr12:54201271-54201771	chr12	54201271	54201771	intergenic	SMUG1	ENSG00000123415	0.252390972138381	False
0	CTCF	chr12	54207714	54207953	54207844	5.7732	chr12:54207706-54208206	chr12	54207706	54208206	intergenic	SMUG1	ENSG00000123415	0.290053499945909	False
0	CTCF	chr12	54214586	54215187	54214767	7.85414	chr12:54214646-54215146	chr12	54214646	54215146	intergenic	SMUG1	ENSG00000123415	0.670086941586923	False
0	CTCF	chr12	54216971	54217318	54217081	3.24324	chr12:54216921-54217421	chr12	54216921	54217421	intergenic	SMUG1	ENSG00000123415	0.410940695447854	False
0	CTCF	chr12	54220097	54220490	54220231	3.55731	chr12:54220013-54220513	chr12	54220013	54220513	intergenic	SMUG1	ENSG00000123415	0.386819684674371	False
0	CTCF	chr12	54360802	54360995	54360902	3.93343	chr12:54360788-54361288	chr12	54360788	54361288	intergenic	ZNF385A	ENSG00000161642	0.192312895775122	False
0	CTCF	chr12	54368594	54368808	54368699	4.72879	chr12:54368547-54369047	chr12	54368547	54369047	intergenic	ITGA5	ENSG00000161638	0.237421206659431	False
0	CTCF	chr12	54368594	54368808	54368699	4.72879	chr12:54368547-54369047	chr12	54368547	54369047	intergenic	ZNF385A	ENSG00000161642	0.602221467618832	False
0	CTCF	chr12	54370432	54370643	54370534	4.68293	chr12:54370171-54370870	chr12	54370171	54370870	genic	ITGA5	ENSG00000161638	0.373192085135678	False
0	CTCF	chr12	54370432	54370643	54370534	4.68293	chr12:54370171-54370870	chr12	54370171	54370870	genic	ZNF385A	ENSG00000161642	0.743055527257368	False
0	CTCF	chr12	54378991	54380097	54379691	8.17348	chr12:54378738-54379498	chr12	54378738	54379498	genic	ZNF385A	ENSG00000161642	0.872578399128375	False
0	CTCF	chr12	54378991	54380097	54379691	8.17348	chr12:54379550-54380050	chr12	54379550	54380050	genic	ZNF385A	ENSG00000161642	0.868979080994282	False
0	CTCF	chr12	54378991	54380097	54379691	8.17348	chr12:54379550-54380050	chr12	54379550	54380050	genic	ITGA5	ENSG00000161638	0.360609071666537	False
0	CTCF	chr12	54378991	54380097	54379691	8.17348	chr12:54378738-54379498	chr12	54378738	54379498	genic	ITGA5	ENSG00000161638	0.365622777585504	False
0	CTCF	chr12	54391135	54391668	54391285	4.72279	chr12:54390209-54391609	chr12	54390209	54391609	intergenic	ZNF385A	ENSG00000161642	0.905624371847398	False
0	CTCF	chr12	54391135	54391668	54391285	4.72279	chr12:54390209-54391609	chr12	54390209	54391609	intergenic	ITGA5	ENSG00000161638	0.719050383107147	False
0	CTCF	chr12	54399285	54399730	54399395	7.69231	chr12:54399228-54399728	chr12	54399228	54399728	genic	ZNF385A	ENSG00000161642	0.547759725317032	False
0	CTCF	chr12	54399285	54399730	54399395	7.69231	chr12:54399228-54399728	chr12	54399228	54399728	genic	ITGA5	ENSG00000161638	0.587102158913603	False
0	CTCF	chr12	54439545	54440008	54439892	6.82927	chr12:54439531-54440031	chr12	54439531	54440031	intergenic	ITGA5	ENSG00000161638	0.230580901582593	False
0	CTCF	chr12	54579519	54580186	54580036	9.10624	chr12:54579395-54580411	chr12	54579395	54580411	genic	PPP1R1A	ENSG00000135447	0.579728606638178	False
0	CTCF	chr12	55737042	55737585	55737259	4.72441	chr12:55737114-55737614	chr12	55737114	55737614	intergenic	CD63	ENSG00000135404	0.549181018433214	False
0	CTCF	chr12	55737042	55737585	55737259	4.72441	chr12:55737114-55737614	chr12	55737114	55737614	intergenic	RDH5	ENSG00000135437	0.384336542416668	False
0	CTCF	chr12	55737042	55737585	55737259	4.72441	chr12:55737114-55737614	chr12	55737114	55737614	intergenic	GDF11	ENSG00000135414	0.655098811654027	False
0	CTCF	chr12	55737997	55738937	55738884	2.38764	chr12:55738262-55739197	chr12	55738262	55739197	intergenic	BLOC1S1	ENSG00000135441	0.18846919866869	False
0	CTCF	chr12	55737997	55738937	55738884	2.38764	chr12:55738262-55739197	chr12	55738262	55739197	intergenic	RDH5	ENSG00000135437	0.524681657478351	False
0	CTCF	chr12	55737997	55738937	55738884	2.38764	chr12:55737698-55738198	chr12	55737698	55738198	intergenic	GDF11	ENSG00000135414	0.374759158947229	False
0	CTCF	chr12	55737997	55738937	55738884	2.38764	chr12:55738262-55739197	chr12	55738262	55739197	intergenic	CD63	ENSG00000135404	0.698775356339225	False
0	CTCF	chr12	55737997	55738937	55738884	2.38764	chr12:55737698-55738198	chr12	55737698	55738198	intergenic	CD63	ENSG00000135404	0.292653130979587	False
0	CTCF	chr12	55737997	55738937	55738884	2.38764	chr12:55738262-55739197	chr12	55738262	55739197	intergenic	GDF11	ENSG00000135414	0.767287177781012	False
