chromosome	start	end	seq_name	seq_class	seq_score	gene_name
chr12	100718320	100718520	intergenic|chr12:100718170-100718670	intergenic	0.015051	ANO4
chr12	100798850	100799050	genic|chr12:100798700-100799200	genic	0.08121	ANO4
chr12	100826446	100826646	genic|chr12:100826296-100826796	genic	0.029333	ANO4
chr12	100828009	100828209	genic|chr12:100827859-100828359	genic	0.018262	ANO4
chr12	100987620	100988467	genic|chr12:100987470-100988617	genic	0.016642	SLC5A8
chr12	101077125	101077325	genic|chr12:101076975-101077475	genic	0.023065	SLC5A8
chr12	101086550	101086973	genic|chr12:101086400-101087123	genic	0.054125	SLC5A8
chr12	101086550	101086973	genic|chr12:101086400-101087123	genic	0.017234	UTP20
chr12	101086550	101086973	genic|chr12:101086400-101087123	genic	0.018805	SPIC
chr12	101172147	101172946	genic|chr12:101171997-101173096	genic	0.090956	SLC5A8
chr12	101172147	101172946	genic|chr12:101171997-101173096	genic	0.015661	UTP20
chr12	101245354	101245554	intergenic|chr12:101245204-101245704	intergenic	0.015778	SLC5A8
chr12	101323357	101323983	genic|chr12:101323207-101324133	genic	0.022393	SLC5A8
chr12	101323357	101323983	genic|chr12:101323207-101324133	genic	0.030096	UTP20
chr12	101323357	101323983	genic|chr12:101323207-101324133	genic	0.01869	SPIC
chr12	101490405	101490817	intergenic|chr12:101490255-101490967	intergenic	0.054124	SPIC
chr12	101566350	101566550	intergenic|chr12:101566200-101566700	intergenic	0.027823	MYBPC1
chr12	101642449	101642649	genic|chr12:101642299-101642799	genic	0.023919	MYBPC1
chr12	101773681	101773881	genic|chr12:101773531-101774031	genic	0.038042	SYCP3
chr12	101779673	101779873	genic|chr12:101779523-101780023	genic	0.021699	SYCP3
chr12	101824006	101824451	genic|chr12:101823856-101824601	genic	0.039356	SYCP3
chr12	101824006	101824451	genic|chr12:101823856-101824601	genic	0.163298	GNPTAB
chr12	101824006	101824451	genic|chr12:101823856-101824601	genic	0.033105	DRAM1
chr12	101839640	101840294	intergenic|chr12:101839490-101840444	intergenic	0.018789	SYCP3
chr12	101839640	101840294	intergenic|chr12:101839490-101840444	intergenic	0.067199	GNPTAB
chr12	101839640	101840294	intergenic|chr12:101839490-101840444	intergenic	0.026972	DRAM1
chr12	101855467	101855667	intergenic|chr12:101855317-101855817	intergenic	0.016953	SYCP3
chr12	101855467	101855667	intergenic|chr12:101855317-101855817	intergenic	0.025279	GNPTAB
chr12	101855467	101855667	intergenic|chr12:101855317-101855817	intergenic	0.049078	DRAM1
chr12	101893437	101893637	genic|chr12:101893287-101893787	genic	0.037206	DRAM1
chr12	101936083	101936798	intergenic|chr12:101935933-101936948	intergenic	0.017839	SPIC
chr12	101936083	101936798	intergenic|chr12:101935933-101936948	intergenic	0.019201	MYBPC1
chr12	101936083	101936798	intergenic|chr12:101935933-101936948	intergenic	0.033407	SYCP3
chr12	101936083	101936798	intergenic|chr12:101935933-101936948	intergenic	0.019335	GNPTAB
chr12	101936083	101936798	intergenic|chr12:101935933-101936948	intergenic	0.059711	DRAM1
chr12	101936083	101936798	intergenic|chr12:101935933-101936948	intergenic	0.031732	WASHC3
chr12	101936083	101936798	intergenic|chr12:101935933-101936948	intergenic	0.030168	PMCH
chr12	102067668	102068085	intergenic|chr12:102067518-102068235	intergenic	0.053318	WASHC3
chr12	102300891	102301353	intergenic|chr12:102300741-102301503	intergenic	0.026589	PMCH
chr12	102394201	102394401	intergenic|chr12:102394051-102394551	intergenic	0.017711	IGF1
chr12	102438463	102438663	genic|chr12:102438313-102438813	genic	0.016892	IGF1
chr12	102484549	102484749	intergenic|chr12:102484399-102484899	intergenic	0.185832	IGF1
chr12	102539980	102540180	intergenic|chr12:102539830-102540330	intergenic	0.018803	IGF1
chr12	102811199	102811399	genic|chr12:102811049-102811549	genic	0.025754	LINC00485
chr12	102816912	102817360	genic|chr12:102816762-102817510	genic	0.12111	LINC00485
chr12	102834166	102834366	intergenic|chr12:102834016-102834516	intergenic	0.059737	LINC00485
chr12	102878969	102879449	genic|chr12:102878819-102879599	genic	0.021932	LINC00485
chr12	102878969	102879449	genic|chr12:102878819-102879599	genic	0.032478	PAH
chr12	102883056	102883481	genic|chr12:102882906-102883631	genic	0.025809	PAH
chr12	102885299	102885926	genic|chr12:102885149-102886076	genic	0.022561	LINC00485
chr12	102885299	102885926	genic|chr12:102885149-102886076	genic	0.0451	PAH
chr12	102948921	102949121	intergenic|chr12:102948771-102949271	intergenic	0.021958	PAH
chr12	102948921	102949121	intergenic|chr12:102948771-102949271	intergenic	0.028607	ASCL1
chr12	102950458	102950658	intergenic|chr12:102950308-102950808	intergenic	0.030103	LINC00485
chr12	102950458	102950658	intergenic|chr12:102950308-102950808	intergenic	0.122428	PAH
chr12	102950458	102950658	intergenic|chr12:102950308-102950808	intergenic	0.204641	ASCL1
chr12	102956315	102956515	intergenic|chr12:102956165-102956665	intergenic	0.031636	PAH
chr12	102956315	102956515	intergenic|chr12:102956165-102956665	intergenic	0.089732	ASCL1
chr12	102958355	102958772	genic|chr12:102958205-102958922	genic	0.01869	LINC00485
chr12	102958355	102958772	genic|chr12:102958205-102958922	genic	0.064791	PAH
chr12	102958355	102958772	genic|chr12:102958205-102958922	genic	0.1942	ASCL1
chr12	102962119	102962319	intergenic|chr12:102961969-102962469	intergenic	0.015895	LINC00485
chr12	102962119	102962319	intergenic|chr12:102961969-102962469	intergenic	0.051891	PAH
chr12	102962119	102962319	intergenic|chr12:102961969-102962469	intergenic	0.169766	ASCL1
chr12	102964949	102965782	intergenic|chr12:102964799-102965932	intergenic	0.04222	PAH
chr12	102964949	102965782	intergenic|chr12:102964799-102965932	intergenic	0.095276	ASCL1
chr12	103503575	103504208	intergenic|chr12:103503425-103504358	intergenic	0.125488	C12orf42
chr12	103505473	103506121	intergenic|chr12:103505323-103506271	intergenic	0.072284	C12orf42
chr12	103507331	103507531	intergenic|chr12:103507181-103507681	intergenic	0.0223	C12orf42
chr12	103571460	103571660	intergenic|chr12:103571310-103571810	intergenic	0.067784	STAB2
chr12	103575383	103575816	intergenic|chr12:103575233-103575966	intergenic	0.024313	C12orf42
chr12	103575383	103575816	intergenic|chr12:103575233-103575966	intergenic	0.165078	STAB2
chr12	103601069	103601269	genic|chr12:103600919-103601419	genic	0.042781	STAB2
chr12	103626584	103626784	genic|chr12:103626434-103626934	genic	0.016907	STAB2
chr12	103632394	103633132	genic|chr12:103632244-103633282	genic	0.02411	C12orf42
chr12	103632394	103633132	genic|chr12:103632244-103633282	genic	0.070896	STAB2
chr12	103833988	103834188	genic|chr12:103833838-103834338	genic	0.025983	NT5DC3
chr12	104049648	104050268	genic|chr12:104049498-104050418	genic	0.049673	GLT8D2
chr12	104049648	104050268	genic|chr12:104049498-104050418	genic	0.048867	HCFC2
chr12	104057776	104058200	genic|chr12:104057626-104058350	genic	0.054233	GLT8D2
chr12	104057776	104058200	genic|chr12:104057626-104058350	genic	0.052017	HCFC2
chr12	104132417	104132763	genic|chr12:104132267-104132913	genic	0.067736	NFYB
chr12	104137284	104137484	genic|chr12:104137134-104137634	genic	0.063157	NFYB
chr12	104138926	104139126	intergenic|chr12:104138776-104139276	intergenic	0.058689	NFYB
chr12	104215688	104216181	intergenic|chr12:104215538-104216331	intergenic	0.027407	NFYB
chr12	104215688	104216181	intergenic|chr12:104215538-104216331	intergenic	0.023193	TXNRD1
chr12	104215688	104216181	intergenic|chr12:104215538-104216331	intergenic	0.035871	EID3
chr12	104288767	104288967	genic|chr12:104288617-104289117	genic	0.25375	TXNRD1
chr12	104288767	104288967	genic|chr12:104288617-104289117	genic	0.160422	EID3
chr12	104294240	104294440	genic|chr12:104294090-104294590	genic	0.01735	TXNRD1
chr12	104294240	104294440	genic|chr12:104294090-104294590	genic	0.027168	EID3
chr12	104381666	104382372	intergenic|chr12:104381516-104382522	intergenic	0.015778	EID3
chr12	104408697	104408897	intergenic|chr12:104408547-104409047	intergenic	0.020354	CHST11
chr12	104526392	104527278	genic|chr12:104526242-104527428	genic	0.017906	CHST11
chr12	104604162	104604668	genic|chr12:104604012-104604818	genic	0.016207	SLC41A2
chr12	104957961	104958774	intergenic|chr12:104957811-104958924	intergenic	0.217927	SLC41A2
chr12	104957961	104958774	intergenic|chr12:104957811-104958924	intergenic	0.111244	C12orf45
chr12	104957961	104958774	intergenic|chr12:104957811-104958924	intergenic	0.02671	ALDH1L2
chr12	105053131	105053593	genic|chr12:105052981-105053743	genic	0.020143	ALDH1L2
chr12	105064431	105064883	genic|chr12:105064281-105065033	genic	0.021056	ALDH1L2
chr12	105090057	105090574	intergenic|chr12:105089907-105090724	intergenic	0.096375	ALDH1L2
chr12	105090057	105090574	intergenic|chr12:105089907-105090724	intergenic	0.0195	WASHC4
chr12	105091491	105091897	intergenic|chr12:105091341-105092047	intergenic	0.051869	ALDH1L2
chr12	105092465	105092665	intergenic|chr12:105092315-105092815	intergenic	0.027261	ALDH1L2
chr12	105109579	105109779	genic|chr12:105109429-105109929	genic	0.022334	ALDH1L2
chr12	105109579	105109779	genic|chr12:105109429-105109929	genic	0.07331	WASHC4
chr12	105383009	105383626	intergenic|chr12:105382859-105383776	intergenic	0.01781	C12orf75
chr12	105554240	105554440	intergenic|chr12:105554090-105554590	intergenic	0.018561	CASC18
chr12	105676646	105677127	intergenic|chr12:105676496-105677277	intergenic	0.049237	CASC18
chr12	105705540	105705951	genic|chr12:105705390-105706101	genic	0.142201	CASC18
chr12	105706264	105706464	genic|chr12:105706114-105706614	genic	0.051122	CASC18
chr12	105736596	105736796	genic|chr12:105736446-105736946	genic	0.041793	CASC18
chr12	106074787	106075262	genic|chr12:106074637-106075412	genic	0.018947	NUAK1
chr12	106084052	106084643	genic|chr12:106083902-106084793	genic	0.019317	NUAK1
chr12	106098486	106098968	genic|chr12:106098336-106099118	genic	0.015103	NUAK1
chr12	106123631	106123831	genic|chr12:106123481-106123981	genic	0.031724	NUAK1
chr12	106131791	106131991	genic|chr12:106131641-106132141	genic	0.016105	NUAK1
chr12	106132343	106132757	genic|chr12:106132193-106132907	genic	0.021534	NUAK1
chr12	106133167	106133367	genic|chr12:106133017-106133517	genic	0.0189	NUAK1
chr12	106136290	106136490	genic|chr12:106136140-106136640	genic	0.105334	NUAK1
chr12	106145792	106145992	intergenic|chr12:106145642-106146142	intergenic	0.015098	NUAK1
chr12	106224187	106224387	intergenic|chr12:106224037-106224537	intergenic	0.02734	CKAP4
chr12	106226914	106227345	intergenic|chr12:106226764-106227495	intergenic	0.020398	CKAP4
chr12	106251619	106251819	intergenic|chr12:106251469-106251969	intergenic	0.061761	CKAP4
chr12	106254719	106255078	intergenic|chr12:106254569-106255228	intergenic	0.024451	CKAP4
chr12	106282464	106282912	intergenic|chr12:106282314-106283062	intergenic	0.018196	CKAP4
chr12	106282464	106282912	intergenic|chr12:106282314-106283062	intergenic	0.022338	TCP11L2
chr12	106284548	106285051	intergenic|chr12:106284398-106285201	intergenic	0.018096	TCP11L2
chr12	106301747	106301947	intergenic|chr12:106301597-106302097	intergenic	0.079411	TCP11L2
chr12	106345894	106346094	genic|chr12:106345744-106346244	genic	0.041522	POLR3B
chr12	106379098	106379531	genic|chr12:106378948-106379681	genic	0.017059	POLR3B
chr12	106581331	106582230	intergenic|chr12:106581181-106582380	intergenic	0.029393	RFX4
chr12	106583514	106583917	intergenic|chr12:106583364-106584067	intergenic	0.017158	RFX4
chr12	106586016	106587589	intergenic|chr12:106585866-106587739	intergenic	0.057298	RFX4
chr12	106767362	106768186	intergenic|chr12:106767212-106768336	intergenic	0.035866	RIC8B
chr12	106956737	106956937	genic|chr12:106956587-106957087	genic	0.106976	TMEM263
chr12	106956737	106956937	genic|chr12:106956587-106957087	genic	0.023218	MTERF2
chr12	107092196	107092396	genic|chr12:107092046-107092546	genic	0.015165	MTERF2
chr12	107092196	107092396	genic|chr12:107092046-107092546	genic	0.185965	CRY1
chr12	107104553	107104982	intergenic|chr12:107104403-107105132	intergenic	0.0172	CRY1
chr12	107310716	107310916	intergenic|chr12:107310566-107311066	intergenic	0.029203	BTBD11
chr12	107320164	107320364	genic|chr12:107320014-107320514	genic	0.108645	BTBD11
chr12	107635263	107635463	genic|chr12:107635113-107635613	genic	0.023058	PWP1
chr12	107645612	107646717	genic|chr12:107645462-107646867	genic	0.022065	PWP1
chr12	107671151	107671351	intergenic|chr12:107671001-107671501	intergenic	0.043426	PWP1
chr12	107676316	107676770	intergenic|chr12:107676166-107676920	intergenic	0.060019	PWP1
chr12	107731823	107732545	intergenic|chr12:107731673-107732695	intergenic	0.015258	PRDM4
chr12	107759519	107759719	genic|chr12:107759369-107759869	genic	0.09218	PRDM4
chr12	107759519	107759719	genic|chr12:107759369-107759869	genic	0.039745	ASCL4
chr12	107775303	107775765	genic|chr12:107775153-107775915	genic	0.015698	PWP1
chr12	107775303	107775765	genic|chr12:107775153-107775915	genic	0.06933	PRDM4
chr12	107775303	107775765	genic|chr12:107775153-107775915	genic	0.267635	ASCL4
chr12	107843531	107844928	intergenic|chr12:107843381-107845078	intergenic	0.016992	PWP1
chr12	107843531	107844928	intergenic|chr12:107843381-107845078	intergenic	0.0223	PRDM4
chr12	107843531	107844928	intergenic|chr12:107843381-107845078	intergenic	0.034819	ASCL4
chr12	107912178	107913013	intergenic|chr12:107912028-107913163	intergenic	0.015822	ASCL4
chr12	108112903	108113403	intergenic|chr12:108112753-108113553	intergenic	0.069618	WSCD2
chr12	108117487	108117687	intergenic|chr12:108117337-108117837	intergenic	0.028943	WSCD2
chr12	108120665	108120865	intergenic|chr12:108120515-108121015	intergenic	0.021612	WSCD2
chr12	108137328	108137528	genic|chr12:108137178-108137678	genic	0.018586	WSCD2
chr12	108313138	108314313	genic|chr12:108312988-108314463	genic	0.046249	CMKLR1
chr12	108326369	108326999	genic|chr12:108326219-108327149	genic	0.058776	CMKLR1
chr12	108332961	108333161	genic|chr12:108332811-108333311	genic	0.023055	CMKLR1
chr12	108337418	108337896	genic|chr12:108337268-108338046	genic	0.100742	CMKLR1
chr12	108342350	108342550	intergenic|chr12:108342200-108342700	intergenic	0.021639	CMKLR1
chr12	108343029	108343229	intergenic|chr12:108342879-108343379	intergenic	0.041715	CMKLR1
chr12	108346127	108347424	intergenic|chr12:108345977-108347574	intergenic	0.102795	CMKLR1
chr12	108349402	108349602	intergenic|chr12:108349252-108349752	intergenic	0.017046	CMKLR1
chr12	108512041	108512241	intergenic|chr12:108511891-108512391	intergenic	0.078185	FICD
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.015169	WSCD2
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.022739	CMKLR1
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.078056	FICD
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.475134	SART3
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.47501	ISCU
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.129449	TMEM119
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.05201	SELPLG
chr12	108562419	108562929	genic|chr12:108562269-108563079	genic	0.017788	DAO
chr12	108563585	108563785	genic|chr12:108563435-108563935	genic	0.081321	SART3
chr12	108563585	108563785	genic|chr12:108563435-108563935	genic	0.081299	ISCU
chr12	108563585	108563785	genic|chr12:108563435-108563935	genic	0.022822	TMEM119
chr12	108568026	108568226	genic|chr12:108567876-108568376	genic	0.01535	SART3
chr12	108568026	108568226	genic|chr12:108567876-108568376	genic	0.015519	ISCU
chr12	108593636	108594013	genic|chr12:108593486-108594163	genic	0.028257	TMEM119
chr12	108605434	108605634	intergenic|chr12:108605284-108605784	intergenic	0.017444	TMEM119
chr12	108612184	108612384	intergenic|chr12:108612034-108612534	intergenic	0.026768	TMEM119
chr12	108618180	108618622	intergenic|chr12:108618030-108618772	intergenic	0.047619	TMEM119
chr12	108618180	108618622	intergenic|chr12:108618030-108618772	intergenic	0.051522	SELPLG
chr12	108622520	108623177	genic|chr12:108622370-108623327	genic	0.074491	TMEM119
chr12	108622520	108623177	genic|chr12:108622370-108623327	genic	0.139636	SELPLG
chr12	108628523	108628723	genic|chr12:108628373-108628873	genic	0.033538	SELPLG
chr12	108629921	108630121	genic|chr12:108629771-108630271	genic	0.039539	SELPLG
chr12	108638300	108638940	intergenic|chr12:108638150-108639090	intergenic	0.0734	SELPLG
chr12	108653354	108653807	genic|chr12:108653204-108653957	genic	0.019889	SELPLG
chr12	108664569	108665099	genic|chr12:108664419-108665249	genic	0.015662	SELPLG
chr12	108691662	108691862	genic|chr12:108691512-108692012	genic	0.028885	TMEM119
chr12	108691662	108691862	genic|chr12:108691512-108692012	genic	0.038829	SELPLG
chr12	108691662	108691862	genic|chr12:108691512-108692012	genic	0.020664	CORO1C
chr12	108691662	108691862	genic|chr12:108691512-108692012	genic	0.018326	DAO
chr12	108802342	108802542	genic|chr12:108802192-108802692	genic	0.024834	SSH1
chr12	108802342	108802542	genic|chr12:108802192-108802692	genic	0.026441	DAO
chr12	108838434	108838634	genic|chr12:108838284-108838784	genic	0.102744	SSH1
chr12	108838434	108838634	genic|chr12:108838284-108838784	genic	0.069876	DAO
chr12	108855957	108856157	genic|chr12:108855807-108856307	genic	0.230505	SSH1
chr12	108855957	108856157	genic|chr12:108855807-108856307	genic	0.069823	DAO
chr12	108884503	108884703	genic|chr12:108884353-108884853	genic	0.048051	DAO
chr12	108896422	108896966	genic|chr12:108896272-108897116	genic	0.032078	DAO
chr12	109020584	109021078	intergenic|chr12:109020434-109021228	intergenic	0.052523	USP30
chr12	109069507	109070180	genic|chr12:109069357-109070330	genic	0.068209	USP30
chr12	109069507	109070180	genic|chr12:109069357-109070330	genic	0.024072	ALKBH2
chr12	109069507	109070180	genic|chr12:109069357-109070330	genic	0.019601	UNG
chr12	109069507	109070180	genic|chr12:109069357-109070330	genic	0.015913	ACACB
chr12	109111019	109112134	genic|chr12:109110869-109112284	genic	0.043223	USP30
chr12	109111019	109112134	genic|chr12:109110869-109112284	genic	0.070623	ALKBH2
chr12	109111019	109112134	genic|chr12:109110869-109112284	genic	0.093478	UNG
chr12	109111019	109112134	genic|chr12:109110869-109112284	genic	0.090707	ACACB
chr12	109111019	109112134	genic|chr12:109110869-109112284	genic	0.016524	LINC01486
chr12	109134260	109134460	intergenic|chr12:109134110-109134610	intergenic	0.072566	ACACB
chr12	109146259	109146682	genic|chr12:109146109-109146832	genic	0.020968	ACACB
chr12	109154068	109155179	genic|chr12:109153918-109155329	genic	0.033699	USP30
chr12	109154068	109155179	genic|chr12:109153918-109155329	genic	0.027723	ALKBH2
chr12	109154068	109155179	genic|chr12:109153918-109155329	genic	0.029387	UNG
chr12	109154068	109155179	genic|chr12:109153918-109155329	genic	0.229762	ACACB
chr12	109154068	109155179	genic|chr12:109153918-109155329	genic	0.024359	FOXN4
chr12	109154068	109155179	genic|chr12:109153918-109155329	genic	0.027449	LINC01486
chr12	109154068	109155179	genic|chr12:109153918-109155329	genic	0.018825	MYO1H
chr12	109263975	109264662	genic|chr12:109263825-109264812	genic	0.027625	FOXN4
chr12	109263975	109264662	genic|chr12:109263825-109264812	genic	0.019243	LINC01486
chr12	109291212	109292104	genic|chr12:109291062-109292254	genic	0.021164	ACACB
chr12	109291212	109292104	genic|chr12:109291062-109292254	genic	0.220115	FOXN4
chr12	109291212	109292104	genic|chr12:109291062-109292254	genic	0.082928	LINC01486
chr12	109291212	109292104	genic|chr12:109291062-109292254	genic	0.045171	MYO1H
chr12	109304740	109304940	genic|chr12:109304590-109305090	genic	0.030201	FOXN4
chr12	109307091	109307291	genic|chr12:109306941-109307441	genic	0.056912	FOXN4
chr12	109385562	109385762	intergenic|chr12:109385412-109385912	intergenic	0.0357	MYO1H
chr12	109387467	109387667	intergenic|chr12:109387317-109387817	intergenic	0.016807	LINC01486
chr12	109387467	109387667	intergenic|chr12:109387317-109387817	intergenic	0.077363	MYO1H
chr12	109393845	109394045	genic|chr12:109393695-109394195	genic	0.071202	MYO1H
chr12	109427877	109428319	genic|chr12:109427727-109428469	genic	0.018239	MYO1H
chr12	109432837	109433278	genic|chr12:109432687-109433428	genic	0.016513	MYO1H
chr12	109461261	109461461	genic|chr12:109461111-109461611	genic	0.020536	LINC01486
chr12	109461261	109461461	genic|chr12:109461111-109461611	genic	0.022829	MYO1H
chr12	109461261	109461461	genic|chr12:109461111-109461611	genic	0.067292	KCTD10
chr12	109461261	109461461	genic|chr12:109461111-109461611	genic	0.067022	UBE3B
chr12	109462256	109463487	genic|chr12:109462106-109463637	genic	0.022585	LINC01486
chr12	109462256	109463487	genic|chr12:109462106-109463637	genic	0.024956	MYO1H
chr12	109462256	109463487	genic|chr12:109462106-109463637	genic	0.08306	KCTD10
chr12	109462256	109463487	genic|chr12:109462106-109463637	genic	0.082686	UBE3B
chr12	109518853	109519490	intergenic|chr12:109518703-109519640	intergenic	0.015029	UBE3B
chr12	109597812	109598286	intergenic|chr12:109597662-109598436	intergenic	0.036994	MMAB
chr12	109597812	109598286	intergenic|chr12:109597662-109598436	intergenic	0.037211	MVK
chr12	109696231	109696431	intergenic|chr12:109696081-109696581	intergenic	0.046321	FAM222A
chr12	109718487	109718687	genic|chr12:109718337-109718837	genic	0.079131	FAM222A
chr12	109719426	109719626	genic|chr12:109719276-109719776	genic	0.053431	FAM222A
chr12	109720187	109720387	genic|chr12:109720037-109720537	genic	0.03543	FAM222A
chr12	109734344	109734544	genic|chr12:109734194-109734694	genic	0.022405	FAM222A
chr12	109736682	109736882	genic|chr12:109736532-109737032	genic	0.054936	FAM222A
chr12	109736682	109736882	genic|chr12:109736532-109737032	genic	0.029566	TRPV4
chr12	109739935	109740135	genic|chr12:109739785-109740285	genic	0.035139	FAM222A
chr12	109739935	109740135	genic|chr12:109739785-109740285	genic	0.022697	TRPV4
chr12	109752169	109752369	genic|chr12:109752019-109752519	genic	0.043715	FAM222A
chr12	109752169	109752369	genic|chr12:109752019-109752519	genic	0.050549	TRPV4
chr12	109752169	109752369	genic|chr12:109752019-109752519	genic	0.022143	GLTP
chr12	109752169	109752369	genic|chr12:109752019-109752519	genic	0.020262	TCHP
chr12	109775353	109775769	intergenic|chr12:109775203-109775919	intergenic	0.025719	TRPV4
chr12	109779491	109779691	intergenic|chr12:109779341-109779841	intergenic	0.02673	TRPV4
chr12	109805371	109805776	genic|chr12:109805221-109805926	genic	0.099687	TRPV4
chr12	109811673	109811873	genic|chr12:109811523-109812023	genic	0.02734	TRPV4
chr12	109832857	109833543	intergenic|chr12:109832707-109833693	intergenic	0.069565	TRPV4
chr12	109832857	109833543	intergenic|chr12:109832707-109833693	intergenic	0.024133	GLTP
chr12	109832857	109833543	intergenic|chr12:109832707-109833693	intergenic	0.017846	TCHP
chr12	109845368	109845568	intergenic|chr12:109845218-109845718	intergenic	0.064288	TRPV4
chr12	109845368	109845568	intergenic|chr12:109845218-109845718	intergenic	0.051221	GLTP
chr12	109845368	109845568	intergenic|chr12:109845218-109845718	intergenic	0.034219	TCHP
chr12	109870795	109872032	genic|chr12:109870645-109872182	genic	0.060647	GLTP
chr12	109870795	109872032	genic|chr12:109870645-109872182	genic	0.019519	TCHP
chr12	109875632	109875832	genic|chr12:109875482-109875982	genic	0.038023	GLTP
chr12	109879382	109879787	genic|chr12:109879232-109879937	genic	0.063612	GLTP
chr12	109879382	109879787	genic|chr12:109879232-109879937	genic	0.015585	TCHP
chr12	109911002	109911202	genic|chr12:109910852-109911352	genic	0.024805	GLTP
chr12	109911002	109911202	genic|chr12:109910852-109911352	genic	0.078149	TCHP
chr12	109945086	109945567	genic|chr12:109944936-109945717	genic	0.021877	GLTP
chr12	109945086	109945567	genic|chr12:109944936-109945717	genic	0.033911	TCHP
chr12	109945086	109945567	genic|chr12:109944936-109945717	genic	0.025191	GIT2
chr12	109945086	109945567	genic|chr12:109944936-109945717	genic	0.023733	ANKRD13A
chr12	109945086	109945567	genic|chr12:109944936-109945717	genic	0.016173	C12orf76
chr12	110043223	110043423	genic|chr12:110043073-110043573	genic	0.022662	GIT2
chr12	110043223	110043423	genic|chr12:110043073-110043573	genic	0.024261	ANKRD13A
chr12	110043223	110043423	genic|chr12:110043073-110043573	genic	0.06968	C12orf76
chr12	110043223	110043423	genic|chr12:110043073-110043573	genic	0.015197	IFT81
chr12	110048221	110048647	genic|chr12:110048071-110048797	genic	0.034712	GIT2
chr12	110048221	110048647	genic|chr12:110048071-110048797	genic	0.036904	ANKRD13A
chr12	110048221	110048647	genic|chr12:110048071-110048797	genic	0.15099	C12orf76
chr12	110048221	110048647	genic|chr12:110048071-110048797	genic	0.027664	IFT81
chr12	110055715	110055915	genic|chr12:110055565-110056065	genic	0.020332	C12orf76
chr12	110060229	110060429	genic|chr12:110060079-110060579	genic	0.021711	C12orf76
chr12	110100277	110100477	intergenic|chr12:110100127-110100627	intergenic	0.015079	IFT81
chr12	110102396	110102596	intergenic|chr12:110102246-110102746	intergenic	0.038224	C12orf76
chr12	110102396	110102596	intergenic|chr12:110102246-110102746	intergenic	0.045978	IFT81
chr12	110118344	110118544	intergenic|chr12:110118194-110118694	intergenic	0.042921	IFT81
chr12	110244922	110245597	intergenic|chr12:110244772-110245747	intergenic	0.02084	ATP2A2
chr12	110269432	110270197	intergenic|chr12:110269282-110270347	intergenic	0.060532	ATP2A2
chr12	110288818	110289574	genic|chr12:110288668-110289724	genic	0.054292	ATP2A2
chr12	110431203	110431908	intergenic|chr12:110431053-110432058	intergenic	0.043389	ANAPC7
chr12	110431203	110431908	intergenic|chr12:110431053-110432058	intergenic	0.049254	ARPC3
chr12	110431203	110431908	intergenic|chr12:110431053-110432058	intergenic	0.016625	GPN3
chr12	110431203	110431908	intergenic|chr12:110431053-110432058	intergenic	0.016565	FAM216A
chr12	110512501	110512701	genic|chr12:110512351-110512851	genic	0.015486	VPS29
chr12	110512501	110512701	genic|chr12:110512351-110512851	genic	0.01558	RAD9B
chr12	110552120	110552591	genic|chr12:110551970-110552741	genic	0.017324	PPTC7
chr12	110602275	110602475	intergenic|chr12:110602125-110602625	intergenic	0.021952	PPTC7
chr12	110602275	110602475	intergenic|chr12:110602125-110602625	intergenic	0.03538	TCTN1
chr12	110698367	110698801	intergenic|chr12:110698217-110698951	intergenic	0.016106	TCTN1
chr12	110698367	110698801	intergenic|chr12:110698217-110698951	intergenic	0.148785	HVCN1
chr12	110698367	110698801	intergenic|chr12:110698217-110698951	intergenic	0.029413	PPP1CC
chr12	110699169	110699626	intergenic|chr12:110699019-110699776	intergenic	0.030927	HVCN1
chr12	110808867	110809466	intergenic|chr12:110808717-110809616	intergenic	0.016117	HVCN1
chr12	110808867	110809466	intergenic|chr12:110808717-110809616	intergenic	0.030674	PPP1CC
chr12	110808867	110809466	intergenic|chr12:110808717-110809616	intergenic	0.071283	CCDC63
chr12	110808867	110809466	intergenic|chr12:110808717-110809616	intergenic	0.032065	MYL2
chr12	110808867	110809466	intergenic|chr12:110808717-110809616	intergenic	0.026847	LINC01405
chr12	110826735	110827225	intergenic|chr12:110826585-110827375	intergenic	0.076887	CCDC63
chr12	110826735	110827225	intergenic|chr12:110826585-110827375	intergenic	0.02152	MYL2
chr12	110826735	110827225	intergenic|chr12:110826585-110827375	intergenic	0.017588	LINC01405
chr12	110850131	110850331	genic|chr12:110849981-110850481	genic	0.04033	CCDC63
chr12	110853946	110854146	genic|chr12:110853796-110854296	genic	0.046817	CCDC63
chr12	110861026	110861226	genic|chr12:110860876-110861376	genic	0.058369	CCDC63
chr12	110861026	110861226	genic|chr12:110860876-110861376	genic	0.018285	MYL2
chr12	110887807	110888274	genic|chr12:110887657-110888424	genic	0.052165	CCDC63
chr12	110887807	110888274	genic|chr12:110887657-110888424	genic	0.09012	MYL2
