chromosome	start	end	seq_name	seq_class	seq_score	gene_name
chr14	22546368	22546749	intergenic|chr14:22546218-22546899	intergenic	0.019553	DAD1
chr14	22546368	22546749	intergenic|chr14:22546218-22546899	intergenic	0.019296	ABHD4
chr14	22546368	22546749	intergenic|chr14:22546218-22546899	intergenic	0.016917	OR6J1
chr14	22550270	22550470	intergenic|chr14:22550120-22550620	intergenic	0.02015	DAD1
chr14	22550270	22550470	intergenic|chr14:22550120-22550620	intergenic	0.019542	ABHD4
chr14	22550270	22550470	intergenic|chr14:22550120-22550620	intergenic	0.016572	OR6J1
chr14	22556993	22557434	intergenic|chr14:22556843-22557584	intergenic	0.027403	DAD1
chr14	22556993	22557434	intergenic|chr14:22556843-22557584	intergenic	0.025526	ABHD4
chr14	22556993	22557434	intergenic|chr14:22556843-22557584	intergenic	0.020154	OR6J1
chr14	22559549	22559749	intergenic|chr14:22559399-22559899	intergenic	0.015358	DAD1
chr14	22570378	22570578	genic|chr14:22570228-22570728	genic	0.02426	DAD1
chr14	22570378	22570578	genic|chr14:22570228-22570728	genic	0.019495	ABHD4
chr14	22614272	22614472	intergenic|chr14:22614122-22614622	intergenic	0.044524	DAD1
chr14	22614272	22614472	intergenic|chr14:22614122-22614622	intergenic	0.084163	ABHD4
chr14	22614272	22614472	intergenic|chr14:22614122-22614622	intergenic	0.100068	OR6J1
chr14	22623233	22623760	intergenic|chr14:22623083-22623910	intergenic	0.023397	DAD1
chr14	22623233	22623760	intergenic|chr14:22623083-22623910	intergenic	0.038378	ABHD4
chr14	22623233	22623760	intergenic|chr14:22623083-22623910	intergenic	0.132153	OR6J1
chr14	22653109	22653309	intergenic|chr14:22652959-22653459	intergenic	0.027309	OR6J1
chr14	22700091	22700291	intergenic|chr14:22699941-22700441	intergenic	0.023792	OR6J1
chr14	22700091	22700291	intergenic|chr14:22699941-22700441	intergenic	0.019336	OXA1L
chr14	22739488	22739688	intergenic|chr14:22739338-22739838	intergenic	0.03159	OXA1L
chr14	22777550	22777750	genic|chr14:22777400-22777900	genic	0.018597	OXA1L
chr14	22818229	22818429	intergenic|chr14:22818079-22818579	intergenic	0.027731	SLC7A7
chr14	22819191	22819391	intergenic|chr14:22819041-22819541	intergenic	0.032644	SLC7A7
chr14	22819750	22819950	intergenic|chr14:22819600-22820100	intergenic	0.041923	SLC7A7
chr14	22819750	22819950	intergenic|chr14:22819600-22820100	intergenic	0.017035	MRPL52
chr14	22822838	22823373	intergenic|chr14:22822688-22823523	intergenic	0.027919	OXA1L
chr14	22822838	22823373	intergenic|chr14:22822688-22823523	intergenic	0.178216	SLC7A7
chr14	22822838	22823373	intergenic|chr14:22822688-22823523	intergenic	0.157384	MRPL52
chr14	22822838	22823373	intergenic|chr14:22822688-22823523	intergenic	0.078366	MMP14
chr14	22822838	22823373	intergenic|chr14:22822688-22823523	intergenic	0.017845	LRP10
chr14	22824941	22825141	intergenic|chr14:22824791-22825291	intergenic	0.018531	SLC7A7
chr14	22824941	22825141	intergenic|chr14:22824791-22825291	intergenic	0.028504	MRPL52
chr14	22834083	22834283	genic|chr14:22833933-22834433	genic	0.04545	MRPL52
chr14	22834083	22834283	genic|chr14:22833933-22834433	genic	0.045585	MMP14
chr14	22837237	22838343	genic|chr14:22837087-22838493	genic	0.026099	SLC7A7
chr14	22837237	22838343	genic|chr14:22837087-22838493	genic	0.061391	MRPL52
chr14	22837237	22838343	genic|chr14:22837087-22838493	genic	0.098466	MMP14
chr14	22838747	22838947	genic|chr14:22838597-22839097	genic	0.025095	MMP14
chr14	22848117	22849047	intergenic|chr14:22847967-22849197	intergenic	0.022413	SLC7A7
chr14	22848117	22849047	intergenic|chr14:22847967-22849197	intergenic	0.032919	MRPL52
chr14	22848117	22849047	intergenic|chr14:22847967-22849197	intergenic	0.051786	MMP14
chr14	22848117	22849047	intergenic|chr14:22847967-22849197	intergenic	0.022583	LRP10
chr14	22851118	22851645	intergenic|chr14:22850968-22851795	intergenic	0.015962	MRPL52
chr14	22851118	22851645	intergenic|chr14:22850968-22851795	intergenic	0.023388	MMP14
chr14	22852886	22853700	intergenic|chr14:22852736-22853850	intergenic	0.017491	OXA1L
chr14	22852886	22853700	intergenic|chr14:22852736-22853850	intergenic	0.032042	SLC7A7
chr14	22852886	22853700	intergenic|chr14:22852736-22853850	intergenic	0.042917	MRPL52
chr14	22852886	22853700	intergenic|chr14:22852736-22853850	intergenic	0.06061	MMP14
chr14	22852886	22853700	intergenic|chr14:22852736-22853850	intergenic	0.046793	LRP10
chr14	22852886	22853700	intergenic|chr14:22852736-22853850	intergenic	0.027495	REM2
chr14	22865454	22865654	intergenic|chr14:22865304-22865804	intergenic	0.021032	LRP10
chr14	22872426	22872818	genic|chr14:22872276-22872968	genic	0.019217	SLC7A7
chr14	22872426	22872818	genic|chr14:22872276-22872968	genic	0.02129	MRPL52
chr14	22872426	22872818	genic|chr14:22872276-22872968	genic	0.025392	MMP14
chr14	22872426	22872818	genic|chr14:22872276-22872968	genic	0.163504	LRP10
chr14	22872426	22872818	genic|chr14:22872276-22872968	genic	0.073154	REM2
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.01836	SLC7A7
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.019063	MRPL52
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.021714	MMP14
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.063351	LRP10
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.189628	REM2
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.022577	RBM23
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.015776	PRMT5
chr14	22886562	22887047	genic|chr14:22886412-22887197	genic	0.016755	HAUS4
chr14	22887351	22887551	genic|chr14:22887201-22887701	genic	0.040647	LRP10
chr14	22887351	22887551	genic|chr14:22887201-22887701	genic	0.12701	REM2
chr14	22887351	22887551	genic|chr14:22887201-22887701	genic	0.015438	RBM23
chr14	22930426	22930626	intergenic|chr14:22930276-22930776	intergenic	0.027533	RBM23
chr14	22930426	22930626	intergenic|chr14:22930276-22930776	intergenic	0.059187	PRMT5
chr14	22930426	22930626	intergenic|chr14:22930276-22930776	intergenic	0.018873	HAUS4
chr14	22973657	22973857	genic|chr14:22973507-22974007	genic	0.019842	AJUBA
chr14	22975095	22975295	genic|chr14:22974945-22975445	genic	0.02058	AJUBA
chr14	22977747	22978194	genic|chr14:22977597-22978344	genic	0.027644	HAUS4
chr14	22977747	22978194	genic|chr14:22977597-22978344	genic	0.091947	AJUBA
chr14	22980731	22980931	genic|chr14:22980581-22981081	genic	0.044194	AJUBA
chr14	22981406	22981898	genic|chr14:22981256-22982048	genic	0.018136	HAUS4
chr14	22981406	22981898	genic|chr14:22981256-22982048	genic	0.071265	AJUBA
chr14	22986667	22986867	genic|chr14:22986517-22987017	genic	0.048811	AJUBA
chr14	22994802	22995246	genic|chr14:22994652-22995396	genic	0.017201	AJUBA
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.016873	RBM23
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.017836	PRMT5
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.049394	HAUS4
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.079	AJUBA
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.392533	C14orf93
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.077274	PSMB5
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.062688	PSMB11
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.038767	CDH24
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.019053	CEBPE
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.020437	SLC7A8
chr14	23006822	23007602	genic|chr14:23006672-23007752	genic	0.016301	RNF212B
chr14	23024847	23025877	genic|chr14:23024697-23026027	genic	0.017152	AJUBA
chr14	23024847	23025877	genic|chr14:23024697-23026027	genic	0.048221	C14orf93
chr14	23024847	23025877	genic|chr14:23024697-23026027	genic	0.086583	PSMB5
chr14	23024847	23025877	genic|chr14:23024697-23026027	genic	0.050781	PSMB11
chr14	23024847	23025877	genic|chr14:23024697-23026027	genic	0.023451	CDH24
chr14	23043882	23044082	genic|chr14:23043732-23044232	genic	0.041241	PSMB5
chr14	23043882	23044082	genic|chr14:23043732-23044232	genic	0.075423	PSMB11
chr14	23043882	23044082	genic|chr14:23043732-23044232	genic	0.024395	CDH24
chr14	23047125	23047821	genic|chr14:23046975-23047971	genic	0.035757	PSMB11
chr14	23047125	23047821	genic|chr14:23046975-23047971	genic	0.016677	CDH24
chr14	23056245	23056690	genic|chr14:23056095-23056840	genic	0.023623	PSMB5
chr14	23056245	23056690	genic|chr14:23056095-23056840	genic	0.036297	PSMB11
chr14	23056245	23056690	genic|chr14:23056095-23056840	genic	0.095653	CDH24
chr14	23062108	23062308	genic|chr14:23061958-23062458	genic	0.047182	CDH24
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.015348	C14orf93
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.03089	PSMB5
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.039939	PSMB11
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.084858	CDH24
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.024593	C14orf119
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.024459	ACIN1
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.021215	CEBPE
chr14	23068972	23069435	genic|chr14:23068822-23069585	genic	0.015593	SLC7A8
chr14	23071529	23071729	genic|chr14:23071379-23071879	genic	0.016982	PSMB5
chr14	23071529	23071729	genic|chr14:23071379-23071879	genic	0.021575	PSMB11
chr14	23071529	23071729	genic|chr14:23071379-23071879	genic	0.041252	CDH24
chr14	23071529	23071729	genic|chr14:23071379-23071879	genic	0.016021	C14orf119
chr14	23071529	23071729	genic|chr14:23071379-23071879	genic	0.015924	ACIN1
chr14	23113544	23114113	intergenic|chr14:23113394-23114263	intergenic	0.021374	CEBPE
chr14	23120905	23121105	intergenic|chr14:23120755-23121255	intergenic	0.016507	C14orf119
chr14	23120905	23121105	intergenic|chr14:23120755-23121255	intergenic	0.016601	ACIN1
chr14	23120905	23121105	intergenic|chr14:23120755-23121255	intergenic	0.147434	CEBPE
chr14	23120905	23121105	intergenic|chr14:23120755-23121255	intergenic	0.018843	SLC7A8
chr14	23121449	23121649	intergenic|chr14:23121299-23121799	intergenic	0.117144	CEBPE
chr14	23121449	23121649	intergenic|chr14:23121299-23121799	intergenic	0.015106	SLC7A8
chr14	23123740	23123940	intergenic|chr14:23123590-23124090	intergenic	0.029438	CEBPE
chr14	23174735	23175164	genic|chr14:23174585-23175314	genic	0.02199	SLC7A8
chr14	23186960	23187354	intergenic|chr14:23186810-23187504	intergenic	0.069667	SLC7A8
chr14	23279988	23280439	genic|chr14:23279838-23280589	genic	0.015898	HOMEZ
chr14	23295067	23295267	intergenic|chr14:23294917-23295417	intergenic	0.031201	HOMEZ
chr14	23295067	23295267	intergenic|chr14:23294917-23295417	intergenic	0.023855	PPP1R3E
chr14	23295067	23295267	intergenic|chr14:23294917-23295417	intergenic	0.015479	BCL2L2
chr14	23295067	23295267	intergenic|chr14:23294917-23295417	intergenic	0.015479	BCL2L2-PABPN1
chr14	23296081	23296281	genic|chr14:23295931-23296431	genic	0.019735	HOMEZ
chr14	23296081	23296281	genic|chr14:23295931-23296431	genic	0.019443	PPP1R3E
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.015914	RNF212B
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.017088	HOMEZ
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.021084	PPP1R3E
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.02643	BCL2L2
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.02643	BCL2L2-PABPN1
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.094262	PABPN1
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.02995	SLC22A17
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.020259	EFS
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.019678	IL25
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.019815	CMTM5
chr14	23321611	23321993	genic|chr14:23321461-23322143	genic	0.016353	MYH6
chr14	23328124	23328324	intergenic|chr14:23327974-23328474	intergenic	0.015881	PABPN1
chr14	23346108	23346538	genic|chr14:23345958-23346688	genic	0.017867	SLC22A17
chr14	23358628	23358828	genic|chr14:23358478-23358978	genic	0.019544	SLC22A17
chr14	23358628	23358828	genic|chr14:23358478-23358978	genic	0.015754	EFS
chr14	23361389	23361589	genic|chr14:23361239-23361739	genic	0.015529	SLC22A17
chr14	23361389	23361589	genic|chr14:23361239-23361739	genic	0.025934	EFS
chr14	23364335	23364535	genic|chr14:23364185-23364685	genic	0.020133	SLC22A17
chr14	23364335	23364535	genic|chr14:23364185-23364685	genic	0.045495	EFS
chr14	23364335	23364535	genic|chr14:23364185-23364685	genic	0.03028	IL25
chr14	23364335	23364535	genic|chr14:23364185-23364685	genic	0.022202	CMTM5
chr14	23380016	23380216	intergenic|chr14:23379866-23380366	intergenic	0.019623	EFS
chr14	23380016	23380216	intergenic|chr14:23379866-23380366	intergenic	0.04523	IL25
chr14	23380016	23380216	intergenic|chr14:23379866-23380366	intergenic	0.071976	CMTM5
chr14	23380016	23380216	intergenic|chr14:23379866-23380366	intergenic	0.016078	MYH6
chr14	23402341	23402541	genic|chr14:23402191-23402691	genic	0.015082	MYH6
chr14	23411807	23412007	intergenic|chr14:23411657-23412157	intergenic	0.023932	MYH6
chr14	23430721	23430921	genic|chr14:23430571-23431071	genic	0.044378	MYH7
chr14	23443272	23443710	intergenic|chr14:23443122-23443860	intergenic	0.018812	MYH7
chr14	23454473	23454673	intergenic|chr14:23454323-23454823	intergenic	0.018067	IL25
chr14	23454473	23454673	intergenic|chr14:23454323-23454823	intergenic	0.020656	CMTM5
chr14	23454473	23454673	intergenic|chr14:23454323-23454823	intergenic	0.046087	MYH6
chr14	23454473	23454673	intergenic|chr14:23454323-23454823	intergenic	0.100747	MYH7
chr14	23454473	23454673	intergenic|chr14:23454323-23454823	intergenic	0.087257	NGDN
chr14	23481456	23481656	intergenic|chr14:23481306-23481806	intergenic	0.015125	NGDN
chr14	23483357	23483557	intergenic|chr14:23483207-23483707	intergenic	0.016818	NGDN
chr14	23530157	23530697	genic|chr14:23530007-23530847	genic	0.031567	ZFHX2
chr14	23530157	23530697	genic|chr14:23530007-23530847	genic	0.025996	THTPA
chr14	23530157	23530697	genic|chr14:23530007-23530847	genic	0.018347	AP1G2
chr14	23530157	23530697	genic|chr14:23530007-23530847	genic	0.01581	JPH4
chr14	23537879	23538079	genic|chr14:23537729-23538229	genic	0.016828	ZFHX2
chr14	23538925	23540126	genic|chr14:23538775-23540276	genic	0.080028	ZFHX2
chr14	23538925	23540126	genic|chr14:23538775-23540276	genic	0.058298	THTPA
chr14	23538925	23540126	genic|chr14:23538775-23540276	genic	0.034874	AP1G2
chr14	23538925	23540126	genic|chr14:23538775-23540276	genic	0.027964	JPH4
chr14	23538925	23540126	genic|chr14:23538775-23540276	genic	0.01526	DHRS2
chr14	23544635	23545248	genic|chr14:23544485-23545398	genic	0.037366	ZFHX2
chr14	23544635	23545248	genic|chr14:23544485-23545398	genic	0.022344	THTPA
chr14	23548410	23548610	genic|chr14:23548260-23548760	genic	0.024893	ZFHX2
chr14	23548410	23548610	genic|chr14:23548260-23548760	genic	0.016435	THTPA
chr14	23550272	23550472	genic|chr14:23550122-23550622	genic	0.015584	ZFHX2
chr14	23559560	23559760	genic|chr14:23559410-23559910	genic	0.028025	ZFHX2
chr14	23559560	23559760	genic|chr14:23559410-23559910	genic	0.045236	THTPA
chr14	23559560	23559760	genic|chr14:23559410-23559910	genic	0.028508	AP1G2
chr14	23562823	23563023	genic|chr14:23562673-23563173	genic	0.030767	ZFHX2
chr14	23562823	23563023	genic|chr14:23562673-23563173	genic	0.050356	THTPA
chr14	23562823	23563023	genic|chr14:23562673-23563173	genic	0.073483	AP1G2
chr14	23562823	23563023	genic|chr14:23562673-23563173	genic	0.025234	JPH4
chr14	23568807	23569007	genic|chr14:23568657-23569157	genic	0.016767	ZFHX2
chr14	23568807	23569007	genic|chr14:23568657-23569157	genic	0.022455	THTPA
chr14	23568807	23569007	genic|chr14:23568657-23569157	genic	0.061937	AP1G2
chr14	23568807	23569007	genic|chr14:23568657-23569157	genic	0.034526	JPH4
chr14	23569942	23570142	genic|chr14:23569792-23570292	genic	0.037721	AP1G2
chr14	23569942	23570142	genic|chr14:23569792-23570292	genic	0.023822	JPH4
chr14	23572976	23573176	genic|chr14:23572826-23573326	genic	0.01555	THTPA
chr14	23572976	23573176	genic|chr14:23572826-23573326	genic	0.05443	AP1G2
chr14	23572976	23573176	genic|chr14:23572826-23573326	genic	0.05575	JPH4
chr14	23576285	23576485	genic|chr14:23576135-23576635	genic	0.028763	AP1G2
chr14	23576285	23576485	genic|chr14:23576135-23576635	genic	0.055858	JPH4
chr14	23577086	23577286	genic|chr14:23576936-23577436	genic	0.01781	THTPA
chr14	23577086	23577286	genic|chr14:23576936-23577436	genic	0.04296	AP1G2
chr14	23577086	23577286	genic|chr14:23576936-23577436	genic	0.091443	JPH4
chr14	23589111	23589544	intergenic|chr14:23588961-23589694	intergenic	0.017687	ZFHX2
chr14	23589111	23589544	intergenic|chr14:23588961-23589694	intergenic	0.019965	THTPA
chr14	23589111	23589544	intergenic|chr14:23588961-23589694	intergenic	0.032648	AP1G2
chr14	23589111	23589544	intergenic|chr14:23588961-23589694	intergenic	0.07603	JPH4
chr14	23589111	23589544	intergenic|chr14:23588961-23589694	intergenic	0.022571	DHRS2
chr14	23631760	23632813	intergenic|chr14:23631610-23632963	intergenic	0.188651	DHRS2
chr14	23638739	23638939	genic|chr14:23638589-23639089	genic	0.023397	DHRS2
chr14	23640643	23640843	genic|chr14:23640493-23640993	genic	0.051549	DHRS2
chr14	23653121	23653321	intergenic|chr14:23652971-23653471	intergenic	0.029619	DHRS2
chr14	23695228	23695711	intergenic|chr14:23695078-23695861	intergenic	0.016544	AP1G2
chr14	23695228	23695711	intergenic|chr14:23695078-23695861	intergenic	0.020337	JPH4
chr14	23695228	23695711	intergenic|chr14:23695078-23695861	intergenic	0.056126	DHRS2
chr14	23695228	23695711	intergenic|chr14:23695078-23695861	intergenic	0.0151	DHRS4
chr14	23695228	23695711	intergenic|chr14:23695078-23695861	intergenic	0.015633	DHRS4L2
chr14	23910660	23911123	intergenic|chr14:23910510-23911273	intergenic	0.016337	DHRS4
chr14	23988746	23988946	genic|chr14:23988596-23989096	genic	0.024799	DHRS4
chr14	23988746	23988946	genic|chr14:23988596-23989096	genic	0.051314	DHRS4L2
chr14	24014044	24014467	intergenic|chr14:24013894-24014617	intergenic	0.016683	DHRS4L2
chr14	24036315	24036955	intergenic|chr14:24036165-24037105	intergenic	0.021455	DHRS4
chr14	24036315	24036955	intergenic|chr14:24036165-24037105	intergenic	0.029502	DHRS4L2
chr14	24036315	24036955	intergenic|chr14:24036165-24037105	intergenic	0.076727	CARMIL3
chr14	24036315	24036955	intergenic|chr14:24036165-24037105	intergenic	0.03195	CPNE6
chr14	24036315	24036955	intergenic|chr14:24036165-24037105	intergenic	0.016635	NRL
chr14	24058374	24058574	genic|chr14:24058224-24058724	genic	0.081378	CARMIL3
chr14	24058374	24058574	genic|chr14:24058224-24058724	genic	0.038658	CPNE6
chr14	24059048	24059248	genic|chr14:24058898-24059398	genic	0.018337	CARMIL3
chr14	24080877	24081838	genic|chr14:24080727-24081988	genic	0.029037	CARMIL3
chr14	24080877	24081838	genic|chr14:24080727-24081988	genic	0.083881	CPNE6
chr14	24080877	24081838	genic|chr14:24080727-24081988	genic	0.123905	NRL
chr14	24080877	24081838	genic|chr14:24080727-24081988	genic	0.039175	PCK2
chr14	24090589	24090789	intergenic|chr14:24090439-24090939	intergenic	0.022533	CARMIL3
chr14	24090589	24090789	intergenic|chr14:24090439-24090939	intergenic	0.04399	CPNE6
chr14	24090589	24090789	intergenic|chr14:24090439-24090939	intergenic	0.104657	NRL
chr14	24090589	24090789	intergenic|chr14:24090439-24090939	intergenic	0.105381	PCK2
chr14	24090589	24090789	intergenic|chr14:24090439-24090939	intergenic	0.015046	DCAF11
chr14	24095470	24095670	genic|chr14:24095320-24095820	genic	0.018586	CPNE6
chr14	24095470	24095670	genic|chr14:24095320-24095820	genic	0.030416	NRL
chr14	24095470	24095670	genic|chr14:24095320-24095820	genic	0.056063	PCK2
chr14	24108644	24109062	intergenic|chr14:24108494-24109212	intergenic	0.023973	DCAF11
chr14	24259331	24259531	genic|chr14:24259181-24259681	genic	0.017416	TGM1
chr14	24277681	24278138	intergenic|chr14:24277531-24278288	intergenic	0.024661	RABGGTA
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.021719	TGM1
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.028863	RABGGTA
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.129772	DHRS1
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.129398	NOP9
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.054529	LTB4R2
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.050473	CIDEB
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.045447	LTB4R
chr14	24296903	24297103	genic|chr14:24296753-24297253	genic	0.015619	ADCY4
chr14	24307941	24308391	genic|chr14:24307791-24308541	genic	0.051071	DHRS1
chr14	24307941	24308391	genic|chr14:24307791-24308541	genic	0.053391	NOP9
chr14	24307941	24308391	genic|chr14:24307791-24308541	genic	0.101917	LTB4R2
chr14	24307941	24308391	genic|chr14:24307791-24308541	genic	0.103311	CIDEB
chr14	24307941	24308391	genic|chr14:24307791-24308541	genic	0.104552	LTB4R
chr14	24307941	24308391	genic|chr14:24307791-24308541	genic	0.015476	ADCY4
chr14	24327137	24327886	genic|chr14:24326987-24328036	genic	0.015002	LTB4R
chr14	24327137	24327886	genic|chr14:24326987-24328036	genic	0.024086	ADCY4
chr14	24327137	24327886	genic|chr14:24326987-24328036	genic	0.015423	RIPK3
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.016019	RABGGTA
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.025477	DHRS1
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.025716	NOP9
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.042929	LTB4R2
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.046079	CIDEB
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.050888	LTB4R
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.17014	ADCY4
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.121806	RIPK3
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.021488	NFATC4
chr14	24332252	24332962	genic|chr14:24332102-24333112	genic	0.016874	NYNRIN
chr14	24335893	24336093	genic|chr14:24335743-24336243	genic	0.020942	LTB4R2
chr14	24335893	24336093	genic|chr14:24335743-24336243	genic	0.022306	CIDEB
chr14	24335893	24336093	genic|chr14:24335743-24336243	genic	0.024329	LTB4R
chr14	24335893	24336093	genic|chr14:24335743-24336243	genic	0.095836	ADCY4
chr14	24335893	24336093	genic|chr14:24335743-24336243	genic	0.102918	RIPK3
chr14	24351586	24351786	intergenic|chr14:24351436-24351936	intergenic	0.020002	RIPK3
chr14	24365726	24366259	intergenic|chr14:24365576-24366409	intergenic	0.015827	LTB4R2
chr14	24365726	24366259	intergenic|chr14:24365576-24366409	intergenic	0.01641	CIDEB
chr14	24365726	24366259	intergenic|chr14:24365576-24366409	intergenic	0.017166	LTB4R
chr14	24365726	24366259	intergenic|chr14:24365576-24366409	intergenic	0.024674	ADCY4
chr14	24365726	24366259	intergenic|chr14:24365576-24366409	intergenic	0.0317	RIPK3
chr14	24365726	24366259	intergenic|chr14:24365576-24366409	intergenic	0.144742	NFATC4
chr14	24365726	24366259	intergenic|chr14:24365576-24366409	intergenic	0.032461	NYNRIN
chr14	24368751	24369118	genic|chr14:24368601-24369268	genic	0.073741	NFATC4
chr14	24368751	24369118	genic|chr14:24368601-24369268	genic	0.018209	NYNRIN
chr14	24376307	24376781	genic|chr14:24376157-24376931	genic	0.021989	NFATC4
chr14	24388868	24389529	intergenic|chr14:24388718-24389679	intergenic	0.024754	NYNRIN
chr14	24411743	24412392	genic|chr14:24411593-24412542	genic	0.03757	NYNRIN
chr14	24411743	24412392	genic|chr14:24411593-24412542	genic	0.016939	CBLN3
chr14	24411743	24412392	genic|chr14:24411593-24412542	genic	0.016332	KHNYN
chr14	24423277	24423477	intergenic|chr14:24423127-24423627	intergenic	0.020278	CBLN3
chr14	24423277	24423477	intergenic|chr14:24423127-24423627	intergenic	0.018742	KHNYN
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.039313	NYNRIN
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.162563	CBLN3
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.160494	KHNYN
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.06419	SDR39U1
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.032339	CMA1
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.022399	CTSG
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.016091	GZMH
chr14	24431799	24431999	genic|chr14:24431649-24432149	genic	0.017563	GZMB
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.038534	NYNRIN
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.125122	CBLN3
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.13108	KHNYN
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.133337	SDR39U1
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.039065	CMA1
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.026192	CTSG
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.01869	GZMH
chr14	24436692	24436892	genic|chr14:24436542-24437042	genic	0.020328	GZMB
chr14	24437529	24437729	genic|chr14:24437379-24437879	genic	0.023705	CBLN3
chr14	24437529	24437729	genic|chr14:24437379-24437879	genic	0.024678	KHNYN
chr14	24437529	24437729	genic|chr14:24437379-24437879	genic	0.032933	SDR39U1
chr14	24458838	24459038	intergenic|chr14:24458688-24459188	intergenic	0.015581	CMA1
chr14	24481680	24482125	intergenic|chr14:24481530-24482275	intergenic	0.059093	CMA1
chr14	24481680	24482125	intergenic|chr14:24481530-24482275	intergenic	0.021286	CTSG
chr14	24513099	24513299	intergenic|chr14:24512949-24513449	intergenic	0.033626	CMA1
chr14	24595729	24595929	intergenic|chr14:24595579-24596079	intergenic	0.015894	GZMH
chr14	24605473	24605941	intergenic|chr14:24605323-24606091	intergenic	0.028201	CTSG
chr14	24605473	24605941	intergenic|chr14:24605323-24606091	intergenic	0.154175	GZMH
chr14	24605473	24605941	intergenic|chr14:24605323-24606091	intergenic	0.032245	GZMB
chr14	24606504	24606704	genic|chr14:24606354-24606854	genic	0.042423	GZMH
chr14	24679009	24679209	intergenic|chr14:24678859-24679359	intergenic	0.015214	GZMH
chr14	24679009	24679209	intergenic|chr14:24678859-24679359	intergenic	0.029648	GZMB
chr14	25003692	25003892	genic|chr14:25003542-25004042	genic	0.017047	STXBP6
