chromosome	start	end	seq_name	seq_class	seq_score	gene_name
chr11	114295712	114295912	promoter|chr11:114295562-114296062	promoter	1.0	NNMT
chr11	114399975	114400661	promoter|chr11:114399825-114400811	promoter	1.0	RBM7
chr11	114399975	114400661	promoter|chr11:114399825-114400811	promoter	1.0	C11orf71
chr11	114439285	114440142	promoter|chr11:114439135-114440292	promoter	1.0	REXO2
chr11	114559154	114559354	promoter|chr11:114559004-114559504	promoter	1.0	NXPE1
chr11	114559795	114559995	promoter|chr11:114559645-114560145	promoter	1.0	NXPE1
chr11	114595662	114595862	promoter|chr11:114595512-114596012	promoter	1.0	NXPE4
chr11	114678377	114678577	promoter|chr11:114678227-114678727	promoter	1.0	NXPE2
chr11	115504054	115505106	promoter|chr11:115503904-115505256	promoter	1.0	CADM1
chr11	115759693	115760770	promoter|chr11:115759543-115760920	promoter	1.0	LINC00900
chr11	116772434	116773591	promoter|chr11:116772284-116773741	promoter	1.0	BUD13
chr11	116787938	116788413	promoter|chr11:116787788-116788563	promoter	1.0	ZPR1
chr11	116792320	116792520	promoter|chr11:116792170-116792670	promoter	1.0	APOA5
chr11	116823195	116823395	promoter|chr11:116823045-116823545	promoter	1.0	APOA4
chr11	116829807	116830007	promoter|chr11:116829657-116830157	promoter	1.0	APOC3
chr11	116837850	116838060	promoter|chr11:116837700-116838210	promoter	1.0	APOA1
chr11	117097532	117099097	promoter|chr11:117097382-117099247	promoter	1.0	SIK3
chr11	117143501	117144842	promoter|chr11:117143351-117144992	promoter	1.0	PAFAH1B2
chr11	117178337	117179322	promoter|chr11:117178187-117179472	promoter	1.0	SIDT2
chr11	117198769	117199953	promoter|chr11:117198619-117200103	promoter	1.0	TAGLN
chr11	117231741	117233114	promoter|chr11:117231591-117233264	promoter	1.0	PCSK7
chr11	117231741	117233114	promoter|chr11:117231591-117233264	promoter	1.0	RNF214
chr11	117291245	117291445	promoter|chr11:117291095-117291595	promoter	1.0	BACE1-AS
chr11	117314877	117316452	promoter|chr11:117314727-117316602	promoter	1.0	BACE1
chr11	117327730	117328631	promoter|chr11:117327580-117328781	promoter	1.0	CEP164
chr11	117795409	117797361	promoter|chr11:117795259-117797511	promoter	1.0	DSCAML1
chr11	117824264	117824844	promoter|chr11:117824114-117824994	promoter	1.0	FXYD2
chr11	117874671	117877131	promoter|chr11:117874521-117877281	promoter	1.0	FXYD6-FXYD2
chr11	117874671	117877131	promoter|chr11:117874521-117877281	promoter	1.0	FXYD6
chr11	117929189	117929577	promoter|chr11:117929039-117929727	promoter	1.0	TMPRSS13
chr11	117985962	117986490	promoter|chr11:117985812-117986640	promoter	1.0	IL10RA
chr11	118076628	118077350	promoter|chr11:118076478-118077500	promoter	1.0	TMPRSS4
chr11	118086693	118086893	promoter|chr11:118086543-118087043	promoter	1.0	TMPRSS4-AS1
chr11	118152124	118153544	promoter|chr11:118151974-118153694	promoter	1.0	SCN4B
chr11	118176132	118176752	promoter|chr11:118175982-118176902	promoter	1.0	SCN2B
chr11	118213259	118213459	promoter|chr11:118213109-118213609	promoter	1.0	JAML
chr11	118252046	118252468	promoter|chr11:118251896-118252618	promoter	1.0	MPZL3
chr11	118263778	118264636	promoter|chr11:118263628-118264786	promoter	1.0	MPZL2
chr11	118304479	118304679	promoter|chr11:118304329-118304829	promoter	1.0	CD3E
chr11	118342644	118342844	promoter|chr11:118342494-118342994	promoter	1.0	CD3D
chr11	118344243	118344443	promoter|chr11:118344093-118344593	promoter	1.0	CD3G
chr11	118358975	118359175	promoter|chr11:118358825-118359325	promoter	1.0	UBE4A
chr11	118359478	118359952	promoter|chr11:118359328-118360102	promoter	1.0	UBE4A
chr11	118400626	118401930	promoter|chr11:118400476-118402080	promoter	1.0	ATP5L
chr11	118436188	118436589	promoter|chr11:118436038-118436739	promoter	1.0	KMT2A
chr11	118527332	118527532	promoter|chr11:118527182-118527682	promoter	1.0	TTC36
chr11	118530610	118531869	promoter|chr11:118530460-118532019	promoter	1.0	TMEM25
chr11	118565755	118566209	promoter|chr11:118565605-118566359	promoter	1.0	IFT46
chr11	118572264	118572972	promoter|chr11:118572114-118573122	promoter	1.0	ARCN1
chr11	118607487	118608278	promoter|chr11:118607337-118608428	promoter	1.0	PHLDB1
chr11	118678975	118679772	promoter|chr11:118678825-118679922	promoter	1.0	TREH
chr11	118790445	118791910	promoter|chr11:118790295-118792060	promoter	1.0	DDX6
chr11	118883665	118884106	promoter|chr11:118883515-118884256	promoter	1.0	CXCR5
chr11	118910451	118911004	promoter|chr11:118910301-118911154	promoter	1.0	BCL9L
chr11	118956197	118957082	promoter|chr11:118956047-118957232	promoter	1.0	UPK2
chr11	118971606	118971806	promoter|chr11:118971456-118971956	promoter	1.0	FOXR1
chr11	118996984	118999206	promoter|chr11:118996834-118999356	promoter	1.0	CCDC84
chr11	119018038	119019287	promoter|chr11:119017888-119019437	promoter	1.0	RPS25
chr11	119018038	119019287	promoter|chr11:119017888-119019437	promoter	1.0	TRAPPC4
chr11	119030112	119031035	promoter|chr11:119029962-119031185	promoter	1.0	SLC37A4
chr11	119056607	119056807	promoter|chr11:119056457-119056957	promoter	1.0	HYOU1
chr11	119057146	119057416	promoter|chr11:119056996-119057566	promoter	1.0	HYOU1
chr11	119067645	119068138	promoter|chr11:119067495-119068288	promoter	1.0	VPS11
chr11	119084497	119085539	promoter|chr11:119084347-119085689	promoter	1.0	HMBS
chr11	119094937	119095633	promoter|chr11:119094787-119095783	promoter	1.0	H2AFX
chr11	119101089	119102652	promoter|chr11:119100939-119102802	promoter	1.0	DPAGT1
chr11	119107193	119108460	promoter|chr11:119107043-119108610	promoter	1.0	C2CD2L
chr11	119120969	119121622	promoter|chr11:119120819-119121772	promoter	1.0	HINFP
chr11	119148125	119148544	promoter|chr11:119147975-119148694	promoter	1.0	ABCG4
chr11	119148932	119149139	promoter|chr11:119148782-119149289	promoter	1.0	ABCG4
chr11	119149479	119150103	promoter|chr11:119149329-119150253	promoter	1.0	ABCG4
chr11	119168612	119169604	promoter|chr11:119168462-119169754	promoter	1.0	NLRX1
chr11	119185356	119185556	promoter|chr11:119185206-119185706	promoter	1.0	PDZD3
chr11	119195774	119196012	promoter|chr11:119195624-119196162	promoter	1.0	CCDC153
chr11	119205821	119207134	promoter|chr11:119205671-119207284	promoter	1.0	CBL
chr11	119317030	119317747	promoter|chr11:119316880-119317897	promoter	1.0	MCAM
chr11	119334285	119334845	promoter|chr11:119334135-119334995	promoter	1.0	RNF26
chr11	119346573	119346773	promoter|chr11:119346423-119346923	promoter	1.0	MFRP
chr11	119346573	119346773	promoter|chr11:119346423-119346923	promoter	1.0	C1QTNF5
chr11	119380895	119382085	promoter|chr11:119380745-119382235	promoter	1.0	USP2
chr11	119424028	119424228	promoter|chr11:119423878-119424378	promoter	1.0	THY1
chr11	119728625	119728902	promoter|chr11:119728475-119729052	promoter	1.0	NECTIN1
chr11	119729349	119729549	promoter|chr11:119729199-119729699	promoter	1.0	NECTIN1
chr11	120137848	120138291	promoter|chr11:120137698-120138441	promoter	1.0	TRIM29
chr11	120210367	120211901	promoter|chr11:120210217-120212051	promoter	1.0	OAF
chr11	120239773	120240556	promoter|chr11:120239623-120240706	promoter	1.0	POU2F3
chr11	120325028	120326099	promoter|chr11:120324878-120326249	promoter	1.0	TMEM136
chr11	120335701	120336374	promoter|chr11:120335551-120336524	promoter	1.0	ARHGEF12
chr11	120336705	120337429	promoter|chr11:120336555-120337579	promoter	1.0	ARHGEF12
chr11	120563729	120565270	promoter|chr11:120563579-120565420	promoter	1.0	GRIK4
chr11	121023672	121024622	promoter|chr11:121023522-121024772	promoter	1.0	TBCEL
chr11	121102565	121102765	promoter|chr11:121102415-121102915	promoter	1.0	TECTA
chr11	121292035	121293238	promoter|chr11:121291885-121293388	promoter	1.0	SC5D
chr11	121451758	121453012	promoter|chr11:121451608-121453162	promoter	1.0	SORL1
chr11	122101462	122102329	promoter|chr11:122101312-122102479	promoter	1.0	MIR100HG
chr11	122115681	122116315	promoter|chr11:122115531-122116465	promoter	1.0	BLID
chr11	122655536	122657032	promoter|chr11:122655386-122657182	promoter	1.0	UBASH3B
chr11	122838397	122838597	promoter|chr11:122838247-122838747	promoter	1.0	CRTAM
chr11	122882427	122883666	promoter|chr11:122882277-122883816	promoter	1.0	C11orf63
chr11	122981571	122982024	promoter|chr11:122981421-122982174	promoter	1.0	BSX
chr11	123061765	123063003	promoter|chr11:123061615-123063153	promoter	1.0	HSPA8
chr11	123194370	123196819	promoter|chr11:123194220-123196969	promoter	1.0	CLMP
chr11	123525131	123525735	promoter|chr11:123524981-123525885	promoter	1.0	GRAMD1B
chr11	123653746	123654183	promoter|chr11:123653596-123654333	promoter	1.0	SCN3B
chr11	123654507	123655044	promoter|chr11:123654357-123655194	promoter	1.0	SCN3B
chr11	123741328	123741791	promoter|chr11:123741178-123741941	promoter	1.0	ZNF202
chr11	123742298	123743209	promoter|chr11:123742148-123743359	promoter	1.0	ZNF202
chr11	123754418	123754618	promoter|chr11:123754268-123754768	promoter	1.0	OR6X1
chr11	123806249	123806449	promoter|chr11:123806099-123806599	promoter	1.0	OR6M1
chr11	123885542	123885742	promoter|chr11:123885392-123885892	promoter	1.0	TMEM225
chr11	123906331	123906531	promoter|chr11:123906181-123906681	promoter	1.0	OR8D4
chr11	123939516	123939716	promoter|chr11:123939366-123939866	promoter	1.0	OR4D5
chr11	123943738	123943938	promoter|chr11:123943588-123944088	promoter	1.0	OR6T1
chr11	123977591	123977791	promoter|chr11:123977441-123977941	promoter	1.0	OR10S1
chr11	124015474	124015674	promoter|chr11:124015324-124015824	promoter	1.0	OR10G4
chr11	124022912	124023112	promoter|chr11:124022762-124023262	promoter	1.0	OR10G9
chr11	124029522	124029722	promoter|chr11:124029372-124029872	promoter	1.0	OR10G8
chr11	124038901	124039101	promoter|chr11:124038751-124039251	promoter	1.0	OR10G7
chr11	124115033	124116533	promoter|chr11:124114883-124116683	promoter	1.0	VWA5A
chr11	124249575	124249775	promoter|chr11:124249425-124249925	promoter	1.0	OR8G1
chr11	124264726	124264926	promoter|chr11:124264576-124265076	promoter	1.0	OR8G5
chr11	124310666	124310866	promoter|chr11:124310516-124311016	promoter	1.0	OR8D1
chr11	124320097	124320297	promoter|chr11:124319947-124320447	promoter	1.0	OR8D2
chr11	124383243	124383443	promoter|chr11:124383093-124383593	promoter	1.0	OR8B2
chr11	124397251	124397451	promoter|chr11:124397101-124397601	promoter	1.0	OR8B3
chr11	124424771	124424971	promoter|chr11:124424621-124425121	promoter	1.0	OR8B4
chr11	124440985	124441185	promoter|chr11:124440835-124441335	promoter	1.0	OR8B8
chr11	124543554	124543754	promoter|chr11:124543404-124543904	promoter	1.0	OR8B12
chr11	124569968	124570168	promoter|chr11:124569818-124570318	promoter	1.0	OR8A1
chr11	124611456	124611656	promoter|chr11:124611306-124611806	promoter	1.0	PANX3
chr11	124622740	124622945	promoter|chr11:124622590-124623095	promoter	1.0	TBRG1
chr11	124673408	124673981	promoter|chr11:124673258-124674131	promoter	1.0	SPA17
chr11	124673408	124673981	promoter|chr11:124673258-124674131	promoter	1.0	SIAE
chr11	124739489	124740655	promoter|chr11:124739339-124740805	promoter	1.0	NRGN
chr11	124751300	124753045	promoter|chr11:124751150-124753195	promoter	1.0	VSIG2
chr11	124762227	124762866	promoter|chr11:124762077-124763016	promoter	1.0	ESAM
chr11	124799623	124800796	promoter|chr11:124799473-124800946	promoter	1.0	MSANTD2
chr11	124865106	124866540	promoter|chr11:124864956-124866690	promoter	1.0	ROBO3
chr11	124897835	124898396	promoter|chr11:124897685-124898546	promoter	1.0	ROBO4
chr11	124919149	124919349	promoter|chr11:124918999-124919499	promoter	1.0	HEPN1
chr11	124936312	124936512	promoter|chr11:124936162-124936662	promoter	1.0	HEPACAM
chr11	124954006	124954483	promoter|chr11:124953856-124954633	promoter	1.0	CCDC15
chr11	125062591	125063925	promoter|chr11:125062441-125064075	promoter	1.0	SLC37A2
chr11	125111608	125111892	promoter|chr11:125111458-125112042	promoter	1.0	TMEM218
chr11	125163526	125165882	promoter|chr11:125163376-125166032	promoter	1.0	PKNOX2
chr11	125495410	125496645	promoter|chr11:125495260-125496795	promoter	1.0	FEZ1
chr11	125569247	125569486	promoter|chr11:125569097-125569636	promoter	1.0	EI24
chr11	125591997	125593191	promoter|chr11:125591847-125593341	promoter	1.0	STT3A-AS1
chr11	125591997	125593191	promoter|chr11:125591847-125593341	promoter	1.0	STT3A
chr11	125625035	125625235	promoter|chr11:125624885-125625385	promoter	1.0	CHEK1
chr11	125625551	125626823	promoter|chr11:125625401-125626973	promoter	1.0	CHEK1
chr11	125680798	125680998	promoter|chr11:125680648-125681148	promoter	1.0	ACRV1
chr11	125746192	125746392	promoter|chr11:125746042-125746542	promoter	1.0	PATE1
chr11	125778719	125778919	promoter|chr11:125778569-125779069	promoter	1.0	PATE2
chr11	125788010	125788210	promoter|chr11:125787860-125788360	promoter	1.0	PATE3
chr11	125833215	125833415	promoter|chr11:125833065-125833565	promoter	1.0	PATE4
chr11	125883513	125883713	promoter|chr11:125883363-125883863	promoter	1.0	HYLS1
chr11	125902869	125903346	promoter|chr11:125902719-125903496	promoter	1.0	PUS3
chr11	125904068	125904543	promoter|chr11:125903918-125904693	promoter	1.0	DDX25
chr11	126062893	126063777	promoter|chr11:126062743-126063927	promoter	1.0	CDON
chr11	126210837	126212530	promoter|chr11:126210687-126212680	promoter	1.0	RPUSD4
chr11	126210837	126212530	promoter|chr11:126210687-126212680	promoter	1.0	FAM118B
chr11	126268521	126269457	promoter|chr11:126268371-126269607	promoter	1.0	SRPRA
chr11	126268521	126269457	promoter|chr11:126268371-126269607	promoter	1.0	FOXRED1
chr11	126282506	126284164	promoter|chr11:126282356-126284314	promoter	1.0	TIRAP
chr11	126303651	126304684	promoter|chr11:126303501-126304834	promoter	1.0	DCPS
chr11	126354869	126356271	promoter|chr11:126354719-126356421	promoter	1.0	ST3GAL4
chr11	127000479	127000970	promoter|chr11:127000329-127001120	promoter	1.0	KIRREL3
chr11	128521679	128522843	promoter|chr11:128521529-128522993	promoter	1.0	ETS1
chr11	128691888	128695077	promoter|chr11:128691738-128695227	promoter	1.0	FLI1
chr11	128867273	128867473	promoter|chr11:128867123-128867623	promoter	1.0	KCNJ1
chr11	128890333	128891832	promoter|chr11:128890183-128891982	promoter	1.0	KCNJ5
chr11	128904997	128906144	promoter|chr11:128904847-128906294	promoter	1.0	C11orf45
chr11	128943299	128943499	promoter|chr11:128943149-128943649	promoter	1.0	TP53AIP1
chr11	129024093	129024558	promoter|chr11:129023943-129024708	promoter	1.0	ARHGAP32
chr11	129375562	129376166	promoter|chr11:129375412-129376316	promoter	1.0	BARX2
chr11	129617169	129617369	promoter|chr11:129617019-129617519	promoter	1.0	LINC01395
chr11	129815680	129816561	promoter|chr11:129815530-129816711	promoter	1.0	TMEM45B
chr11	129892909	129893109	promoter|chr11:129892759-129893259	promoter	1.0	NFRKB
chr11	130002490	130003746	promoter|chr11:130002340-130003896	promoter	1.0	LINC00167
chr11	130002490	130003746	promoter|chr11:130002340-130003896	promoter	1.0	PRDM10
chr11	130068882	130069385	promoter|chr11:130068732-130069535	promoter	1.0	APLP2
chr11	130069719	130069920	promoter|chr11:130069569-130070070	promoter	1.0	APLP2
chr11	130159686	130160664	promoter|chr11:130159536-130160814	promoter	1.0	ST14
chr11	130314033	130315987	promoter|chr11:130313883-130316137	promoter	1.0	ZBTB44
chr11	130427571	130428553	promoter|chr11:130427421-130428703	promoter	1.0	ADAMTS8
chr11	130428893	130429404	promoter|chr11:130428743-130429554	promoter	1.0	ADAMTS8
chr11	130448462	130450326	promoter|chr11:130448312-130450476	promoter	1.0	ADAMTS15
chr11	130672464	130673055	promoter|chr11:130672314-130673205	promoter	1.0	C11orf44
chr11	130916148	130916950	promoter|chr11:130915998-130917100	promoter	1.0	SNX19
chr11	131663456	131663656	promoter|chr11:131663306-131663806	promoter	1.0	NTM-AS1
chr11	131910717	131911998	promoter|chr11:131910567-131912148	promoter	1.0	NTM
chr11	132942825	132944757	promoter|chr11:132942675-132944907	promoter	1.0	OPCML
chr11	133845438	133845638	promoter|chr11:133845288-133845788	promoter	1.0	SPATA19
chr11	133901640	133901840	promoter|chr11:133901490-133901990	promoter	1.0	MIR4697HG
chr11	133956654	133957442	promoter|chr11:133956504-133957592	promoter	1.0	IGSF9B
chr11	134068824	134069824	promoter|chr11:134068674-134069974	promoter	1.0	JAM3
chr11	134223933	134224704	promoter|chr11:134223783-134224854	promoter	1.0	NCAPD3
chr11	134223933	134224704	promoter|chr11:134223783-134224854	promoter	1.0	VPS26B
chr11	134253020	134253881	promoter|chr11:134252870-134254031	promoter	1.0	THYN1
chr11	134253020	134253881	promoter|chr11:134252870-134254031	promoter	1.0	ACAD8
chr11	134275414	134277533	promoter|chr11:134275264-134277683	promoter	1.0	GLB1L3
chr11	134331601	134332655	promoter|chr11:134331451-134332805	promoter	1.0	GLB1L2
chr11	134411327	134413674	promoter|chr11:134411177-134413824	promoter	1.0	B3GAT1
chr11	134436381	134436581	promoter|chr11:134436231-134436731	promoter	1.0	LOC283177
chr12	38033	38233	promoter|chr12:37883-38383	promoter	1.0	FAM138D
chr12	77275	77475	promoter|chr12:77125-77625	promoter	1.0	IQSEC3
chr12	213800	214611	promoter|chr12:213650-214761	promoter	1.0	SLC6A12
chr12	262773	263042	promoter|chr12:262623-263192	promoter	1.0	SLC6A13
chr12	388924	390005	promoter|chr12:388774-390155	promoter	1.0	KDM5A
chr12	401116	402365	promoter|chr12:400966-402515	promoter	1.0	CCDC77
chr12	459539	461175	promoter|chr12:459389-461325	promoter	1.0	B4GALNT3
chr12	663641	663896	promoter|chr12:663491-664046	promoter	1.0	NINJ2
chr12	752361	753057	promoter|chr12:752211-753207	promoter	1.0	WNK1
chr12	949082	950009	promoter|chr12:948932-950159	promoter	1.0	RAD52
chr12	990364	991783	promoter|chr12:990214-991933	promoter	1.0	ERC1
chr12	1500390	1500590	promoter|chr12:1500240-1500740	promoter	1.0	LINC00942
chr12	1592615	1594351	promoter|chr12:1592465-1594501	promoter	1.0	FBXL14
chr12	1594780	1594980	promoter|chr12:1594630-1595130	promoter	1.0	FBXL14
chr12	1616955	1617155	promoter|chr12:1616805-1617305	promoter	1.0	WNT5B
chr12	1690811	1691700	promoter|chr12:1690661-1691850	promoter	1.0	ADIPOR2
chr12	1820166	1820366	promoter|chr12:1820016-1820516	promoter	1.0	LRTM2
chr12	1918385	1918804	promoter|chr12:1918235-1918954	promoter	1.0	CACNA2D4
chr12	1936476	1936676	promoter|chr12:1936326-1936826	promoter	1.0	LINC00940
chr12	2003868	2004679	promoter|chr12:2003718-2004829	promoter	1.0	DCP1B
chr12	2048251	2048451	promoter|chr12:2048101-2048601	promoter	1.0	CACNA1C-IT2
chr12	2052177	2053375	promoter|chr12:2052027-2053525	promoter	1.0	CACNA1C
chr12	2794266	2795041	promoter|chr12:2794116-2795191	promoter	1.0	FKBP4
chr12	2812487	2813021	promoter|chr12:2812337-2813171	promoter	1.0	ITFG2
chr12	2834951	2835155	promoter|chr12:2834801-2835305	promoter	1.0	NRIP2
chr12	2876590	2877939	promoter|chr12:2876440-2878089	promoter	1.0	RHNO1
chr12	2876590	2877939	promoter|chr12:2876440-2878089	promoter	1.0	FOXM1
chr12	2890153	2891426	promoter|chr12:2890003-2891576	promoter	1.0	TULP3
chr12	2958352	2960219	promoter|chr12:2958202-2960369	promoter	1.0	TEAD4
chr12	3076948	3077454	promoter|chr12:3076798-3077604	promoter	1.0	TSPAN9
chr12	3077789	3078726	promoter|chr12:3077639-3078876	promoter	1.0	TSPAN9
chr12	3490871	3491649	promoter|chr12:3490721-3491799	promoter	1.0	PRMT8
chr12	3491980	3492919	promoter|chr12:3491830-3493069	promoter	1.0	THCAT155
chr12	3752473	3752673	promoter|chr12:3752323-3752823	promoter	1.0	CRACR2A
chr12	3753088	3753300	promoter|chr12:3752938-3753450	promoter	1.0	CRACR2A
chr12	3872790	3873829	promoter|chr12:3872640-3873979	promoter	1.0	PARP11
chr12	4273610	4274149	promoter|chr12:4273460-4274299	promoter	1.0	CCND2
chr12	4276084	4276284	promoter|chr12:4275934-4276434	promoter	1.0	CCND2-AS1
chr12	4320648	4321538	promoter|chr12:4320498-4321688	promoter	1.0	TIGAR
chr12	4379233	4379828	promoter|chr12:4379083-4379978	promoter	1.0	FGF23
chr12	4445514	4445714	promoter|chr12:4445364-4445864	promoter	1.0	FGF6
chr12	4538162	4538900	promoter|chr12:4538012-4539050	promoter	1.0	RAD51AP1
chr12	4538162	4538900	promoter|chr12:4538012-4539050	promoter	1.0	C12orf4
chr12	4589971	4590171	promoter|chr12:4589821-4590321	promoter	1.0	DYRK4
chr12	4648526	4649428	promoter|chr12:4648376-4649578	promoter	1.0	NDUFA9
chr12	4648526	4649428	promoter|chr12:4648376-4649578	promoter	1.0	AKAP3
chr12	4720063	4720903	promoter|chr12:4719913-4721053	promoter	1.0	GALNT8
chr12	4809075	4810320	promoter|chr12:4808925-4810470	promoter	1.0	KCNA6
chr12	4909572	4910474	promoter|chr12:4909422-4910624	promoter	1.0	KCNA1
chr12	5043569	5044363	promoter|chr12:5043419-5044513	promoter	1.0	KCNA5
chr12	5492679	5493550	promoter|chr12:5492529-5493700	promoter	1.0	NTF3
chr12	5494031	5494231	promoter|chr12:5493881-5494381	promoter	1.0	NTF3
chr12	5944391	5945933	promoter|chr12:5944241-5946083	promoter	1.0	ANO2
chr12	6124518	6124775	promoter|chr12:6124368-6124925	promoter	1.0	VWF
chr12	6199535	6200737	promoter|chr12:6199385-6200887	promoter	1.0	CD9
chr12	6310100	6311082	promoter|chr12:6309950-6311232	promoter	1.0	PLEKHG6
chr12	6341550	6342681	promoter|chr12:6341400-6342831	promoter	1.0	TNFRSF1A
chr12	6375456	6376891	promoter|chr12:6375306-6377041	promoter	1.0	SCNN1A
chr12	6383696	6384137	promoter|chr12:6383546-6384287	promoter	1.0	LTBR
chr12	6444784	6444984	promoter|chr12:6444634-6445134	promoter	1.0	CD27
chr12	6450837	6452366	promoter|chr12:6450687-6452516	promoter	1.0	CD27-AS1
chr12	6450837	6452366	promoter|chr12:6450687-6452516	promoter	1.0	TAPBPL
chr12	6470137	6471078	promoter|chr12:6469987-6471228	promoter	1.0	VAMP1
chr12	6492956	6494231	promoter|chr12:6492806-6494381	promoter	1.0	MRPL51
chr12	6492956	6494231	promoter|chr12:6492806-6494381	promoter	1.0	NCAPD2
chr12	6532567	6534504	promoter|chr12:6532417-6534654	promoter	1.0	GAPDH
chr12	6555517	6556517	promoter|chr12:6555367-6556667	promoter	1.0	IFFO1
chr12	6567978	6568465	promoter|chr12:6567828-6568615	promoter	1.0	NOP2
chr12	6605916	6606792	promoter|chr12:6605766-6606942	promoter	1.0	CHD4
chr12	6607333	6607614	promoter|chr12:6607183-6607764	promoter	1.0	CHD4
chr12	6608077	6608685	promoter|chr12:6607927-6608835	promoter	1.0	CHD4
chr12	6635592	6636231	promoter|chr12:6635442-6636381	promoter	1.0	LPAR5
chr12	6646913	6647563	promoter|chr12:6646763-6647713	promoter	1.0	ACRBP
chr12	6662798	6663428	promoter|chr12:6662648-6663578	promoter	1.0	ING4
chr12	6688615	6689752	promoter|chr12:6688465-6689902	promoter	1.0	ZNF384
chr12	6699841	6701227	promoter|chr12:6699691-6701377	promoter	1.0	PIANP
chr12	6723883	6724614	promoter|chr12:6723733-6724764	promoter	1.0	COPS7A
chr12	6752605	6753253	promoter|chr12:6752455-6753403	promoter	1.0	MLF2
chr12	6766136	6766416	promoter|chr12:6765986-6766566	promoter	1.0	PTMS
chr12	6766853	6767265	promoter|chr12:6766703-6767415	promoter	1.0	PTMS
chr12	6772403	6772693	promoter|chr12:6772253-6772843	promoter	1.0	LAG3
chr12	6789371	6789611	promoter|chr12:6789221-6789761	promoter	1.0	CD4
chr12	6821412	6821907	promoter|chr12:6821262-6822057	promoter	1.0	GPR162
chr12	6828006	6828472	promoter|chr12:6827856-6828622	promoter	1.0	P3H3
chr12	6828956	6829815	promoter|chr12:6828806-6829965	promoter	1.0	P3H3
chr12	6840753	6840953	promoter|chr12:6840603-6841103	promoter	1.0	GNB3
chr12	6851282	6852985	promoter|chr12:6851132-6853135	promoter	1.0	CDCA3
chr12	6851282	6852985	promoter|chr12:6851132-6853135	promoter	1.0	USP5
chr12	6866887	6868174	promoter|chr12:6866737-6868324	promoter	1.0	TPI1
chr12	6873257	6874008	promoter|chr12:6873107-6874158	promoter	1.0	SPSB2
chr12	6904398	6905312	promoter|chr12:6904248-6905462	promoter	1.0	LRRC23
chr12	6913812	6915757	promoter|chr12:6913662-6915907	promoter	1.0	ENO2
chr12	6927344	6927844	promoter|chr12:6927194-6927994	promoter	1.0	ATN1
chr12	6928216	6928416	promoter|chr12:6928066-6928566	promoter	1.0	ATN1
chr12	6943477	6944827	promoter|chr12:6943327-6944977	promoter	1.0	C12orf57
chr12	6951170	6951370	promoter|chr12:6951020-6951520	promoter	1.0	PTPN6
chr12	6961842	6963344	promoter|chr12:6961692-6963494	promoter	1.0	MIR200CHG
chr12	6970073	6970880	promoter|chr12:6969923-6971030	promoter	1.0	PHB2
chr12	6970073	6970880	promoter|chr12:6969923-6971030	promoter	1.0	EMG1
chr12	7018184	7018986	promoter|chr12:7018034-7019136	promoter	1.0	LPCAT3
chr12	7060532	7061033	promoter|chr12:7060382-7061183	promoter	1.0	C1S
chr12	7108021	7108701	promoter|chr12:7107871-7108851	promoter	1.0	C1RL
chr12	7109178	7109626	promoter|chr12:7109028-7109776	promoter	1.0	C1RL
chr12	7128763	7128991	promoter|chr12:7128613-7129141	promoter	1.0	RBP5
chr12	7129778	7131725	promoter|chr12:7129628-7131875	promoter	1.0	CLSTN3
chr12	7188582	7190425	promoter|chr12:7188432-7190575	promoter	1.0	PEX5
chr12	7304231	7304431	promoter|chr12:7304081-7304581	promoter	1.0	ACSM4
chr12	7444085	7444285	promoter|chr12:7443935-7444435	promoter	1.0	CD163L1
chr12	7503718	7503918	promoter|chr12:7503568-7504068	promoter	1.0	CD163
chr12	7665803	7666003	promoter|chr12:7665653-7666153	promoter	1.0	APOBEC1
chr12	7694694	7695893	promoter|chr12:7694544-7696043	promoter	1.0	GDF3
chr12	7711353	7711553	promoter|chr12:7711203-7711703	promoter	1.0	DPPA3
chr12	7749373	7749573	promoter|chr12:7749223-7749723	promoter	1.0	CLEC4C
chr12	7765115	7765315	promoter|chr12:7764965-7765465	promoter	1.0	NANOGNB
chr12	7789234	7789844	promoter|chr12:7789084-7789994	promoter	1.0	NANOG
chr12	7872939	7873139	promoter|chr12:7872789-7873289	promoter	1.0	SLC2A14
chr12	7936111	7936536	promoter|chr12:7935961-7936686	promoter	1.0	SLC2A3
chr12	8032615	8033492	promoter|chr12:8032465-8033642	promoter	1.0	FOXJ2
chr12	8066371	8066571	promoter|chr12:8066221-8066721	promoter	1.0	C3AR1
chr12	8081823	8082329	promoter|chr12:8081673-8082479	promoter	1.0	NECAP1
chr12	8123531	8123731	promoter|chr12:8123381-8123881	promoter	1.0	CLEC4A
chr12	8172453	8172653	promoter|chr12:8172303-8172803	promoter	1.0	ZNF705A
chr12	8227518	8227718	promoter|chr12:8227368-8227868	promoter	1.0	FAM90A1
chr12	8389852	8390852	promoter|chr12:8389702-8391002	promoter	1.0	LINC00937
chr12	8455894	8456094	promoter|chr12:8455744-8456244	promoter	1.0	CLEC6A
chr12	8513439	8513639	promoter|chr12:8513289-8513789	promoter	1.0	CLEC4D
chr12	8540862	8541062	promoter|chr12:8540712-8541212	promoter	1.0	CLEC4E
chr12	8612767	8612967	promoter|chr12:8612617-8613117	promoter	1.0	AICDA
