guide_id	n_cells_detected	frac_cells_detected	n_cells_assigned	frac_cells_assigned	total_umi	mean_umi	median_umi	std_umi	max_umi	total_cells	gene_name
CREB1#chr2:207530010-207530028(+)	1039	0.003855416321880879	87	0.00032283081809782144	10377.0	9.987487969201155	1.0	44.383953838828695	551.0	269491	CREB1
CREB3#chr9:35732435-35732453(-)	1381	0.005124475399920591	168	0.000623397441844069	13624.0	9.865314989138305	1.0	33.446802451032475	373.0	269491	CREB3
CREB3#chr9:35732612-35732630(+)	301	0.0011169204166372904	66	0.0002449061378673128	2657.0	8.827242524916944	1.0	22.646864106496626	138.0	269491	CREB3
CREB3#chr9:35732642-35732660(+)	1803	0.006690390402647955	165	0.0006122653446682821	18132.0	10.05657237936772	1.0	44.191750720405956	502.0	269491	CREB3
CREB3#chr9:35732652-35732670(+)	755	0.002801577789239715	58	0.00021522054539854763	8119.0	10.75364238410596	1.0	42.818269565541094	354.0	269491	CREB3
CREB3#chr9:35732659-35732677(+)	884	0.0032802579677985535	221	0.0008200644919496384	7430.0	8.404977375565611	1.0	20.69737283314137	214.0	269491	CREB3
CREB3#chr9:35732664-35732682(+)	1635	0.0060669929608038855	158	0.0005862904512581125	17630.0	10.782874617737003	1.0	44.94537575237864	567.0	269491	CREB3
CREB3L1#chr11:46277718-46277736(+)	635	0.002356293902208237	50	0.00018553495292978245	5959.0	9.384251968503937	1.0	39.177131416366514	364.0	269491	CREB3L1
CREB3L1#chr11:46277729-46277747(-)	269	0.0009981780467622295	43	0.0001595600595196129	2566.0	9.53903345724907	1.0	33.15912071810917	275.0	269491	CREB3L1
CREB3L1#chr11:46277901-46277919(-)	356	0.001321008864860051	71	0.0002634596331602911	3096.0	8.696629213483146	1.0	29.91059881082403	329.0	269491	CREB3L1
CREB3L1#chr11:46278030-46278048(+)	503	0.0018664816264736114	87	0.00032283081809782144	3853.0	7.6600397614314115	1.0	21.060117811281568	167.0	269491	CREB3L1
CREB3L1#chr11:46278062-46278080(-)	1290	0.004786801785588387	173	0.0006419509371370473	12379.0	9.596124031007752	1.0	37.12808941672806	483.0	269491	CREB3L1
CREB3L1#chr11:46278065-46278083(-)	385	0.0014286191375593247	34	0.00012616376799225206	3699.0	9.607792207792208	1.0	40.67999210254736	402.0	269491	CREB3L1
CREB3L2#chr7:138001962-138001980(+)	3735	0.013859460983854748	366	0.0013581158554460075	39871.0	10.674966532797859	1.0	45.67081272584319	859.0	269491	CREB3L2
CREB3L2#chr7:138001986-138002004(+)	151	0.000560315557847943	18	6.679258305472168e-05	1823.0	12.072847682119205	1.0	46.852325327345795	410.0	269491	CREB3L2
CREB3L2#chr7:138002022-138002040(+)	3421	0.012694301479455715	178	0.0006605044324300255	31289.0	9.14615609470915	1.0	49.88260091161338	924.0	269491	CREB3L2
CREB3L2#chr7:138002030-138002048(-)	990	0.0036735920680096923	129	0.0004786801785588387	9109.0	9.201010101010102	1.0	33.435374102945794	350.0	269491	CREB3L2
CREB3L2#chr7:138002038-138002056(-)	574	0.0021299412596339023	161	0.0005974225484338994	3756.0	6.543554006968641	1.0	14.037307877799874	127.0	269491	CREB3L2
CREB3L2#chr7:138002071-138002089(-)	554	0.0020557272784619894	71	0.0002634596331602911	5044.0	9.104693140794224	1.0	34.66393395626945	315.0	269491	CREB3L2
CREB3L3#chr19:4153665-4153683(+)	505	0.0018739030245908026	49	0.0001818242538711868	4977.0	9.855445544554456	1.0	44.60756157372834	478.0	269491	CREB3L3
CREB3L3#chr19:4153669-4153687(+)	269	0.0009981780467622295	38	0.00014100656422663465	2857.0	10.62081784386617	1.0	34.25876402239701	290.0	269491	CREB3L3
CREB3L3#chr19:4153699-4153717(+)	83	0.00030798802186343883	28	0.00010389957364067817	390.0	4.698795180722891	1.0	7.646930149876171	39.0	269491	CREB3L3
CREB3L3#chr19:4153714-4153732(-)	512	0.0018998779180009722	59	0.00021893124445714328	4656.0	9.09375	1.0	39.959391007465314	452.0	269491	CREB3L3
CREB3L3#chr19:4153783-4153801(-)	344	0.0012764804761569032	84	0.0003116987209220345	2528.0	7.348837209302325	1.0	18.002918007574568	154.0	269491	CREB3L3
CREB3L3#chr19:4153993-4154011(+)	841	0.0031206979082789407	76	0.0002820131284532693	7911.0	9.40665873959572	1.0	41.0638683931398	450.0	269491	CREB3L3
CREB3L4#chr1:153967871-153967889(-)	1785	0.006623597819593233	148	0.000549183460672156	18787.0	10.524929971988795	1.0	45.30909184994558	555.0	269491	CREB3L4
CREB3L4#chr1:153967906-153967924(-)	2356	0.00874240698205135	291	0.0010798134260513337	22225.0	9.433361629881155	1.0	39.14136007684823	495.0	269491	CREB3L4
CREB3L4#chr1:153967919-153967937(-)	148	0.000549183460672156	41	0.0001521386614024216	1189.0	8.033783783783784	1.0	26.49334835962797	285.0	269491	CREB3L4
CREB3L4#chr1:153967928-153967946(+)	1791	0.006645862013944807	178	0.0006605044324300255	16571.0	9.252372975991067	1.0	37.64131703140388	417.0	269491	CREB3L4
CREB3L4#chr1:153967940-153967958(+)	1700	0.006308188399612603	155	0.0005751583540823256	16368.0	9.628235294117648	1.0	40.79491782581778	570.0	269491	CREB3L4
CREB3L4#chr1:153968146-153968164(-)	229	0.0008497500844184036	60	0.00022264194351573894	1940.0	8.471615720524017	1.0	17.65969747353267	126.0	269491	CREB3L4
CREB5#chr7:28412495-28412513(+)	1437	0.0053322745472019475	106	0.00039333410021113877	13869.0	9.651356993736952	1.0	48.7188569392902	744.0	269491	CREB5
CREB5#chr7:28412654-28412672(+)	676	0.0025084325636106587	148	0.000549183460672156	5634.0	8.334319526627219	1.0	24.276100569417704	314.0	269491	CREB5
CREB5#chr7:28412657-28412675(+)	78	0.0002894345265704606	24	8.905677740629557e-05	725.0	9.294871794871796	1.0	22.416860055037887	107.0	269491	CREB5
CREB5#chr7:28412671-28412689(+)	391	0.0014508833319108988	76	0.0002820131284532693	3338.0	8.537084398976981	1.0	23.9942028525101	309.0	269491	CREB5
CREB5#chr7:28412684-28412702(+)	333	0.0012356627865123511	29	0.00010761027269927381	3320.0	9.96996996996997	1.0	37.62106382789622	319.0	269491	CREB5
CREB5#chr7:28412701-28412719(-)	532	0.0019740918991728853	76	0.0002820131284532693	4295.0	8.073308270676693	1.0	27.83997440317844	260.0	269491	CREB5
CREB5#chr7:28435647-28435665(+)	2594	0.009625553357997113	148	0.000549183460672156	24709.0	9.5254433307633	1.0	47.68698060289498	592.0	269491	CREB5
CREB5#chr7:28435678-28435696(+)	105	0.0003896234011525431	35	0.00012987446705084771	399.0	3.8	1.0	5.533275960689369	33.0	269491	CREB5
CREB5#chr7:28435826-28435844(+)	726	0.002693967516540441	95	0.0003525164105665866	6416.0	8.837465564738292	1.0	30.451126468794403	339.0	269491	CREB5
CREB5#chr7:28435929-28435947(+)	376	0.0013952228460319639	38	0.00014100656422663465	3556.0	9.457446808510639	1.0	41.15000191143374	363.0	269491	CREB5
CREB5#chr7:28435983-28436001(+)	889	0.0032988114630915317	106	0.00039333410021113877	8359.0	9.402699662542183	1.0	39.88549180032624	503.0	269491	CREB5
CREB5#chr7:28435990-28436008(+)	3537	0.01312474257025281	261	0.0009684924542934643	32167.0	9.094430308170766	1.0	47.68809598045008	1073.0	269491	CREB5
CREBBP#chr16:3880184-3880202(-)	668	0.0024787469711418935	108	0.0004007554983283301	5971.0	8.938622754491018	1.0	31.71987428175749	288.0	269491	CREBBP
CREBBP#chr16:3880190-3880208(+)	673	0.0024973004664348717	99	0.00036735920680096924	5880.0	8.736998514115898	1.0	31.34513924739103	352.0	269491	CREBBP
CREBBP#chr16:3880623-3880641(+)	0	0.0	0	0.0	0.0				0.0	269491	CREBBP
CREBBP#chr16:3880650-3880668(-)	502	0.0018627709274150158	44	0.00016327075857820855	4580.0	9.123505976095618	1.0	39.52039018402745	413.0	269491	CREBBP
CREBBP#chr16:3880656-3880674(+)	61	0.00022635264257433457	11	4.081768964455214e-05	452.0	7.409836065573771	1.0	19.50063222949899	100.0	269491	CREBBP
CREBBP#chr16:3880675-3880693(+)	1161	0.004308121607029548	128	0.00047496947950024306	10748.0	9.257536606373815	1.0	34.37789682796376	484.0	269491	CREBBP
CREBL2#chr12:12611865-12611883(+)	630	0.002337740406915259	63	0.00023377404069152587	6197.0	9.836507936507937	1.0	45.08341757438588	508.0	269491	CREBL2
CREBL2#chr12:12611873-12611891(-)	17	6.308188399612603e-05	3	1.1132097175786946e-05	151.0	8.882352941176471	1.0	17.30991675292171	54.0	269491	CREBL2
CREBL2#chr12:12611909-12611927(+)	784	0.0029091880619389887	117	0.0004341517898556909	6423.0	8.192602040816327	1.0	31.902792347315213	423.0	269491	CREBL2
CREBL2#chr12:12611913-12611931(+)	312	0.0011577381062818424	67	0.00024861683692590847	2890.0	9.262820512820513	1.0	29.69980406123038	236.0	269491	CREBL2
CREBL2#chr12:12612075-12612093(-)	759	0.0028164205854740976	153	0.0005677369559651343	7540.0	9.934123847167326	1.0	32.079461334561465	461.0	269491	CREBL2
CREBL2#chr12:12612081-12612099(-)	565	0.0020965449681065416	193	0.0007161649183089603	3614.0	6.396460176991151	1.0	13.415035345102936	158.0	269491	CREBL2
CREBRF#chr5:173056364-173056382(+)	1899	0.007046617512273137	271	0.0010055994448794209	17163.0	9.037914691943127	1.0	39.15424508174185	1067.0	269491	CREBRF
CREBRF#chr5:173056387-173056405(+)	142	0.0005269192663205822	40	0.00014842796234382596	1178.0	8.295774647887324	1.0	19.46097168093407	121.0	269491	CREBRF
CREBRF#chr5:173056395-173056413(+)	643	0.0023859794946770024	147	0.0005454727616135604	5789.0	9.003110419906687	1.0	25.895771278484034	235.0	269491	CREBRF
CREBRF#chr5:173056402-173056420(+)	1033	0.003833152127529305	165	0.0006122653446682821	9387.0	9.087124878993224	1.0	32.647256070104284	371.0	269491	CREBRF
CREBRF#chr5:173056465-173056483(-)	83	0.00030798802186343883	14	5.194978682033909e-05	675.0	8.132530120481928	1.0	31.170642306363558	269.0	269491	CREBRF
CREBRF#chr5:173056468-173056486(-)	1193	0.004426863976904609	118	0.00043786248891428657	12020.0	10.075440067057837	1.0	44.396268716390374	544.0	269491	CREBRF
CREBRF#chr5:173057409-173057427(+)	1937	0.007187624076499772	168	0.000623397441844069	18505.0	9.553433144037172	1.0	41.84688711990433	482.0	269491	CREBRF
CREBRF#chr5:173057437-173057455(-)	583	0.0021633375511612633	72	0.00026717033221888674	5007.0	8.588336192109777	1.0	30.282523326427405	295.0	269491	CREBRF
CREBRF#chr5:173057442-173057460(-)	468	0.0017366071594227637	150	0.0005566048587893473	3049.0	6.514957264957265	1.0	13.136763779752275	99.0	269491	CREBRF
CREBRF#chr5:173057452-173057470(-)	760	0.002820131284532693	117	0.0004341517898556909	5669.0	7.45921052631579	1.0	26.372751476274953	337.0	269491	CREBRF
CREBRF#chr5:173057454-173057472(+)	964	0.0035771138924862054	69	0.0002560382350430998	9099.0	9.438796680497925	1.0	39.19950287870899	383.0	269491	CREBRF
CREBRF#chr5:173057471-173057489(+)	577	0.0021410733568096893	68	0.0002523275359845041	6058.0	10.499133448873483	1.0	37.96071693797325	332.0	269491	CREBRF
CREBZF#chr11:85664859-85664877(+)	3718	0.013796379099858622	277	0.0010278636392309947	38412.0	10.331360946745562	1.0	49.2498044584077	807.0	269491	CREBZF
CREBZF#chr11:85665025-85665043(+)	392	0.0014545940309694944	53	0.00019666705010556938	3503.0	8.936224489795919	1.0	40.35661837877417	618.0	269491	CREBZF
CREBZF#chr11:85665030-85665048(+)	3120	0.011577381062818424	285	0.00105754923169976	30779.0	9.865064102564103	1.0	41.45865329854824	515.0	269491	CREBZF
CREBZF#chr11:85665053-85665071(+)	1282	0.0047571161931196215	177	0.0006567937333714298	14013.0	10.930577223088923	1.0	36.11583052899959	421.0	269491	CREBZF
CREBZF#chr11:85665083-85665101(-)	882	0.0032728365696813623	56	0.00020779914728135635	9671.0	10.964852607709751	1.0	58.841671475883324	1006.0	269491	CREBZF
CREBZF#chr11:85665094-85665112(+)	1206	0.004475103064666352	165	0.0006122653446682821	11332.0	9.396351575456054	1.0	33.60205790047255	407.0	269491	CREBZF
CREM#chr10:35127292-35127310(+)	138	0.0005120764700861995	42	0.00015584936046101724	943.0	6.833333333333333	1.0	12.888925328950652	85.0	269491	CREM
CREM#chr10:35127304-35127322(+)	213	0.0007903788994808732	27	0.00010018887458208252	2238.0	10.507042253521126	1.0	40.95739452613053	366.0	269491	CREM
CREM#chr10:35127338-35127356(+)	444	0.0016475503820164682	81	0.00030056662374624757	3720.0	8.378378378378379	1.0	24.268785443855503	206.0	269491	CREM
CREM#chr10:35127343-35127361(+)	291	0.0010798134260513337	79	0.00029314522562905626	1848.0	6.350515463917525	1.0	13.129836359493611	85.0	269491	CREM
CREM#chr10:35127352-35127370(-)	1086	0.004029819177634874	68	0.0002523275359845041	11544.0	10.629834254143647	1.0	53.603544258404845	630.0	269491	CREM
CREM#chr10:35127371-35127389(-)	2097	0.007781335925875076	148	0.000549183460672156	20696.0	9.869337148307105	1.0	41.86496560322026	504.0	269491	CREM
CRTC1#chr19:18683705-18683723(+)	841	0.0031206979082789407	78	0.0002894345265704606	8183.0	9.730083234244946	1.0	39.17055800749483	333.0	269491	CRTC1
CRTC1#chr19:18683724-18683742(-)	218	0.0008089323947738515	56	0.00020779914728135635	1291.0	5.922018348623853	1.0	14.789606180427537	110.0	269491	CRTC1
CRTC1#chr19:18683745-18683763(+)	1817	0.006742340189468294	193	0.0007161649183089603	16852.0	9.274628508530546	1.0	39.17042874188281	584.0	269491	CRTC1
CRTC1#chr19:18683748-18683766(+)	422	0.0015659150027273639	44	0.00016327075857820855	3428.0	8.123222748815166	1.0	40.15773379968903	483.0	269491	CRTC1
CRTC1#chr19:18683751-18683769(+)	204	0.0007569826079535124	38	0.00014100656422663465	1575.0	7.720588235294118	1.0	26.280637912077854	251.0	269491	CRTC1
CRTC1#chr19:18683955-18683973(+)	4537	0.01683544162884846	237	0.0008794356768871687	49878.0	10.99360811108662	1.0	58.43513820314482	1077.0	269491	CRTC1
CRTC2#chr1:153958148-153958166(-)	889	0.0032988114630915317	116	0.00043044109079709526	9076.0	10.209223847019123	1.0	33.043603540521175	316.0	269491	CRTC2
CRTC2#chr1:153958285-153958303(-)	119	0.0004415731879728822	41	0.0001521386614024216	329.0	2.764705882352941	2.0	3.9251524240658826	31.0	269491	CRTC2
CRTC2#chr1:153958588-153958606(-)	1512	0.005610576976596621	167	0.0006196867427854734	14481.0	9.577380952380953	1.0	39.43274149910577	584.0	269491	CRTC2
CRTC2#chr1:153958591-153958609(-)	3255	0.012078325435728838	254	0.0009425175608832948	30369.0	9.329953917050691	1.0	46.6274565233961	775.0	269491	CRTC2
CRTC2#chr1:153958594-153958612(-)	504	0.001870192325532207	54	0.00020037774916416504	5173.0	10.26388888888889	1.0	43.850800041066776	469.0	269491	CRTC2
CRTC2#chr1:153958629-153958647(-)	963	0.00357340319342761	119	0.0004415731879728822	8983.0	9.328141225337488	1.0	34.75946582675821	476.0	269491	CRTC2
CRTC3#chr15:90529917-90529935(-)	498	0.0018479281311806332	85	0.00031540941998063014	5419.0	10.88152610441767	1.0	39.01765664671735	387.0	269491	CRTC3
CRTC3#chr15:90529953-90529971(-)	211	0.0007829575013636819	41	0.0001521386614024216	2053.0	9.729857819905213	1.0	26.096576185495625	179.0	269491	CRTC3
CRTC3#chr15:90529960-90529978(+)	463	0.0017180536641297854	56	0.00020779914728135635	4109.0	8.874730021598273	1.0	28.73099839120843	250.0	269491	CRTC3
CRTC3#chr15:90529988-90530006(+)	78	0.0002894345265704606	10	3.710699058595649e-05	705.0	9.038461538461538	1.0	29.005500056550865	196.0	269491	CRTC3
CRTC3#chr15:90529992-90530010(+)	659	0.0024453506796145324	68	0.0002523275359845041	6851.0	10.396054628224583	1.0	44.435280206997746	540.0	269491	CRTC3
CRTC3#chr15:90530308-90530326(+)	1665	0.006178313932561756	283	0.0010501278335825685	14534.0	8.729129129129129	1.0	24.217096649112477	208.0	269491	CRTC3
CRX#chr19:47821957-47821975(+)	1116	0.0041411401493927445	74	0.000274591730336078	10883.0	9.751792114695341	1.0	43.24124050372364	412.0	269491	CRX
CRX#chr19:47821961-47821979(-)	1914	0.007102277998152072	184	0.0006827686267815994	20508.0	10.714733542319749	1.0	43.340299121710075	615.0	269491	CRX
CRX#chr19:47821964-47821982(+)	261	0.0009684924542934643	27	0.00010018887458208252	2592.0	9.931034482758621	1.0	33.12803205934889	221.0	269491	CRX
CRX#chr19:47821993-47822011(-)	401	0.0014879903224968552	71	0.0002634596331602911	3329.0	8.301745635910224	1.0	24.549227290156765	201.0	269491	CRX
CRX#chr19:47822000-47822018(-)	5462	0.020267838258049432	445	0.0016512610810750638	52053.0	9.530025631636763	1.0	44.147788186049866	623.0	269491	CRX
CRX#chr19:47822009-47822027(+)	2837	0.010527253229235856	241	0.0008942784731215514	27166.0	9.575608036658442	1.0	45.137978385505896	600.0	269491	CRX
CSNK2A1#chr20:543439-543457(-)	1340	0.004972336738518169	120	0.0004452838870314779	13069.0	9.752985074626865	1.0	40.88384746604266	604.0	269491	CSNK2A1
CSNK2A1#chr20:543647-543665(+)	103	0.0003822020030353518	5	1.8553495292978245e-05	844.0	8.194174757281553	1.0	50.09080264635283	494.0	269491	CSNK2A1
CSNK2A1#chr20:543656-543674(+)	641	0.0023785580965598107	46	0.00017069215669539986	6304.0	9.834633385335414	1.0	45.070242822156196	379.0	269491	CSNK2A1
CSNK2A1#chr20:543665-543683(-)	292	0.0010835241251099296	42	0.00015584936046101724	2973.0	10.181506849315069	1.0	40.36754851451685	462.0	269491	CSNK2A1
CSNK2A1#chr20:543722-543740(+)	1088	0.004037240575752066	188	0.0006976114230159819	9218.0	8.472426470588236	1.0	21.20356459336924	171.0	269491	CSNK2A1
CSNK2A1#chr20:543735-543753(+)	70	0.00025974893410169543	9	3.339629152736084e-05	698.0	9.971428571428572	1.0	37.028549382709485	241.0	269491	CSNK2A1
CSRNP1#chr3:39153191-39153209(-)	1495	0.005547495092600495	218	0.0008089323947738515	14196.0	9.495652173913044	1.0	35.33925140868873	442.0	269491	CSRNP1
CSRNP1#chr3:39153499-39153517(-)	1966	0.007295234349199046	205	0.000760693307012108	19108.0	9.719226856561546	1.0	39.90207375489919	551.0	269491	CSRNP1
CSRNP1#chr3:39153507-39153525(-)	4584	0.017009844484602455	168	0.000623397441844069	48280.0	10.532286212914485	1.0	69.98095169283076	1284.0	269491	CSRNP1
CSRNP1#chr3:39153517-39153535(+)	498	0.0018479281311806332	23	8.534607834769993e-05	4515.0	9.066265060240964	1.0	46.803288535925894	455.0	269491	CSRNP1
CSRNP1#chr3:39153551-39153569(-)	1480	0.00549183460672156	122	0.00045270528514866913	14982.0	10.122972972972972	1.0	43.02027820815874	540.0	269491	CSRNP1
CSRNP1#chr3:39153555-39153573(+)	834	0.0030947230148687713	63	0.00023377404069152587	8661.0	10.384892086330936	1.0	43.22060761754838	464.0	269491	CSRNP1
CSRNP2#chr12:51083285-51083303(+)	968	0.0035919566887205883	137	0.0005083657710276038	9419.0	9.730371900826446	1.0	36.340598200189824	496.0	269491	CSRNP2
CSRNP2#chr12:51083359-51083377(-)	498	0.0018479281311806332	104	0.00038591270209394746	4970.0	9.97991967871486	1.0	32.69119845185318	370.0	269491	CSRNP2
CSRNP2#chr12:51083362-51083380(-)	317	0.0011762916015748207	35	0.00012987446705084771	2538.0	8.006309148264984	1.0	29.39988558646934	312.0	269491	CSRNP2
CSRNP2#chr12:51083365-51083383(-)	699	0.0025937786419583586	63	0.00023377404069152587	7428.0	10.626609442060087	1.0	42.604840729629615	392.0	269491	CSRNP2
CSRNP2#chr12:51083570-51083588(-)	1769	0.006564226634655702	263	0.0009759138524106556	15539.0	8.784058790276992	1.0	26.31347219202338	228.0	269491	CSRNP2
CSRNP2#chr12:51083580-51083598(-)	633	0.002348872504091046	70	0.00025974893410169543	5742.0	9.071090047393366	1.0	34.62878750531497	410.0	269491	CSRNP2
CSRNP3#chr2:165469718-165469736(-)	354	0.0013135874667428596	62	0.00023006334163293022	2406.0	6.796610169491525	1.0	18.960362753404468	140.0	269491	CSRNP3
CSRNP3#chr2:165469732-165469750(-)	1505	0.005584602083186452	157	0.0005825797521995168	13985.0	9.29235880398671	1.0	40.6910028839116	549.0	269491	CSRNP3
CSRNP3#chr2:165469872-165469890(-)	3195	0.011855683492213097	361	0.0013395623601530292	34370.0	10.757433489827855	1.0	43.74414518733288	602.0	269491	CSRNP3
CSRNP3#chr2:165469964-165469982(-)	283	0.0010501278335825685	52	0.00019295635104697373	2770.0	9.787985865724382	1.0	24.669066132678342	167.0	269491	CSRNP3
CSRNP3#chr2:165470105-165470123(-)	1068	0.003963026594580153	86	0.0003191201190392258	11798.0	11.046816479400748	1.0	48.600138514699395	577.0	269491	CSRNP3
CSRNP3#chr2:165470181-165470199(+)	1689	0.006267370709968051	323	0.0011985557959263945	15218.0	9.010065127294258	1.0	27.97394572397981	285.0	269491	CSRNP3
CSRNP3#chr2:165572313-165572331(+)	984	0.0036513278736581183	119	0.0004415731879728822	9974.0	10.136178861788618	1.0	38.31806542930412	366.0	269491	CSRNP3
CSRNP3#chr2:165572341-165572359(-)	589	0.0021856017455128374	69	0.0002560382350430998	5687.0	9.655348047538201	1.0	33.807631060426466	285.0	269491	CSRNP3
CSRNP3#chr2:165572352-165572370(+)	879	0.0032617044725055753	80	0.0002968559246876519	9262.0	10.536973833902161	1.0	48.38516950869327	584.0	269491	CSRNP3
CSRNP3#chr2:165572358-165572376(-)	233	0.0008645928806527862	32	0.00011874236987506076	1783.0	7.652360515021459	1.0	31.15259695439653	271.0	269491	CSRNP3
CSRNP3#chr2:165572406-165572424(+)	248	0.0009202533665317209	37	0.000137295865168039	2292.0	9.241935483870968	1.0	33.03221081145814	212.0	269491	CSRNP3
CSRNP3#chr2:165572427-165572445(+)	737	0.002734785206184993	91	0.00033767361433220406	7388.0	10.024423337856174	1.0	39.62219065592387	454.0	269491	CSRNP3
CTBP1#chr4:1248901-1248919(+)	2159	0.008011399267508006	187	0.0006939007239573863	22917.0	10.614636405743399	1.0	46.56232097765438	574.0	269491	CTBP1
CTBP1#chr4:1248918-1248936(-)	156	0.0005788690531409212	11	4.081768964455214e-05	1680.0	10.76923076923077	1.0	51.89706850989857	533.0	269491	CTBP1
CTBP1#chr4:1248941-1248959(+)	6377	0.023663127896664454	473	0.0017551606547157419	67132.0	10.527207150697821	1.0	47.299193049093326	738.0	269491	CTBP1
CTBP1#chr4:1249075-1249093(-)	1857	0.0068907681518121195	179	0.0006642151314886211	18423.0	9.920840064620355	1.0	38.696500501265305	479.0	269491	CTBP1
CTBP1#chr4:1249078-1249096(-)	2221	0.008241462609140935	157	0.0005825797521995168	23081.0	10.392165691130122	1.0	48.44442604661143	563.0	269491	CTBP1
CTBP1#chr4:1249086-1249104(-)	778	0.0028869238675874147	70	0.00025974893410169543	7947.0	10.2146529562982	1.0	41.57236007315194	453.0	269491	CTBP1
CTBP2#chr10:125160815-125160833(+)	1665	0.006178313932561756	199	0.0007384291126605341	15896.0	9.547147147147147	1.0	35.7270310845932	432.0	269491	CTBP2
CTBP2#chr10:125160829-125160847(-)	360	0.0013358516610944336	33	0.0001224530689336564	2755.0	7.652777777777778	1.0	31.732983069767847	379.0	269491	CTBP2
CTBP2#chr10:125160982-125161000(-)	804	0.0029834020431109016	61	0.00022635264257433457	7699.0	9.57587064676617	1.0	44.94256107392819	571.0	269491	CTBP2
CTBP2#chr10:125160991-125161009(-)	2821	0.010467882044298325	225	0.000834907288184021	29685.0	10.522864232541652	1.0	51.123318372439236	670.0	269491	CTBP2
CTBP2#chr10:125160999-125161017(+)	190	0.0007050328211331733	43	0.0001595600595196129	1314.0	6.91578947368421	1.0	19.311661684285745	157.0	269491	CTBP2
CTBP2#chr10:125161014-125161032(+)	297	0.0011020776204029078	79	0.00029314522562905626	2259.0	7.606060606060606	1.0	20.807512005562963	230.0	269491	CTBP2
CTCF#chr16:67562457-67562475(-)	12	4.4528388703147785e-05	5	1.8553495292978245e-05	61.0	5.083333333333333	1.0	5.908444991892725	18.0	269491	CTCF
CTCF#chr16:67562487-67562505(-)	51	0.0001892456519883781	15	5.5660485878934735e-05	254.0	4.980392156862745	1.0	6.829837066579035	31.0	269491	CTCF
CTCF#chr16:67562592-67562610(+)	465	0.0017254750622469766	55	0.0002040884482227607	4113.0	8.845161290322581	1.0	31.479874151382635	317.0	269491	CTCF
CTCF#chr16:67562762-67562780(-)	356	0.001321008864860051	39	0.0001447172632852303	2578.0	7.241573033707865	1.0	27.4478680901469	288.0	269491	CTCF
CTCF#chr16:67562848-67562866(-)	1018	0.0037774916416503704	118	0.00043786248891428657	9560.0	9.390962671905697	1.0	37.91258165305794	423.0	269491	CTCF
CTCF#chr16:67563030-67563048(-)	572	0.002122519861516711	117	0.0004341517898556909	4871.0	8.515734265734265	1.0	21.539395456434843	178.0	269491	CTCF
CTCFL#chr20:57524858-57524876(-)	107	0.0003970447992697344	42	0.00015584936046101724	498.0	4.654205607476635	1.0	7.253877859125335	37.0	269491	CTCFL
CTCFL#chr20:57524998-57525016(+)	288	0.001068681328875547	51	0.0001892456519883781	2795.0	9.70486111111111	1.0	29.523643608558114	259.0	269491	CTCFL
CTCFL#chr20:57525058-57525076(-)	692	0.002567803748548189	68	0.0002523275359845041	6457.0	9.330924855491329	1.0	38.967105184089306	374.0	269491	CTCFL
CTCFL#chr20:57525087-57525105(-)	538	0.001996356093524459	64	0.00023748473975012153	5375.0	9.990706319702602	1.0	44.38708898175625	734.0	269491	CTCFL
CTCFL#chr20:57525096-57525114(-)	2699	0.010015176759149657	196	0.0007272970154847472	29581.0	10.959985179696183	1.0	49.73718880777205	617.0	269491	CTCFL
CTCFL#chr20:57525128-57525146(+)	466	0.0017291857613055725	99	0.00036735920680096924	3865.0	8.293991416309012	1.0	26.098884391330394	267.0	269491	CTCFL
CTNNB1#chr3:41199511-41199529(-)	1059	0.003929630303052792	88	0.0003265415171564171	10210.0	9.641170915958451	1.0	43.929010087194705	663.0	269491	CTNNB1
CTNNB1#chr3:41199513-41199531(+)	1522	0.005647683967182578	132	0.0004898122757346256	15951.0	10.48028909329829	1.0	53.177793601969974	1095.0	269491	CTNNB1
CTNNB1#chr3:41199530-41199548(+)	861	0.0031949118894508536	149	0.0005528941597307517	7924.0	9.203252032520325	1.0	28.468851917384566	310.0	269491	CTNNB1
CTNNB1#chr3:41199540-41199558(+)	298	0.0011057883194615034	58	0.00021522054539854763	3123.0	10.479865771812081	1.0	40.1055812612675	402.0	269491	CTNNB1
CTNNB1#chr3:41199687-41199705(-)	1377	0.005109632603686208	239	0.00088685707500436	13604.0	9.879448075526508	1.0	30.094935582225197	325.0	269491	CTNNB1
CTNNB1#chr3:41199692-41199710(-)	238	0.0008831463759457644	32	0.00011874236987506076	2402.0	10.092436974789916	1.0	41.342389094946604	469.0	269491	CTNNB1
CUX1#chr7:101815965-101815983(-)	645	0.0023934008927941936	69	0.0002560382350430998	7063.0	10.950387596899224	1.0	42.983941699614	474.0	269491	CUX1
CUX1#chr7:101815990-101816008(-)	407	0.001510254516848429	100	0.0003710699058595649	3410.0	8.378378378378379	1.0	18.980510483275314	117.0	269491	CUX1
CUX1#chr7:101815993-101816011(-)	2550	0.009462282599418904	185	0.000686479325840195	26588.0	10.426666666666666	1.0	46.55549413320546	643.0	269491	CUX1
CUX1#chr7:101816013-101816031(+)	2517	0.009339829530485249	219	0.0008126430938324471	26034.0	10.34326579261025	1.0	53.452875879149495	792.0	269491	CUX1
CUX1#chr7:101816223-101816241(+)	1580	0.0058629045125811255	145	0.0005380513634963691	15592.0	9.868354430379746	1.0	42.51269816051479	572.0	269491	CUX1
