guide_id	n_cells_detected	frac_cells_detected	n_cells_assigned	frac_cells_assigned	total_umi	mean_umi	median_umi	std_umi	max_umi	total_cells	label	gene_name
ESRRG#chr1:216939560-216939578(-)	789	0.0007857853521244588	136	0.00013544589086048975	20658.0	26.182509505703422	1.0	86.79300812482022	863.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:216939584-216939602(-)	1729	0.001721955480130785	193	0.00019221365394172442	44056.0	25.480624638519377	1.0	112.81607382359195	1435.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:216939589-216939607(+)	1063	0.001058668985181622	167	0.00016631958657133667	26624.0	25.04609595484478	1.0	103.22238385172174	1127.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217076892-217076910(+)	718	0.0007150746296899384	107	0.00010656404648582648	13483.0	18.778551532033426	1.0	61.4136142811336	586.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217076936-217076954(-)	2930	0.00291806220750908	276	0.00027487548439334683	93939.0	32.06109215017065	1.0	168.9497290424495	1995.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217076942-217076960(+)	705	0.0007021275960047446	122	0.00012150293150720403	19117.0	27.116312056737588	1.0	113.72337011899431	1589.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217076946-217076964(+)	244	0.00024300586301440806	85	8.465368178780608e-05	5333.0	21.85655737704918	1.0	42.807612866123335	234.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217076958-217076976(+)	1115	0.0011104571199223976	196	0.0001952014309459999	28774.0	25.80627802690583	1.0	99.23510226288121	1049.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217076962-217076980(+)	486	0.0004840198746926324	121	0.0001205070058391122	11387.0	23.430041152263374	1.0	73.26802818075731	641.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217089641-217089659(-)	1812	0.0018046173105824073	133	0.00013245811385621424	36313.0	20.04028697571744	1.0	101.55659928431922	1135.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217089644-217089662(-)	645	0.0006423720559192344	166	0.00016532366090324483	14315.0	22.1937984496124	1.0	60.49986578489563	598.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217089679-217089697(+)	1305	0.0012996829968598463	451	0.0004491624763094182	24950.0	19.118773946360154	1.0	41.46895242654473	453.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217089753-217089771(+)	3720	0.003704843485301631	394	0.0003923947132281835	106147.0	28.534139784946237	1.0	123.65003257138751	2116.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217089783-217089801(+)	2192	0.002183069064457305	384	0.00038243545654726514	51771.0	23.61815693430657	1.0	79.28553394506135	1218.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217089846-217089864(-)	228	0.00022707105232493867	57	5.676776308123467e-05	4656.0	20.42105263157895	1.0	55.08739384192608	466.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217137553-217137571(-)	691	0.0006881846366514589	251	0.0002499773426910509	14602.0	21.131693198263385	1.0	46.13202308756785	363.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217137627-217137645(-)	3375	0.0033612491298099477	314	0.0003127206597808366	87518.0	25.93125925925926	1.0	120.09036603929269	1766.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217137665-217137683(-)	595	0.0005925757725146426	162	0.0001613399582308775	13206.0	22.194957983193277	1.0	58.01717197076768	543.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217137700-217137718(-)	725	0.0007220461093665813	210	0.00020914439029928562	15723.0	21.68689655172414	1.0	53.73862574782835	418.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217137716-217137734(+)	8219	0.008185513066046802	621	0.0006184698398850303	244812.0	29.786105365616255	1.0	152.97219443657895	2693.0	1004091	tf_targeting	ESRRG
ESRRG#chr1:217137767-217137785(-)	2651	0.002640198946111458	442	0.00044019914529659166	69705.0	26.29385137683893	1.0	92.91951894541694	1199.0	1004091	tf_targeting	ESRRG
ESX1#chrX:104254640-104254658(+)	516	0.0005138976447353875	193	0.00019221365394172442	8947.0	17.339147286821706	1.0	40.155261879823684	399.0	1004091	tf_targeting	ESX1
ESX1#chrX:104254695-104254713(-)	677	0.0006742416772981732	160	0.0001593481068946938	16727.0	24.707533234859675	1.0	71.21890953049412	687.0	1004091	tf_targeting	ESX1
ESX1#chrX:104254898-104254916(+)	1788	0.0017807150945482032	232	0.000231054754997306	34590.0	19.345637583892618	1.0	70.74214447173098	811.0	1004091	tf_targeting	ESX1
ESX1#chrX:104254902-104254920(+)	648	0.00064535983292351	181	0.00018026254592462237	12470.0	19.243827160493826	1.0	49.61097852583755	375.0	1004091	tf_targeting	ESX1
ESX1#chrX:104254908-104254926(+)	2854	0.002842371856734101	220	0.00021910364698020398	66034.0	23.137351086194816	1.0	126.3421264727042	2252.0	1004091	tf_targeting	ESX1
ESX1#chrX:104254923-104254941(+)	1191	0.001186147470697377	163	0.0001623358838989693	21532.0	18.078925272879932	1.0	75.561356128003	945.0	1004091	tf_targeting	ESX1
ETF1#chr5:138542792-138542810(+)	102	0.0001015844181453673	16	1.5934810689469382e-05	2543.0	24.931372549019606	1.0	68.9178624223155	314.0	1004091	tf_targeting	ETF1
ETF1#chr5:138542935-138542953(-)	808	0.0008047079398182037	264	0.0002629243763762448	20636.0	25.53960396039604	1.0	59.44459035619161	540.0	1004091	tf_targeting	ETF1
ETF1#chr5:138543016-138543034(-)	41	4.083295239176529e-05	14	1.3942959353285709e-05	980.0	23.902439024390244	1.0	59.5277368750551	341.0	1004091	tf_targeting	ETF1
ETF1#chr5:138543103-138543121(+)	7	6.9714796766428544e-06	1	9.959256680918364e-07	254.0	36.285714285714285	1.0	86.431995209635	248.0	1004091	tf_targeting	ETF1
ETF1#chr5:138543152-138543170(+)	233	0.00023205068066539785	43	4.282480372794896e-05	6360.0	27.296137339055793	1.0	150.95843395903094	1921.0	1004091	tf_targeting	ETF1
ETF1#chr5:138543159-138543177(+)	32	3.1869621378938764e-05	23	2.2906290366112235e-05	383.0	11.96875	7.5	12.957826725091673	59.0	1004091	tf_targeting	ETF1
ETS1#chr11:128521897-128521915(+)	103	0.00010258034381345915	25	2.4898141702295908e-05	1439.0	13.970873786407767	1.0	54.42844350469056	508.0	1004091	tf_targeting	ETS1
ETS1#chr11:128522136-128522154(-)	57	5.676776308123467e-05	21	2.091443902992856e-05	1212.0	21.263157894736842	3.0	76.00266069114268	573.0	1004091	tf_targeting	ETS1
ETS1#chr11:128522153-128522171(-)	7515	0.0074843813957101496	879	0.0008754186622527241	190428.0	25.339720558882235	1.0	106.0792042013597	2086.0	1004091	tf_targeting	ETS1
ETS1#chr11:128522159-128522177(+)	8101	0.008067993837211965	794	0.000790764980464918	239185.0	29.525367238612517	1.0	134.8411456338951	2346.0	1004091	tf_targeting	ETS1
ETS1#chr11:128522260-128522278(-)	169	0.00016831143790752034	25	2.4898141702295908e-05	1123.0	6.644970414201183	1.0	20.21287571143087	143.0	1004091	tf_targeting	ETS1
ETS1#chr11:128522351-128522369(-)	269	0.000267904004716704	97	9.660478980490812e-05	5065.0	18.828996282527882	1.0	43.13082604701801	331.0	1004091	tf_targeting	ETS1
ETS2#chr21:38805495-38805513(+)	411	0.0004093254495857447	176	0.00017528291758416319	6132.0	14.91970802919708	2.0	30.46462390856684	226.0	1004091	tf_targeting	ETS2
ETS2#chr21:38805914-38805932(-)	445	0.00044318692230086717	175	0.00017428699191607134	7099.0	15.952808988764044	1.0	33.29210214365098	242.0	1004091	tf_targeting	ETS2
ETS2#chr21:38805938-38805956(+)	392	0.0003904028618919998	79	7.867812777925507e-05	8797.0	22.441326530612244	1.0	72.13912031535295	609.0	1004091	tf_targeting	ETS2
ETS2#chr21:38805984-38806002(+)	2821	0.00280950630968707	460	0.0004581258073222447	70736.0	25.074796171570366	1.0	89.59603542165355	1403.0	1004091	tf_targeting	ETS2
ETS2#chr21:38806352-38806370(-)	5	4.979628340459181e-06	1	9.959256680918364e-07	11.0	2.2	2.0	1.469693845669907	5.0	1004091	tf_targeting	ETS2
ETS2#chr21:38806376-38806394(-)	1099	0.001094522309232928	117	0.00011652330316674485	25119.0	22.856232939035486	1.0	100.96834738929952	1428.0	1004091	tf_targeting	ETS2
ETV1#chr7:13988864-13988882(+)	759	0.0007559075820817038	138	0.00013743774219667342	17106.0	22.537549407114625	1.0	72.734674753639	729.0	1004091	tf_targeting	ETV1
ETV1#chr7:13989455-13989473(+)	501	0.00049895875971401	84	8.365775611971425e-05	13841.0	27.626746506986027	1.0	99.41922368996542	977.0	1004091	tf_targeting	ETV1
ETV1#chr7:13989628-13989646(+)	357	0.0003555454635087856	132	0.0001314621881881224	5352.0	14.991596638655462	1.0	32.401152190579204	205.0	1004091	tf_targeting	ETV1
ETV1#chr7:13989646-13989664(-)	984	0.000979990857402367	119	0.00011851515450292852	27056.0	27.495934959349594	1.0	119.07430036689567	1470.0	1004091	tf_targeting	ETV1
ETV1#chr7:13989662-13989680(+)	1102	0.0010975100862372037	150	0.00014938885021377544	25887.0	23.49092558983666	1.0	86.54605169885293	949.0	1004091	tf_targeting	ETV1
ETV1#chr7:13989665-13989683(+)	1206	0.0012010863557187547	132	0.0001314621881881224	44896.0	37.227197346600335	1.0	181.42263894105804	2689.0	1004091	tf_targeting	ETV1
ETV2#chr19:35643622-35643640(+)	740	0.0007369849943879589	157	0.0001563603298904183	18753.0	25.34189189189189	1.0	72.80951175379595	559.0	1004091	tf_targeting	ETV2
ETV2#chr19:35643694-35643712(-)	1264	0.001258850044468081	232	0.000231054754997306	26450.0	20.925632911392405	1.0	73.94069964825084	1276.0	1004091	tf_targeting	ETV2
ETV2#chr19:35643705-35643723(-)	272	0.0002708917817209795	108	0.00010755997215391832	3316.0	12.191176470588236	1.0	22.04708020747284	136.0	1004091	tf_targeting	ETV2
ETV2#chr19:35643803-35643821(+)	1499	0.0014928925764696626	176	0.00017528291758416319	54006.0	36.02801867911941	1.0	165.8800430268614	2214.0	1004091	tf_targeting	ETV2
ETV2#chr19:35643833-35643851(+)	796	0.0007927568318011017	152	0.0001513807015499591	17936.0	22.532663316582916	1.0	75.25571273957826	700.0	1004091	tf_targeting	ETV2
ETV2#chr19:35643867-35643885(+)	777	0.0007738342441073568	162	0.0001613399582308775	18226.0	23.456885456885455	1.0	73.35156090595154	631.0	1004091	tf_targeting	ETV2
ETV3#chr1:157138269-157138287(+)	2026	0.0020177454035540604	224	0.00022308734965257134	60286.0	29.756169792694966	1.0	135.24003293891076	1535.0	1004091	tf_targeting	ETV3
ETV3#chr1:157138272-157138290(+)	510	0.0005079220907268365	184	0.00018325032292889788	8152.0	15.984313725490196	1.0	36.697274422213205	367.0	1004091	tf_targeting	ETV3
ETV3#chr1:157138318-157138336(-)	1304	0.0012986870711917545	422	0.00042028063193475494	62788.0	48.15030674846626	1.0	112.75191474669957	775.0	1004091	tf_targeting	ETV3
ETV3#chr1:157138325-157138343(+)	8151	0.008117790120616558	630	0.0006274331708978569	208975.0	25.637958532695375	1.0	183.79218494049354	4318.0	1004091	tf_targeting	ETV3
ETV3#chr1:157138335-157138353(-)	564	0.0005617020768037957	175	0.00017428699191607134	10713.0	18.99468085106383	1.0	46.41294344495278	427.0	1004091	tf_targeting	ETV3
ETV3#chr1:157138337-157138355(+)	389	0.0003874150848877243	127	0.0001264825598476632	3848.0	9.892030848329048	1.0	27.606185053392167	258.0	1004091	tf_targeting	ETV3
ETV3L#chr1:157099693-157099711(+)	118	0.00011751922883483668	44	4.3820729396040796e-05	1290.0	10.932203389830509	2.0	23.940508473976298	198.0	1004091	tf_targeting	ETV3L
ETV3L#chr1:157099740-157099758(+)	2143	0.002134268706720805	235	0.00023404253200158152	50938.0	23.76948203453103	1.0	106.62087627277572	1803.0	1004091	tf_targeting	ETV3L
ETV3L#chr1:157099756-157099774(+)	9	8.963331012826526e-06	2	1.9918513361836728e-06	52.0	5.777777777777778	1.0	8.32369813347913	26.0	1004091	tf_targeting	ETV3L
ETV3L#chr1:157099773-157099791(-)	720	0.0007170664810261222	207	0.0002061566132950101	10605.0	14.729166666666666	1.0	35.19994845916366	284.0	1004091	tf_targeting	ETV3L
ETV3L#chr1:157099786-157099804(-)	646	0.0006433679815873262	154	0.0001533725528861428	9385.0	14.527863777089783	1.0	45.22268599799313	389.0	1004091	tf_targeting	ETV3L
ETV3L#chr1:157099793-157099811(+)	341	0.0003396106528193162	103	0.00010258034381345915	8194.0	24.029325513196483	1.0	67.6965305934047	499.0	1004091	tf_targeting	ETV3L
ETV4#chr17:43545833-43545851(+)	179	0.0001782706945884387	56	5.5771837413142835e-05	2744.0	15.329608938547485	1.0	37.31053089262506	246.0	1004091	tf_targeting	ETV4
ETV4#chr17:43545905-43545923(-)	851	0.0008475327435461527	81	8.066997911543875e-05	12408.0	14.580493537015276	1.0	57.017852732203124	619.0	1004091	tf_targeting	ETV4
ETV4#chr17:43546073-43546091(+)	328	0.0003266636191341223	108	0.00010755997215391832	5723.0	17.448170731707318	1.0	73.15659613206036	1241.0	1004091	tf_targeting	ETV4
ETV4#chr17:43546172-43546190(-)	19	1.892258769374489e-05	3	2.987777004275509e-06	207.0	10.894736842105264	1.0	26.279659408275414	112.0	1004091	tf_targeting	ETV4
ETV4#chr17:43546269-43546287(-)	1130	0.001125396004943775	194	0.00019320957960981624	28307.0	25.050442477876107	1.0	94.6363422716943	1632.0	1004091	tf_targeting	ETV4
ETV4#chr17:43546438-43546456(+)	57	5.676776308123467e-05	5	4.979628340459181e-06	118.0	2.0701754385964914	1.0	1.4732664403661062	7.0	1004091	tf_targeting	ETV4
ETV5#chr3:186108574-186108592(+)	1098	0.0010935263835648362	161	0.00016034403256278565	25443.0	23.172131147540984	1.0	99.28273946812757	1075.0	1004091	tf_targeting	ETV5
ETV5#chr3:186108856-186108874(-)	1395	0.0013893163069881116	183	0.00018225439726080603	47672.0	34.173476702508964	1.0	158.05156823406048	1886.0	1004091	tf_targeting	ETV5
ETV5#chr3:186109036-186109054(+)	8832	0.008796015500587099	837	0.000833589784192867	276611.0	31.319180253623188	1.0	225.65596189232994	5555.0	1004091	tf_targeting	ETV5
ETV5#chr3:186109046-186109064(-)	2598	0.002587414885702591	245	0.00024400178868249988	64834.0	24.95535026943803	1.0	128.40309955008485	2046.0	1004091	tf_targeting	ETV5
ETV5#chr3:186109059-186109077(+)	5258	0.005236577162826875	465	0.0004631054356627039	139321.0	26.49695701787752	1.0	126.79526514909095	2141.0	1004091	tf_targeting	ETV5
ETV5#chr3:186109065-186109083(-)	33	3.28655470470306e-05	5	4.979628340459181e-06	515.0	15.606060606060606	1.0	60.169930773847994	347.0	1004091	tf_targeting	ETV5
ETV6#chr12:11649771-11649789(+)	341	0.0003396106528193162	57	5.676776308123467e-05	5096.0	14.944281524926685	1.0	53.660711593914954	575.0	1004091	tf_targeting	ETV6
ETV6#chr12:11649971-11649989(+)	1669	0.0016621999400452748	313	0.00031172473411274475	53282.0	31.924505692031158	1.0	113.11241535181233	1474.0	1004091	tf_targeting	ETV6
ETV6#chr12:11649974-11649992(+)	712	0.0007090990756813874	261	0.00025993659937196927	14457.0	20.304775280898877	1.0	47.34585965673128	370.0	1004091	tf_targeting	ETV6
ETV6#chr12:11649993-11650011(+)	402	0.00040036211857291817	62	6.174739142169385e-05	7149.0	17.78358208955224	1.0	68.66354213852814	688.0	1004091	tf_targeting	ETV6
ETV6#chr12:11650108-11650126(-)	756	0.0007529198050774282	106	0.00010556812081773464	22343.0	29.554232804232804	1.0	131.4253000478423	1456.0	1004091	tf_targeting	ETV6
ETV6#chr12:11650177-11650195(-)	290	0.0002888184437466325	55	5.4775911745050995e-05	7310.0	25.20689655172414	1.0	70.91460591266033	467.0	1004091	tf_targeting	ETV6
ETV7#chr6:36387625-36387643(-)	349	0.00034757805816405086	187	0.0001862380999331734	5089.0	14.581661891117479	4.0	26.574592139511463	178.0	1004091	tf_targeting	ETV7
ETV7#chr6:36387635-36387653(+)	1151	0.0011463104439737035	278	0.00027686733572953047	24267.0	21.083405734144222	1.0	60.242054413331296	709.0	1004091	tf_targeting	ETV7
ETV7#chr6:36387640-36387658(-)	162	0.0001613399582308775	67	6.672701976215303e-05	2132.0	13.160493827160494	2.0	26.858778729083404	170.0	1004091	tf_targeting	ETV7
ETV7#chr6:36387649-36387667(-)	75	7.469442510688772e-05	29	2.888184437466325e-05	1104.0	14.72	1.0	30.499643713766012	186.0	1004091	tf_targeting	ETV7
ETV7#chr6:36387652-36387670(+)	367	0.00036550472018970394	121	0.0001205070058391122	5597.0	15.250681198910081	1.0	30.89063671835963	176.0	1004091	tf_targeting	ETV7
ETV7#chr6:36387661-36387679(+)	1694	0.0016870980817475707	151	0.0001503847758818673	29369.0	17.3370720188902	1.0	81.74484639755792	906.0	1004091	tf_targeting	ETV7
EVX1#chr7:27242793-27242811(+)	78	7.768220211116323e-05	25	2.4898141702295908e-05	2790.0	35.76923076923077	1.0	82.52877090817125	562.0	1004091	tf_targeting	EVX1
EVX1#chr7:27242799-27242817(-)	534	0.0005318243067610406	176	0.00017528291758416319	10281.0	19.252808988764045	1.0	44.223319699206165	361.0	1004091	tf_targeting	EVX1
EVX1#chr7:27242801-27242819(+)	3005	0.002992756632615968	331	0.00032965139613839783	88708.0	29.520133111480867	1.0	121.00067797550297	1708.0	1004091	tf_targeting	EVX1
EVX1#chr7:27242819-27242837(+)	3442	0.0034279761495721005	215	0.0002141240186397448	83817.0	24.351249273678093	1.0	164.51296275867932	3112.0	1004091	tf_targeting	EVX1
EVX1#chr7:27243013-27243031(+)	238	0.00023703030900585703	74	7.369849943879589e-05	2541.0	10.676470588235293	1.0	40.91701420446999	507.0	1004091	tf_targeting	EVX1
EVX1#chr7:27243163-27243181(-)	2486	0.002475871210876305	155	0.00015436847855423462	49895.0	20.070394207562348	1.0	126.1883093361621	1958.0	1004091	tf_targeting	EVX1
EVX2#chr2:176083458-176083476(-)	1785	0.0017777273175439278	212	0.0002111362416354693	36731.0	20.577591036414567	1.0	89.59029529164079	1092.0	1004091	tf_targeting	EVX2
EVX2#chr2:176083589-176083607(+)	405	0.0004033498955771937	97	9.660478980490812e-05	7342.0	18.128395061728394	1.0	49.01955577156384	353.0	1004091	tf_targeting	EVX2
EVX2#chr2:176083809-176083827(+)	3057	0.0030445447673567434	222	0.00022109549831638765	81469.0	26.649983644095517	1.0	176.43647690754227	3024.0	1004091	tf_targeting	EVX2
EVX2#chr2:176083817-176083835(-)	1187	0.0011821637680250097	143	0.0001424173705371326	23526.0	19.819713563605728	1.0	94.3357454610687	1403.0	1004091	tf_targeting	EVX2
EVX2#chr2:176083822-176083840(-)	568	0.000565685779476163	85	8.465368178780608e-05	16575.0	29.181338028169016	1.0	109.27014851255653	1062.0	1004091	tf_targeting	EVX2
EVX2#chr2:176083839-176083857(-)	145	0.00014440922187331626	52	5.178813474077549e-05	1023.0	7.055172413793104	2.0	11.222378695756223	79.0	1004091	tf_targeting	EVX2
EWSR1#chr22:29268329-29268347(+)	340	0.0003386147271512243	65	6.473516842596936e-05	9236.0	27.16470588235294	1.0	108.35891852964156	969.0	1004091	tf_targeting	EWSR1
EWSR1#chr22:29268338-29268356(+)	398	0.00039637841590055083	59	5.875961441741834e-05	6957.0	17.479899497487438	1.0	77.93534459844481	911.0	1004091	tf_targeting	EWSR1
EWSR1#chr22:29268341-29268359(+)	130	0.00012947033685193872	31	3.0873695710846924e-05	1944.0	14.953846153846154	1.0	64.9324929373057	689.0	1004091	tf_targeting	EWSR1
EWSR1#chr22:29268347-29268365(-)	722	0.0007190583323623058	81	8.066997911543875e-05	16475.0	22.818559556786703	1.0	114.98144636132997	1160.0	1004091	tf_targeting	EWSR1
EWSR1#chr22:29268719-29268737(-)	476	0.00047406061801171407	56	5.5771837413142835e-05	12317.0	25.876050420168067	1.0	128.700287677481	1128.0	1004091	tf_targeting	EWSR1
EWSR1#chr22:29268734-29268752(-)	421	0.00041928470626666307	196	0.0001952014309459999	4792.0	11.382422802850357	2.0	22.011518790185548	240.0	1004091	tf_targeting	EWSR1
EZH1#chr17:42744841-42744859(+)	52	5.178813474077549e-05	11	1.0955182349010199e-05	1063.0	20.442307692307693	1.0	61.04519557153425	332.0	1004091	tf_targeting	EZH1
EZH1#chr17:42744991-42745009(-)	90	8.963331012826527e-05	16	1.5934810689469382e-05	428.0	4.7555555555555555	1.0	16.464987168811756	156.0	1004091	tf_targeting	EZH1
EZH1#chr17:42745013-42745031(-)	101	0.00010058849247727547	32	3.1869621378938764e-05	597.0	5.910891089108911	2.0	10.155327343979904	65.0	1004091	tf_targeting	EZH1
EZH1#chr17:42745017-42745035(-)	9141	0.009103756532027475	1100	0.0010955182349010198	212186.0	23.212558801006455	1.0	94.76596382919259	1940.0	1004091	tf_targeting	EZH1
EZH1#chr17:42745027-42745045(-)	3336	0.003322408028754366	322	0.0003206880651255713	79401.0	23.801258992805757	1.0	100.26547679906318	1289.0	1004091	tf_targeting	EZH1
EZH1#chr17:42745036-42745054(-)	140	0.00013942959353285708	65	6.473516842596936e-05	1616.0	11.542857142857143	2.0	19.24146245873791	131.0	1004091	tf_targeting	EZH1
EZH2#chr7:148883770-148883788(+)	2783	0.0027716611342995805	230	0.00022906290366112234	52172.0	18.746676248652534	1.0	96.55923248411524	2094.0	1004091	tf_targeting	EZH2
EZH2#chr7:148883814-148883832(-)	232	0.000231054754997306	78	7.768220211116323e-05	2547.0	10.97844827586207	1.0	23.56327616862835	214.0	1004091	tf_targeting	EZH2
EZH2#chr7:148884043-148884061(+)	149	0.00014839292454568362	23	2.2906290366112235e-05	4893.0	32.83892617449664	1.0	148.22375916179885	1475.0	1004091	tf_targeting	EZH2
EZH2#chr7:148884246-148884264(+)	15	1.4938885021377544e-05	5	4.979628340459181e-06	63.0	4.2	1.0	4.805552344250693	16.0	1004091	tf_targeting	EZH2
EZH2#chr7:148884256-148884274(-)	441	0.0004392032196284998	32	3.1869621378938764e-05	7778.0	17.63718820861678	1.0	94.61103028934465	1002.0	1004091	tf_targeting	EZH2
EZH2#chr7:148884274-148884292(+)	128	0.00012747848551575506	21	2.091443902992856e-05	4011.0	31.3359375	1.0	120.17274528151586	749.0	1004091	tf_targeting	EZH2
FAM170A#chr5:119629564-119629582(-)	181	0.00018026254592462237	86	8.564960745589793e-05	3508.0	19.38121546961326	2.0	42.18118614762957	317.0	1004091	tf_targeting	FAM170A
FAM170A#chr5:119629573-119629591(-)	4208	0.004190855211330447	256	0.0002549569710315101	101881.0	24.211264258555133	1.0	157.3250032597585	2998.0	1004091	tf_targeting	FAM170A
FAM170A#chr5:119629596-119629614(+)	3790	0.0037745582820680594	314	0.0003127206597808366	83202.0	21.953034300791558	1.0	130.04869763778407	3785.0	1004091	tf_targeting	FAM170A
FAM170A#chr5:119629607-119629625(-)	1791	0.001783702871552479	131	0.00013046626252003054	42761.0	23.875488553880512	1.0	132.1430354458107	2275.0	1004091	tf_targeting	FAM170A
FAM170A#chr5:119629815-119629833(+)	77	7.66862764430714e-05	23	2.2906290366112235e-05	1024.0	13.2987012987013	1.0	26.590724354368355	132.0	1004091	tf_targeting	FAM170A
FAM170A#chr5:119629843-119629861(+)	2894	0.002882208883457774	246	0.00024499771435059175	72853.0	25.17380787836904	1.0	130.2640208422788	1807.0	1004091	tf_targeting	FAM170A
FAM200B#chr4:15681799-15681817(+)	154	0.0001533725528861428	55	5.4775911745050995e-05	1916.0	12.441558441558442	1.0	22.73620232740197	167.0	1004091	tf_targeting	FAM200B
FAM200B#chr4:15681854-15681872(-)	4831	0.004811316902551661	383	0.0003814395308791733	125368.0	25.950734837507763	1.0	144.939001205898	2862.0	1004091	tf_targeting	FAM200B
FAM200B#chr4:15681874-15681892(+)	1232	0.0012269804230891424	304	0.0003027614030999182	25488.0	20.68831168831169	1.0	60.19334588937049	574.0	1004091	tf_targeting	FAM200B
FAM200B#chr4:15681880-15681898(-)	5474	0.005451697107134712	418	0.00041629692926238755	118489.0	21.645780051150894	1.0	130.4910067548792	3353.0	1004091	tf_targeting	FAM200B
FAM200B#chr4:15681925-15681943(-)	151	0.0001503847758818673	44	4.3820729396040796e-05	3344.0	22.14569536423841	1.0	64.43615838921637	454.0	1004091	tf_targeting	FAM200B
FAM200B#chr4:15682045-15682063(+)	1408	0.0014022633406733055	166	0.00016532366090324483	21504.0	15.272727272727273	1.0	63.734162876450995	648.0	1004091	tf_targeting	FAM200B
FBXL19#chr16:30923626-30923644(+)	2181	0.002172113882108295	471	0.0004690809896712549	40281.0	18.46905089408528	1.0	49.08666582227414	482.0	1004091	tf_targeting	FBXL19
FBXL19#chr16:30923630-30923648(-)	10981	0.010936259761316455	626	0.0006234494682254895	288260.0	26.25079683088972	1.0	166.01262957868892	2804.0	1004091	tf_targeting	FBXL19
FBXL19#chr16:30923635-30923653(-)	9955	0.00991444002585423	788	0.000784789426456367	249559.0	25.068709191361126	1.0	128.5098244794386	2567.0	1004091	tf_targeting	FBXL19
FBXL19#chr16:30923771-30923789(-)	4074	0.004057401171806141	356	0.0003545495378406937	93642.0	22.985272459499264	1.0	113.46250520532641	2128.0	1004091	tf_targeting	FBXL19
FBXL19#chr16:30923869-30923887(-)	1302	0.0012966952198555709	223	0.0002220914239844795	35923.0	27.59062980030722	1.0	120.047522610243	1959.0	1004091	tf_targeting	FBXL19
FBXL19#chr16:30923891-30923909(+)	1802	0.001794658053901489	344	0.0003425984298235917	31706.0	17.594894561598224	1.0	60.569111299694924	1030.0	1004091	tf_targeting	FBXL19
FBXO16#chr8:28489987-28490005(+)	1665	0.0016582162373729075	182	0.0001812584715927142	37688.0	22.635435435435436	1.0	107.21321606632678	1678.0	1004091	tf_targeting	FBXO16
FBXO16#chr8:28490005-28490023(+)	2341	0.002331461989002989	238	0.00023703030900585703	72397.0	30.925672789406235	1.0	153.84022160492947	1838.0	1004091	tf_targeting	FBXO16
FBXO16#chr8:28490062-28490080(+)	1132	0.0011273878562799587	179	0.0001782706945884387	30890.0	27.28798586572438	1.0	100.70031333885694	1349.0	1004091	tf_targeting	FBXO16
FBXO16#chr8:28490188-28490206(-)	3652	0.003637120539871386	259	0.0002579447480357856	94755.0	25.9460569550931	1.0	160.70911315391376	2731.0	1004091	tf_targeting	FBXO16
FBXO16#chr8:28490205-28490223(-)	2184	0.0021751016591125705	210	0.00020914439029928562	74879.0	34.28525641025641	1.0	178.3615156327649	1954.0	1004091	tf_targeting	FBXO16
FBXO16#chr8:28490216-28490234(-)	2544	0.0025336348996256317	278	0.00027686733572953047	58206.0	22.879716981132077	1.0	103.6437020688486	1444.0	1004091	tf_targeting	FBXO16
FERD3L#chr7:19145629-19145647(-)	2449	0.002439021961156907	185	0.00018424624859698973	54251.0	22.1523070641078	1.0	112.99083061455275	2049.0	1004091	tf_targeting	FERD3L
FERD3L#chr7:19145642-19145660(-)	228	0.00022707105232493867	116	0.000115527377498653	3293.0	14.442982456140351	3.0	23.352960927629958	178.0	1004091	tf_targeting	FERD3L
FERD3L#chr7:19145799-19145817(-)	982	0.0009779990060661832	145	0.00014440922187331626	22492.0	22.90427698574338	1.0	89.0370126133431	972.0	1004091	tf_targeting	FERD3L
FERD3L#chr7:19145816-19145834(-)	2929	0.0029170662818409883	206	0.0002051606876269183	72496.0	24.75110959371799	1.0	151.1026362366635	2987.0	1004091	tf_targeting	FERD3L
FERD3L#chr7:19145848-19145866(-)	524	0.0005218650500801222	124	0.0001234947828433877	8061.0	15.383587786259541	1.0	48.784811388815406	467.0	1004091	tf_targeting	FERD3L
FERD3L#chr7:19145858-19145876(-)	3224	0.0032108643539280803	223	0.0002220914239844795	54999.0	17.05924317617866	1.0	106.55595008112051	1849.0	1004091	tf_targeting	FERD3L
