guide_id	n_cells_detected	frac_cells_detected	n_cells_assigned	frac_cells_assigned	total_umi	mean_umi	median_umi	std_umi	max_umi	total_cells	gene_name
HES4#chr1:1000005-1000023(+)	4308	0.022721638827209005	211	0.0011128750679064764	41404.0	9.610956360259982	1.0	47.71354763935801	767.0	189599	HES4
HES4#chr1:1000010-1000028(+)	417	0.0021993786887061642	31	0.00016350297206208894	3337.0	8.002398081534773	1.0	35.380799220506866	332.0	189599	HES4
HES4#chr1:1000014-1000032(-)	2341	0.012347111535398393	57	0.00030063449701738936	22503.0	9.612558735583084	1.0	71.86181977147884	1320.0	189599	HES4
HES4#chr1:1000054-1000072(+)	663	0.00349685388636016	39	0.0002056972874329506	6317.0	9.52790346907994	1.0	60.25680630069362	801.0	189599	HES4
HES4#chr1:1000057-1000075(+)	865	0.004562260349474417	41	0.000216245866275666	8612.0	9.95606936416185	1.0	53.54652593811694	726.0	189599	HES4
HES4#chr1:1000070-1000088(-)	939	0.004952557766654888	49	0.00025844018164652765	8456.0	9.005324813631523	1.0	53.398605293197626	735.0	189599	HES4
HES5#chr1:2530052-2530070(+)	325	0.001714144061941255	27	0.0001424058143766581	2800.0	8.615384615384615	1.0	35.33300584121237	294.0	189599	HES5
HES5#chr1:2530160-2530178(+)	6094	0.03214151973375387	205	0.0010812293313783301	60186.0	9.876271742697735	1.0	66.59540967841036	1754.0	189599	HES5
HES5#chr1:2530168-2530186(+)	3097	0.01633447433794482	104	0.0005485260998212016	29300.0	9.460768485631256	1.0	67.43733259383835	1288.0	189599	HES5
HES5#chr1:2530176-2530194(+)	4610	0.02431447423245903	181	0.0009546463852657451	44090.0	9.563991323210413	1.0	55.592360511071874	838.0	189599	HES5
HES5#chr1:2530231-2530249(+)	389	0.002051698584908148	18	9.493720958443874e-05	3785.0	9.730077120822623	1.0	66.23869468651216	897.0	189599	HES5
HES5#chr1:2530273-2530291(+)	4086	0.021550746575667593	253	0.0013343952236035	39548.0	9.6789035731767	1.0	40.39621050511751	515.0	189599	HES5
HES6#chr2:238239969-238239987(-)	2577	0.013591843838838812	121	0.0006381890199842826	22409.0	8.695770275514164	1.0	54.09660039763402	922.0	189599	HES6
HES6#chr2:238240014-238240032(+)	2978	0.015706833896803253	159	0.0008386120179958755	27504.0	9.235728676964406	1.0	67.69195653849623	1074.0	189599	HES6
HES6#chr2:238240020-238240038(-)	407	0.0021466357944925868	42	0.00022152015569702372	3386.0	8.31941031941032	1.0	28.551194446477744	230.0	189599	HES6
HES6#chr2:238240130-238240148(+)	7798	0.041128908907747404	256	0.001350218091867573	80280.0	10.294947422416005	1.0	62.06261226045015	1224.0	189599	HES6
HES6#chr2:238240324-238240342(-)	3217	0.016967389068507744	193	0.0010179378583220376	31435.0	9.771526266708113	1.0	44.58910276888203	616.0	189599	HES6
HES6#chr2:238240599-238240617(-)	1107	0.005838638389442982	68	0.00035865168065232414	9863.0	8.9096657633243	1.0	38.97258859464223	319.0	189599	HES6
HES7#chr17:8123848-8123866(-)	2091	0.011028539180058966	61	0.0003217316547028202	20703.0	9.901004304160688	1.0	68.59999354407573	1154.0	189599	HES7
HES7#chr17:8124030-8124048(-)	1090	0.005748975469279901	64	0.00033755452296689326	10475.0	9.610091743119266	1.0	49.570386330035944	673.0	189599	HES7
HES7#chr17:8124058-8124076(-)	7131	0.03761095786370181	367	0.0019356642176382786	65672.0	9.209367550133221	1.0	46.18310033692893	1159.0	189599	HES7
HES7#chr17:8124075-8124093(-)	134	0.0007067547824619328	8	4.219431537086166e-05	1278.0	9.537313432835822	1.0	39.083083471981574	276.0	189599	HES7
HES7#chr17:8124092-8124110(-)	1895	0.009994778453472856	48	0.00025316589222516996	18671.0	9.852770448548812	1.0	72.75646268007918	1345.0	189599	HES7
HES7#chr17:8124095-8124113(-)	1331	0.007020079219827109	61	0.0003217316547028202	12862.0	9.663410969196093	1.0	55.005041829657245	973.0	189599	HES7
HESX1#chr3:57199735-57199753(+)	6555	0.03457296715699977	211	0.0011128750679064764	66152.0	10.091838291380625	1.0	72.29431615617847	1677.0	189599	HESX1
HESX1#chr3:57199891-57199909(+)	4874	0.025706886639697467	90	0.0004746860479221937	44714.0	9.173984407057858	1.0	76.85101476025227	1495.0	189599	HESX1
HESX1#chr3:57199907-57199925(+)	2944	0.015527508056477091	82	0.000432491732551332	28948.0	9.83288043478261	1.0	64.94754827992094	1229.0	189599	HESX1
HESX1#chr3:57199922-57199940(-)	3658	0.019293350703326495	130	0.000685657624776502	35707.0	9.761344997266265	1.0	56.91241641508558	844.0	189599	HESX1
HESX1#chr3:57199961-57199979(+)	1968	0.010379801581231968	63	0.00033228023354553557	19992.0	10.158536585365853	1.0	67.1190565512505	1482.0	189599	HESX1
HESX1#chr3:57199970-57199988(-)	1811	0.009551738142078808	85	0.00044831460081540514	17442.0	9.63114301490889	1.0	46.0921076473381	456.0	189599	HESX1
HESX1#chr3:57226215-57226233(-)	455	0.002399801686717757	94	0.0004957832056076245	3273.0	7.193406593406594	1.0	14.746426664929114	91.0	189599	HESX1
HESX1#chr3:57226266-57226284(+)	1036	0.005464163840526585	44	0.00023206873453973913	10627.0	10.257722007722007	1.0	56.31537117967161	761.0	189599	HESX1
HESX1#chr3:57226304-57226322(+)	2828	0.014915690483599597	126	0.0006645604670910711	26035.0	9.206152758132957	1.0	45.341618639104695	685.0	189599	HESX1
HESX1#chr3:57226311-57226329(-)	5025	0.02650330434232248	160	0.0008438863074172332	49084.0	9.767960199004975	1.0	63.50396930688474	928.0	189599	HESX1
HESX1#chr3:57226323-57226341(+)	3541	0.01867625884102764	85	0.00044831460081540514	36364.0	10.269415419373058	1.0	70.78575209143386	1311.0	189599	HESX1
HESX1#chr3:57226347-57226365(+)	2376	0.012531711665145913	79	0.0004166688642872589	24007.0	10.103956228956228	1.0	76.39548361656064	1267.0	189599	HESX1
HEY1#chr8:79767421-79767439(-)	463	0.0024419960020886184	49	0.00025844018164652765	4063.0	8.775377969762419	1.0	29.530400900443937	222.0	189599	HEY1
HEY1#chr8:79767606-79767624(-)	4477	0.023612993739418456	148	0.0007805948343609407	43140.0	9.635916908644182	1.0	66.48627647640127	1024.0	189599	HEY1
HEY1#chr8:79767674-79767692(-)	212	0.001118149357327834	37	0.00019514870859023518	1915.0	9.033018867924529	1.0	25.734930456549083	195.0	189599	HEY1
HEY1#chr8:79767680-79767698(+)	891	0.004699391874429718	130	0.000685657624776502	6989.0	7.843995510662177	1.0	23.3134912116536	287.0	189599	HEY1
HEY1#chr8:79767707-79767725(+)	932	0.004915637740705384	91	0.0004799603373435514	9892.0	10.6137339055794	1.0	39.84321397417451	347.0	189599	HEY1
HEY1#chr8:79767760-79767778(-)	786	0.004145591485187158	53	0.0002795373393319585	6354.0	8.083969465648854	1.0	38.72346761383567	367.0	189599	HEY1
HEY2#chr6:125749605-125749623(+)	9905	0.052241836718548096	268	0.0014135095649238656	100492.0	10.145583038869258	1.0	64.74131810903685	1019.0	189599	HEY2
HEY2#chr6:125749625-125749643(+)	1105	0.005828089810600267	48	0.00025316589222516996	9173.0	8.30135746606335	1.0	54.56822412476089	833.0	189599	HEY2
HEY2#chr6:125749642-125749660(-)	2338	0.012331288667134321	75	0.00039557170660182804	22192.0	9.491873396065014	1.0	62.54000035834902	1215.0	189599	HEY2
HEY2#chr6:125749664-125749682(-)	763	0.004024282828495931	42	0.00022152015569702372	7164.0	9.389252948885977	1.0	54.48290690953884	648.0	189599	HEY2
HEY2#chr6:125749667-125749685(-)	979	0.005163529343509196	30	0.00015822868264073122	8876.0	9.066394279877425	1.0	55.83734114699126	644.0	189599	HEY2
HEY2#chr6:125749817-125749835(+)	3720	0.01962035664745067	116	0.0006118175728774941	35344.0	9.501075268817205	1.0	67.2602792154041	1070.0	189599	HEY2
HEYL#chr1:39639444-39639462(-)	217	0.0011445208044346226	45	0.00023734302396109685	1962.0	9.04147465437788	1.0	19.65586728085845	123.0	189599	HEYL
HEYL#chr1:39639576-39639594(+)	1209	0.006376615910421469	34	0.00017932584032616207	9917.0	8.202646815550041	1.0	59.52499701875566	1241.0	189599	HEYL
HEYL#chr1:39639582-39639600(-)	1811	0.009551738142078808	65	0.000342828812388251	17672.0	9.758144671452236	1.0	57.30701447456415	1042.0	189599	HEYL
HEYL#chr1:39639603-39639621(-)	1502	0.007921982710879277	92	0.0004852346267649091	12839.0	8.547936085219707	1.0	42.803362740778724	564.0	189599	HEYL
HEYL#chr1:39639613-39639631(-)	2145	0.011313350808812283	82	0.000432491732551332	22232.0	10.364568764568764	1.0	60.79995440445055	1011.0	189599	HEYL
HEYL#chr1:39639644-39639662(-)	1052	0.005548552471268308	57	0.00030063449701738936	11105.0	10.556083650190114	1.0	64.6497560791072	899.0	189599	HEYL
HHEX#chr10:92689947-92689965(+)	4916	0.02592840679539449	141	0.0007436748084114368	46205.0	9.398901545972334	1.0	79.41991523629848	1580.0	189599	HHEX
HHEX#chr10:92689988-92690006(-)	309	0.0016297554311995317	42	0.00022152015569702372	2711.0	8.77346278317152	1.0	27.554250248906417	200.0	189599	HHEX
HHEX#chr10:92689990-92690008(+)	355	0.001872372744581986	21	0.00011076007784851186	3176.0	8.946478873239437	1.0	49.09869288006804	697.0	189599	HHEX
HHEX#chr10:92690024-92690042(-)	966	0.005094963581031546	40	0.0002109715768543083	8149.0	8.435817805383023	1.0	60.18298116794149	976.0	189599	HHEX
HHEX#chr10:92690035-92690053(-)	8465	0.044646859951792996	200	0.0010548578842715416	85784.0	10.133963378617839	1.0	76.03317900865953	2575.0	189599	HHEX
HHEX#chr10:92690179-92690197(-)	1269	0.006693073275702931	98	0.0005168803632930553	11307.0	8.91016548463357	1.0	33.68003805883832	412.0	189599	HHEX
HIC1#chr17:2055106-2055124(+)	1800	0.009493720958443874	67	0.0003533773912309664	17316.0	9.62	1.0	62.546596319153224	846.0	189599	HIC1
HIC1#chr17:2055132-2055150(+)	1053	0.005553826760689666	45	0.00023734302396109685	10240.0	9.724596391263058	1.0	62.22094117235501	1200.0	189599	HIC1
HIC1#chr17:2055135-2055153(+)	100	0.0005274289421357708	2	1.0548578842715414e-05	266.0	2.66	1.0	14.993478582370408	151.0	189599	HIC1
HIC1#chr17:2055192-2055210(-)	3212	0.016941017621400958	150	0.0007911434132036561	30875.0	9.61239103362391	1.0	56.37172156468079	904.0	189599	HIC1
HIC1#chr17:2055382-2055400(-)	6592	0.03476811586559001	211	0.0011128750679064764	65724.0	9.970266990291263	1.0	63.018463848709025	1101.0	189599	HIC1
HIC1#chr17:2055534-2055552(-)	2824	0.014894593325914167	94	0.0004957832056076245	22281.0	7.889872521246459	1.0	45.98478143976624	703.0	189599	HIC1
HIF1A#chr14:61695519-61695537(+)	2799	0.014762736090380223	87	0.0004588631796581206	26567.0	9.491604144337263	1.0	75.08830469663133	1119.0	189599	HIF1A
HIF1A#chr14:61695524-61695542(+)	474	0.0025000131857235534	45	0.00023734302396109685	3963.0	8.360759493670885	1.0	29.104109288590866	270.0	189599	HIF1A
HIF1A#chr14:61695530-61695548(-)	5133	0.027072927599829114	139	0.0007331262295687213	51816.0	10.094681472822911	1.0	68.08073270002733	1305.0	189599	HIF1A
HIF1A#chr14:61695556-61695574(-)	4567	0.024087679787340652	169	0.0008913549122094526	40825.0	8.939128530764178	1.0	53.588946088941555	1268.0	189599	HIF1A
HIF1A#chr14:61695592-61695610(-)	5629	0.029688975152822535	174	0.0009177263593162412	51196.0	9.095043524604726	1.0	62.0444029098653	1148.0	189599	HIF1A
HIF1A#chr14:61695605-61695623(-)	1825	0.009625578193977816	43	0.00022679444511838141	14900.0	8.164383561643836	1.0	60.68983659325418	968.0	189599	HIF1A
HIF3A#chr19:46297059-46297077(+)	362	0.0019092927705314901	91	0.0004799603373435514	2590.0	7.154696132596685	1.0	13.732782994537848	81.0	189599	HIF3A
HIF3A#chr19:46297095-46297113(+)	3238	0.017078149146356258	149	0.0007858691237822985	32712.0	10.102532427424336	1.0	70.1245648044684	1248.0	189599	HIF3A
HIF3A#chr19:46297098-46297116(+)	2123	0.011197316441542413	61	0.0003217316547028202	17357.0	8.175694771549693	1.0	53.047164226986055	813.0	189599	HIF3A
HIF3A#chr19:46297243-46297261(-)	241	0.0012711037505472075	54	0.0002848116287533162	1649.0	6.842323651452282	1.0	14.450661272002549	103.0	189599	HIF3A
HIF3A#chr19:46297253-46297271(+)	282	0.0014873496168228736	68	0.00035865168065232414	1803.0	6.3936170212765955	1.0	12.412717756174997	72.0	189599	HIF3A
HIF3A#chr19:46297303-46297321(+)	8533	0.045005511632445316	386	0.002035875716644075	85349.0	10.002226649478494	1.0	53.29939819185953	832.0	189599	HIF3A
HIF3A#chr19:46298414-46298432(-)	1176	0.0062025643595166645	50	0.0002637144710678854	12292.0	10.452380952380953	1.0	63.55606645133445	728.0	189599	HIF3A
HIF3A#chr19:46298426-46298444(-)	632	0.0033333509142980714	47	0.00024789160280381227	4393.0	6.950949367088608	1.0	25.927463306869836	276.0	189599	HIF3A
HIF3A#chr19:46298477-46298495(-)	1136	0.0059915927826623555	40	0.0002109715768543083	12248.0	10.78169014084507	1.0	62.98563341637309	678.0	189599	HIF3A
HIF3A#chr19:46298497-46298515(-)	158	0.0008333377285745178	22	0.00011603436726986957	1032.0	6.531645569620253	1.0	17.779119770780166	99.0	189599	HIF3A
HIF3A#chr19:46298551-46298569(-)	7572	0.03993691949852056	337	0.0017774355349975475	69581.0	9.189249867934496	1.0	47.80598308384854	770.0	189599	HIF3A
HIF3A#chr19:46298596-46298614(+)	1750	0.009230006487375987	58	0.00030590878643874705	16271.0	9.297714285714285	1.0	56.905474960585266	927.0	189599	HIF3A
HINFP#chr11:119121581-119121599(+)	38	0.0002004229980115929	2	1.0548578842715414e-05	110.0	2.8947368421052633	1.0	7.923281728665248	37.0	189599	HINFP
HINFP#chr11:119121585-119121603(+)	87	0.0004588631796581206	3	1.5822868264073122e-05	157.0	1.8045977011494252	1.0	5.531184488845937	51.0	189599	HINFP
HINFP#chr11:119121619-119121637(+)	284	0.0014978981956655889	14	7.38400518990079e-05	2398.0	8.443661971830986	1.0	44.551445914457545	373.0	189599	HINFP
HINFP#chr11:119121629-119121647(+)	48	0.00025316589222516996	4	2.109715768543083e-05	463.0	9.645833333333334	1.0	35.23462405984898	216.0	189599	HINFP
HINFP#chr11:119121633-119121651(-)	263	0.001387138117817077	8	4.219431537086166e-05	2283.0	8.680608365019012	1.0	58.71563135494125	578.0	189599	HINFP
HINFP#chr11:119121646-119121664(+)	570	0.0030063449701738932	54	0.0002848116287533162	4108.0	7.207017543859649	1.0	25.62316564011451	206.0	189599	HINFP
HIRA#chr22:19431326-19431344(+)	1890	0.009968407006366068	91	0.0004799603373435514	14691.0	7.773015873015873	1.0	44.96929948526567	807.0	189599	HIRA
HIRA#chr22:19431442-19431460(-)	4480	0.02362881660768253	212	0.001118149357327834	42703.0	9.531919642857142	1.0	48.76208969938312	938.0	189599	HIRA
HIRA#chr22:19431693-19431711(-)	266	0.0014029609860811503	40	0.0002109715768543083	2152.0	8.090225563909774	1.0	24.13245362565178	219.0	189599	HIRA
HIRA#chr22:19431700-19431718(+)	1295	0.006830204800658231	69	0.00036392597007368183	11227.0	8.66949806949807	1.0	39.847746385787715	355.0	189599	HIRA
HIRA#chr22:19431712-19431730(-)	178	0.0009388235170016719	8	4.219431537086166e-05	1875.0	10.53370786516854	1.0	54.41136993668296	430.0	189599	HIRA
HIRA#chr22:19431726-19431744(+)	794	0.0041877858005580195	61	0.0003217316547028202	6759.0	8.512594458438286	1.0	34.30509090549868	354.0	189599	HIRA
HIRA#chr22:19447438-19447456(-)	5428	0.028628842979129637	265	0.0013976866966597926	47804.0	8.8069270449521	1.0	42.947744764000866	637.0	189599	HIRA
HIRA#chr22:19447613-19447631(+)	1350	0.007120290718832905	51	0.0002689887604892431	13298.0	9.85037037037037	1.0	60.1040442024699	1308.0	189599	HIRA
HIRA#chr22:19447616-19447634(+)	471	0.0024841903174594804	44	0.00023206873453973913	3532.0	7.498938428874735	1.0	27.782891582599465	263.0	189599	HIRA
HIRA#chr22:19447632-19447650(-)	295	0.0015559153793005237	49	0.00025844018164652765	2175.0	7.372881355932203	1.0	17.52005950098706	97.0	189599	HIRA
HIRA#chr22:19447675-19447693(-)	404	0.0021308129262285137	63	0.00033228023354553557	3325.0	8.23019801980198	1.0	21.461892983980643	159.0	189599	HIRA
HIRA#chr22:19447688-19447706(-)	2333	0.012304917220027531	82	0.000432491732551332	20785.0	8.909129875696529	1.0	54.32506317015508	999.0	189599	HIRA
HIVEP1#chr6:12011754-12011772(-)	337	0.0017774355349975475	117	0.0006170918622988517	1544.0	4.5816023738872405	1.0	6.882654828752137	46.0	189599	HIVEP1
HIVEP1#chr6:12011959-12011977(-)	316	0.0016666754571490357	25	0.0001318572355339427	3177.0	10.05379746835443	1.0	48.72397343038698	591.0	189599	HIVEP1
HIVEP1#chr6:12011962-12011980(-)	620	0.003270059441241779	52	0.0002742630499106008	6081.0	9.808064516129033	1.0	48.807326255941355	550.0	189599	HIVEP1
HIVEP1#chr6:12012007-12012025(-)	256	0.001350218091867573	44	0.00023206873453973913	1885.0	7.36328125	1.0	17.529352041173638	114.0	189599	HIVEP1
HIVEP1#chr6:12012029-12012047(+)	1415	0.007463119531221156	43	0.00022679444511838141	11207.0	7.9201413427561835	1.0	50.48796502132124	742.0	189599	HIVEP1
HIVEP1#chr6:12012035-12012053(-)	834	0.0043987573774123285	69	0.00036392597007368183	7209.0	8.643884892086332	1.0	31.372237834272443	295.0	189599	HIVEP1
HIVEP2#chr6:142944844-142944862(-)	5811	0.03064889582750964	283	0.0014926239062442313	58174.0	10.011013594906212	1.0	50.08151897958313	710.0	189599	HIVEP2
HIVEP2#chr6:142944950-142944968(+)	1978	0.010432544475445546	163	0.0008597091756813064	17284.0	8.738119312436805	1.0	31.010829722253643	325.0	189599	HIVEP2
HIVEP2#chr6:142945001-142945019(-)	1876	0.00989456695446706	137	0.0007225776507260059	18595.0	9.912046908315565	1.0	45.76065529930823	569.0	189599	HIVEP2
HIVEP2#chr6:142945087-142945105(+)	7334	0.038681638616237426	269	0.0014187838543452233	76689.0	10.45664030542678	1.0	62.53397845023927	1723.0	189599	HIVEP2
HIVEP2#chr6:142945158-142945176(-)	1863	0.00982600119198941	56	0.0002953602075960316	18352.0	9.85077831454643	1.0	75.3413720233686	1389.0	189599	HIVEP2
HIVEP2#chr6:142945197-142945215(-)	1234	0.006508473145955411	81	0.0004272174431299743	10593.0	8.584278768233387	1.0	42.92998460053711	592.0	189599	HIVEP2
HIVEP3#chr1:41700740-41700758(+)	3572	0.01883976181308973	123	0.000648737598826998	32520.0	9.10414333706607	1.0	76.83645110229344	2663.0	189599	HIVEP3
HIVEP3#chr1:41700771-41700789(+)	1369	0.007220502217838702	75	0.00039557170660182804	11749.0	8.58217677136596	1.0	41.7141040370315	556.0	189599	HIVEP3
HIVEP3#chr1:41700886-41700904(-)	855	0.00450951745526084	41	0.000216245866275666	7687.0	8.9906432748538	1.0	49.23342093550983	641.0	189599	HIVEP3
HIVEP3#chr1:41700914-41700932(+)	2875	0.015163582086403409	186	0.0009810178323725336	25202.0	8.76591304347826	1.0	37.68275564315863	526.0	189599	HIVEP3
HIVEP3#chr1:41700970-41700988(+)	1926	0.010158281425534944	58	0.00030590878643874705	16708.0	8.67497403946002	1.0	58.658198791264155	756.0	189599	HIVEP3
HIVEP3#chr1:41700973-41700991(+)	822	0.0043354659043560355	27	0.0001424058143766581	7991.0	9.721411192214111	1.0	63.62310330313152	1091.0	189599	HIVEP3
HIVEP3#chr1:41918239-41918257(+)	1954	0.01030596152933296	163	0.0008597091756813064	17132.0	8.767656090071648	1.0	36.330117520180686	671.0	189599	HIVEP3
HIVEP3#chr1:41918456-41918474(-)	1315	0.006935690589085385	95	0.0005010574950289822	11627.0	8.841825095057034	1.0	37.81227494601432	473.0	189599	HIVEP3
HIVEP3#chr1:41918583-41918601(+)	209	0.0011023264890637609	10	5.274289421357708e-05	1393.0	6.6650717703349285	1.0	28.168542213778025	196.0	189599	HIVEP3
HIVEP3#chr1:41918667-41918685(-)	2696	0.01421948427998038	95	0.0005010574950289822	23793.0	8.825296735905045	1.0	48.997398627287595	586.0	189599	HIVEP3
HIVEP3#chr1:41918877-41918895(-)	3662	0.019314447861011927	87	0.0004588631796581206	35237.0	9.622337520480611	1.0	70.692928114595	1541.0	189599	HIVEP3
HIVEP3#chr1:41918883-41918901(-)	1787	0.009425155195966223	70	0.0003692002594950395	17756.0	9.936205931729155	1.0	62.83926933273561	1071.0	189599	HIVEP3
HIVEP3#chr1:41918887-41918905(-)	678	0.0035759682276805256	24	0.00012658294611258498	6827.0	10.069321533923304	1.0	60.51553034398707	920.0	189599	HIVEP3
HIVEP3#chr1:41918893-41918911(-)	905	0.004773231926328726	70	0.0003692002594950395	8165.0	9.022099447513812	1.0	34.194335061358515	286.0	189599	HIVEP3
HKR1#chr19:37317887-37317905(+)	555	0.0029272306288535277	29	0.00015295439321937353	5212.0	9.390990990990991	1.0	46.444234796848406	537.0	189599	HKR1
HKR1#chr19:37317892-37317910(+)	792	0.004177237221715304	28	0.0001476801037980158	7694.0	9.714646464646465	1.0	60.00801198717377	728.0	189599	HKR1
HKR1#chr19:37317921-37317939(+)	7186	0.03790104378187649	167	0.0008808063333667371	67101.0	9.33774005009741	1.0	66.6653385784874	1210.0	189599	HKR1
HKR1#chr19:37317975-37317993(+)	3936	0.020759603162463936	149	0.0007858691237822985	38224.0	9.711382113821138	1.0	58.335321097261954	841.0	189599	HKR1
HKR1#chr19:37317985-37318003(-)	743	0.003918797040068776	33	0.00017405155090480435	7090.0	9.542395693135935	1.0	50.522870566208795	525.0	189599	HKR1
HKR1#chr19:37318062-37318080(+)	669	0.0035284996228883065	39	0.0002056972874329506	6533.0	9.765321375186845	1.0	49.70685599410799	558.0	189599	HKR1
HKR1#chr19:37334666-37334684(+)	1439	0.007589702477333741	24	0.00012658294611258498	12378.0	8.60180681028492	1.0	71.43741501193487	1162.0	189599	HKR1
HKR1#chr19:37334673-37334691(+)	613	0.003233139415292275	28	0.0001476801037980158	6089.0	9.933115823817293	1.0	52.451084300406784	573.0	189599	HKR1
HKR1#chr19:37334691-37334709(+)	1757	0.009266926513325491	104	0.0005485260998212016	17063.0	9.711439954467842	1.0	54.83796538335314	673.0	189599	HKR1
HKR1#chr19:37334702-37334720(-)	1971	0.010395624449496042	108	0.0005696232575066324	19658.0	9.973617453069508	1.0	50.506237982484485	641.0	189599	HKR1
HKR1#chr19:37334705-37334723(-)	2406	0.012689940347786645	91	0.0004799603373435514	20888.0	8.681629260182875	1.0	47.260434632309384	652.0	189599	HKR1
HKR1#chr19:37334735-37334753(-)	12396	0.06538009166715014	332	0.001751064087890759	124540.0	10.046789286866732	1.0	79.86473057966558	2132.0	189599	HKR1
HLF#chr17:55264965-55264983(+)	3135	0.016534897335956412	105	0.0005538003892425593	32184.0	10.266028708133971	1.0	62.06962220487791	804.0	189599	HLF
HLF#chr17:55264968-55264986(+)	227	0.0011972636986481997	36	0.00018987441916887748	1861.0	8.198237885462555	1.0	24.896621437646708	211.0	189599	HLF
HLF#chr17:55265022-55265040(-)	3749	0.019773311040670045	116	0.0006118175728774941	34823.0	9.288610296078954	1.0	59.15023690949703	1125.0	189599	HLF
HLF#chr17:55265084-55265102(-)	2214	0.011677276778885965	112	0.0005907204151920632	19295.0	8.714995483288167	1.0	58.906549336384856	1429.0	189599	HLF
HLF#chr17:55265087-55265105(-)	971	0.005121335028138334	49	0.00025844018164652765	7181.0	7.3954685890834195	1.0	44.148333201509026	645.0	189599	HLF
HLF#chr17:55265225-55265243(+)	2051	0.010817567603204658	100	0.0005274289421357708	19966.0	9.734763529985374	1.0	60.16637793095273	854.0	189599	HLF
HLF#chr17:55267646-55267664(-)	442	0.002331235924240107	44	0.00023206873453973913	3776.0	8.542986425339366	1.0	27.346762829174313	213.0	189599	HLF
HLF#chr17:55267674-55267692(+)	3204	0.016898823306030094	116	0.0006118175728774941	30909.0	9.647003745318353	1.0	60.19828285601443	1163.0	189599	HLF
HLF#chr17:55267801-55267819(+)	2205	0.011629808174093745	55	0.0002900859181746739	20676.0	9.37687074829932	1.0	71.45722542853693	1080.0	189599	HLF
HLF#chr17:55267812-55267830(+)	2293	0.012093945643173223	115	0.0006065432834561364	21329.0	9.301788050588748	1.0	45.001328480991255	545.0	189599	HLF
HLF#chr17:55267816-55267834(-)	3737	0.019710019567613753	225	0.0011867151198054842	34939.0	9.34947819106235	1.0	44.60825104628299	774.0	189599	HLF
HLF#chr17:55267997-55268015(-)	1412	0.007447296662957083	67	0.0003533773912309664	12891.0	9.129603399433428	1.0	46.89803660623504	603.0	189599	HLF
HLTF#chr3:149086130-149086148(-)	777	0.004098122880394938	62	0.0003270059441241779	7776.0	10.007722007722007	1.0	43.08463362564792	369.0	189599	HLTF
HLTF#chr3:149086216-149086234(+)	3834	0.02022162564148545	284	0.0014978981956655889	30760.0	8.022952529994784	1.0	31.41949487764805	351.0	189599	HLTF
HLTF#chr3:149086456-149086474(-)	1732	0.00913506927779155	47	0.00024789160280381227	16769.0	9.681870669745958	1.0	72.30243332919554	1211.0	189599	HLTF
HLTF#chr3:149086458-149086476(+)	2161	0.011397739439554007	108	0.0005696232575066324	21346.0	9.877834335955576	1.0	47.05588428990374	552.0	189599	HLTF
HLTF#chr3:149086490-149086508(-)	2794	0.014736364643273435	111	0.0005854461257707056	26826.0	9.601288475304223	1.0	59.203227373871094	812.0	189599	HLTF
HLTF#chr3:149086498-149086516(-)	566	0.0029852478124884627	33	0.00017405155090480435	4959.0	8.76148409893993	1.0	51.97755020204329	528.0	189599	HLTF
HLX#chr1:220879449-220879467(+)	4265	0.022494844382090623	320	0.0016877726148344665	40701.0	9.543024618991794	1.0	38.81774637661318	509.0	189599	HLX
HLX#chr1:220879458-220879476(-)	2209	0.011650905331779177	64	0.00033755452296689326	20808.0	9.419646899049344	1.0	63.501104054037896	1137.0	189599	HLX
HLX#chr1:220879643-220879661(+)	684	0.003607613964208672	68	0.00035865168065232414	6547.0	9.571637426900585	1.0	36.788185590936926	404.0	189599	HLX
HLX#chr1:220879685-220879703(-)	987	0.005205723658880057	55	0.0002900859181746739	9537.0	9.662613981762918	1.0	47.42977158365979	576.0	189599	HLX
HLX#chr1:220879691-220879709(-)	916	0.00483124910996366	46	0.00024261731338245455	8975.0	9.798034934497817	1.0	55.28058279872296	693.0	189599	HLX
HLX#chr1:220879905-220879923(-)	3316	0.017489543721222158	135	0.0007120290718832905	31039.0	9.36037394451146	1.0	49.88087846590969	754.0	189599	HLX
HMBOX1#chr8:28890364-28890382(+)	2282	0.012035928459538289	95	0.0005010574950289822	22255.0	9.752410166520596	1.0	66.13902943506037	1060.0	189599	HMBOX1
HMBOX1#chr8:28890392-28890410(+)	6015	0.03172485086946661	166	0.0008755320439453795	60568.0	10.069492934330839	1.0	67.24141312881525	1389.0	189599	HMBOX1
HMBOX1#chr8:28890602-28890620(-)	1879	0.009910389822731132	81	0.0004272174431299743	16519.0	8.791378392762107	1.0	57.51627124908276	1332.0	189599	HMBOX1
HMBOX1#chr8:28890605-28890623(-)	3944	0.0208017974778348	105	0.0005538003892425593	38343.0	9.72185598377282	1.0	67.07215445812604	1194.0	189599	HMBOX1
HMBOX1#chr8:28890616-28890634(-)	3091	0.016302828601416675	106	0.000559074678663917	30452.0	9.851827887415077	1.0	58.258219185035124	818.0	189599	HMBOX1
HMBOX1#chr8:28890658-28890676(+)	5073	0.02675647023454765	139	0.0007331262295687213	43235.0	8.522570471121623	1.0	58.98239448673756	1071.0	189599	HMBOX1
