target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	cell_count	distance_mean	distance_rank_targeting	sig_distance_gt_NC_max	pval_mean	sig_pval_lt_0p05	n_outlier_grnas_in_run	n_grnas_in_run	locus
ENSG00000141968|chr19:6772667-6772935	ENSG00000141968	VAV1	VAV1		Unknown	targeting	2000	2.289523315429688	402.0	False	0.0774	False	910	13534	chr19:6772667-6772935
ENSG00000273841|chr5:69369304-69369842	ENSG00000273841	TAF9	TAF9		Unknown	targeting	911	2.28702392578125	403.0	False	0.2139	False	910	13534	chr5:69369304-69369842
ENSG00000164920|chr8:98944419-98944821	ENSG00000164920	OSR2	OSR2	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	2.2763275146484374	404.0	False	0.0698999999999999	False	910	13534	chr8:98944419-98944821
ENSG00000075407|chr10:38094372-38094443	ENSG00000075407	ZNF37A	ZNF37A		C2H2 ZF	targeting	2000	2.2747161865234373	405.0	False	0.0826999999999999	False	910	13534	chr10:38094372-38094443
ENSG00000124092|chr20:57524858-57525146	ENSG00000124092	CTCFL	CTCFL	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	2.267498779296875	406.0	False	0.0771499999999999	False	910	13534	chr20:57524858-57525146
ENSG00000131849|chr19:58439915-58440155	ENSG00000131849	ZNF132	ZNF132		C2H2 ZF	targeting	2000	2.258770751953125	407.0	False	0.0759	False	910	13534	chr19:58439915-58440155
ENSG00000125740|chr19:45468003-45468329	ENSG00000125740	FOSB	FOSB		bZIP	targeting	2000	2.2561431884765626	408.0	False	0.1130499999999999	False	910	13534	chr19:45468003-45468329
ENSG00000171720|chr5:141636432-141636870	ENSG00000171720	HDAC3	HDAC3		Unknown	targeting	1434	2.2552886962890626	409.0	False	0.13025	False	910	13534	chr5:141636432-141636870
ENSG00000198081|chr18:5295464-5296003	ENSG00000198081	ZBTB14	ZBTB14	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	2.2537750244140624	410.0	False	0.0791499999999999	False	910	13534	chr18:5295464-5296003
ENSG00000174282|chr17:7479228-7479639	ENSG00000174282	ZBTB4	ZBTB4		C2H2 ZF	targeting	2000	2.2498565673828126	411.0	False	0.1058499999999999	False	910	13534	chr17:7479228-7479639
ENSG00000160224|chr21:44285835-44286115	ENSG00000160224	AIRE	AIRE		SAND	targeting	2000	2.242529296875	412.0	False	0.0921499999999999	False	910	13534	chr21:44285835-44286115
ENSG00000124641|chr6:41920870-41921121	ENSG00000124641	MED20	MED20			targeting	1109	2.24041748046875	413.0	False	0.18245	False	910	13534	chr6:41920870-41921121
ENSG00000181444|chr7:149773197-149773587	ENSG00000181444	ZNF467	ZNF467		C2H2 ZF	targeting	2000	2.2364013671875	414.0	False	0.0711	False	910	13534	chr7:149773197-149773587
ENSG00000118689|chr6:108560893-108561192	ENSG00000118689	FOXO3	FOXO3	FOX	Forkhead	targeting	2000	2.235504150390625	415.0	False	0.0743	False	910	13534	chr6:108560893-108561192
non-targeting|32|non-targeting:32-32						negative control	2000	2.2324462890625		False	0.0874999999999999	False	910	13534	non-targeting|32|non-targeting:32-32
ENSG00000109906|chr11:114059720-114060208	ENSG00000109906	ZBTB16	ZBTB16		C2H2 ZF	targeting	2000	2.230453491210937	416.0	False	0.0847	False	910	13534	chr11:114059720-114060208
ENSG00000187607|chr17:15699589-15699694	ENSG00000187607	ZNF286A	ZNF286A		C2H2 ZF	targeting	2000	2.2293792724609376	417.0	False	0.0921999999999999	False	910	13534	chr17:15699589-15699694
ENSG00000175727|chr12:122078791-122079137	ENSG00000175727	MLXIP	MLXIP		bHLH	targeting	2000	2.2291473388671874	418.0	False	0.0913499999999999	False	910	13534	chr12:122078791-122079137
ENSG00000165244|chr9:96417943-96418397	ENSG00000165244	ZNF367	ZNF367		C2H2 ZF	targeting	2000	2.227667236328125	419.0	False	0.0981999999999999	False	910	13534	chr9:96417943-96418397
ENSG00000136944|chr9:126613929-126614375	ENSG00000136944	LMX1B	LMX1B	HD-LIM	Homeodomain	targeting	2000	2.2258880615234373	420.0	False	0.0956499999999999	False	910	13534	chr9:126613929-126614375
ENSG00000164924|chr8:100951536-100951962	ENSG00000164924	YWHAZ	YWHAZ			targeting	2000	2.2254730224609376	421.0	False	0.0886499999999999	False	910	13534	chr8:100951536-100951962
ENSG00000198945|chr6:130018564-130018680	ENSG00000198945	L3MBTL3	L3MBTL3		C2H2 ZF	targeting	2000	2.221563720703125	422.0	False	0.0794999999999999	False	910	13534	chr6:130018564-130018680
ENSG00000204595|chr19:53632066-53632262	ENSG00000204595	DPRX	DPRX	Paired-related HD factors	Homeodomain	targeting	2000	2.2202911376953125	423.0	False	0.0905999999999999	False	910	13534	chr19:53632066-53632262
non-targeting|73|non-targeting:73-73						negative control	2000	2.21817626953125		False	0.10005	False	910	13534	non-targeting|73|non-targeting:73-73
ENSG00000213246|chr17:58352096-58352390	ENSG00000213246	SUPT4H1	SUPT4H1		Unknown	targeting	2000	2.2103240966796878	424.0	False	0.0854999999999999	False	910	13534	chr17:58352096-58352390
ENSG00000116016|chr2:46297412-46297685	ENSG00000116016	EPAS1	EPAS1	PAS domain factors	bHLH	targeting	2000	2.209027099609375	425.0	False	0.0975999999999999	False	910	13534	chr2:46297412-46297685
ENSG00000180613|chr4:54100171-54100269	ENSG00000180613	GSX2	GSX2	HOX	Homeodomain	targeting	2000	2.206527709960937	426.0	False	0.0778	False	910	13534	chr4:54100171-54100269
ENSG00000163872|chr3:183697802-183698247	ENSG00000163872	YEATS2	YEATS2		Unknown	targeting	1274	2.189239501953125	427.0	False	0.15675	False	910	13534	chr3:183697802-183698247
ENSG00000128272|chr22:39520302-39521031	ENSG00000128272	ATF4	ATF4	ATF-4-related factors	bZIP	targeting	2000	2.183822631835937	428.0	False	0.0881499999999999	False	910	13534	chr22:39520302-39521031
ENSG00000173473|chr3:47781383-47781872	ENSG00000173473	SMARCC1	SMARCC1		Myb/SANT	targeting	743	2.183453369140625	429.0	False	0.3092	False	910	13534	chr3:47781383-47781872
ENSG00000137834|chr15:66702324-66702590	ENSG00000137834	SMAD6	SMAD6		SMAD	targeting	2000	2.1821807861328124	430.0	False	0.0776999999999999	False	910	13534	chr15:66702324-66702590
non-targeting|8|non-targeting:8-8						negative control	2000	2.18116455078125		False	0.1014	False	910	13534	non-targeting|8|non-targeting:8-8
ENSG00000115163|chr2:26764279-26764719	ENSG00000115163	CENPA	CENPA		Unknown	targeting	2000	2.1785888671875	431.0	False	0.0987499999999999	False	910	13534	chr2:26764279-26764719
ENSG00000138136|chr10:101228725-101229478	ENSG00000138136	LBX1	LBX1	NK	Homeodomain	targeting	2000	2.1754791259765627	432.0	False	0.1044499999999999	False	910	13534	chr10:101228725-101229478
ENSG00000155090|chr8:102655616-102655842	ENSG00000155090	KLF10	KLF10	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	2.17529296875	433.0	False	0.09585	False	910	13534	chr8:102655616-102655842
ENSG00000128573|chr7:114415016-114415540	ENSG00000128573	FOXP2	FOXP2	FOX	Forkhead	targeting	2000	2.17318115234375	434.0	False	0.1009	False	910	13534	chr7:114415016-114415540
ENSG00000111087|chr12:57459778-57459898	ENSG00000111087	GLI1	GLI1		C2H2 ZF	targeting	2000	2.17178955078125	435.0	False	0.0942999999999999	False	910	13534	chr12:57459778-57459898
ENSG00000121653|chr11:45900113-45900504	ENSG00000121653	MAPK8IP1	MAPK8IP1			targeting	2000	2.1624359130859374	436.0	False	0.0988999999999999	False	910	13534	chr11:45900113-45900504
ENSG00000214717|chrX:2500511-2500901	ENSG00000214717	ZBED1	ZBED1	BED zinc finger factors	BED ZF	targeting	2000	2.1588958740234374	437.0	False	0.0911	False	910	13534	chrX:2500511-2500901
ENSG00000163792|chr2:27148989-27149443	ENSG00000163792	TCF23	TCF23		bHLH	targeting	2000	2.158761596679688	438.0	False	0.0793	False	910	13534	chr2:27148989-27149443
ENSG00000099381|chr16:30958041-30958479	ENSG00000099381	SETD1A	SETD1A			targeting	783	2.157598876953125	439.0	False	0.3522999999999999	False	910	13534	chr16:30958041-30958479
ENSG00000065526|chr1:15847812-15848268	ENSG00000065526	SPEN	SPEN		Unknown	targeting	2000	2.156475830078125	440.0	False	0.0965	False	910	13534	chr1:15847812-15848268
ENSG00000169594|chr15:83284408-83284667	ENSG00000169594	BNC1	BNC1		C2H2 ZF	targeting	2000	2.1528900146484373	441.0	False	0.0934999999999999	False	910	13534	chr15:83284408-83284667
ENSG00000132740|chr11:68903896-68904164	ENSG00000132740	IGHMBP2	IGHMBP2			targeting	1131	2.1525970458984376	442.0	False	0.19205	False	910	13534	chr11:68903896-68904164
ENSG00000196705|chr19:21142065-21142512	ENSG00000196705	ZNF431	ZNF431		C2H2 ZF	targeting	2000	2.1470489501953125	443.0	False	0.09115	False	910	13534	chr19:21142065-21142512
ENSG00000168875|chr3:137764309-137764690	ENSG00000168875	SOX14	SOX14	SOX-related factors	HMG/Sox	targeting	2000	2.1460540771484373	444.0	False	0.1204999999999999	False	910	13534	chr3:137764309-137764690
ENSG00000168214|chr4:26320966-26321064	ENSG00000168214	RBPJ	RBPJ	CSL-related factors	CSL	targeting	2000	2.1448638916015623	445.0	False	0.07735	False	910	13534	chr4:26320966-26321064
ENSG00000196263|chr19:56507866-56508086	ENSG00000196263	ZNF471	ZNF471	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	2.1340118408203126	446.0	False	0.0953499999999999	False	910	13534	chr19:56507866-56508086
ENSG00000124232|chr20:45306865-45307123	ENSG00000124232	RBPJL	RBPJL		CSL	targeting	2000	2.12825927734375	447.0	False	0.1078999999999999	False	910	13534	chr20:45306865-45307123
ENSG00000153207|chr1:246931690-246931935	ENSG00000153207	AHCTF1	AHCTF1		AT hook	targeting	1139	2.1248291015625	448.0	False	0.21075	False	910	13534	chr1:246931690-246931935
ENSG00000100105|chr22:31343112-31343320	ENSG00000100105	PATZ1	PATZ1	Factors with multiple dispersed zinc fingers	C2H2 ZF; AT hook	targeting	2000	2.115740966796875	449.0	False	0.1047999999999999	False	910	13534	chr22:31343112-31343320
ENSG00000179588|chr16:88453285-88453532	ENSG00000179588	ZFPM1	ZFPM1		C2H2 ZF	targeting	2000	2.1139373779296875	450.0	False	0.1132	False	910	13534	chr16:88453285-88453532
ENSG00000213676|chr6:32127823-32128168	ENSG00000213676	ATF6B	ATF6B		bZIP	targeting	2000	2.113043212890625	451.0	False	0.1127499999999999	False	910	13534	chr6:32127823-32128168
ENSG00000100811|chr14:100238828-100239527	ENSG00000100811	YY1	YY1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	2.1091278076171878	452.0	False	0.13435	False	910	13534	chr14:100238828-100239527
ENSG00000116478|chr1:32292127-32292611	ENSG00000116478	HDAC1	HDAC1		Unknown	targeting	2000	2.1090728759765627	453.0	False	0.1135999999999999	False	910	13534	chr1:32292127-32292611
ENSG00000197013|chr19:21505584-21506000	ENSG00000197013	ZNF429	ZNF429		C2H2 ZF	targeting	2000	2.108956909179688	454.0	False	0.07175	False	910	13534	chr19:21505584-21506000
ENSG00000270011|chr19:9324239-9324329	ENSG00000270011	ZNF559-ZNF177	ZNF559-ZNF177			targeting	2000	2.1063720703125	455.0	False	0.0981499999999999	False	910	13534	chr19:9324239-9324329
ENSG00000129028|chr15:70892321-70892449	ENSG00000129028	THAP10	THAP10		THAP finger	targeting	2000	2.10181884765625	456.0	False	0.08305	False	910	13534	chr15:70892321-70892449
ENSG00000143321|chr1:156751590-156751714	ENSG00000143321	HDGF	HDGF			targeting	2000	2.1012176513671874	457.0	False	0.1339	False	910	13534	chr1:156751590-156751714
ENSG00000108813|chr17:49968574-49969214	ENSG00000108813	DLX4	DLX4		Homeodomain	targeting	2000	2.0968475341796875	458.0	False	0.1046999999999999	False	910	13534	chr17:49968574-49969214
ENSG00000157259|chr7:92447490-92447660	ENSG00000157259	GATAD1	GATAD1		GATA	targeting	2000	2.0880767822265627	459.0	False	0.0770999999999999	False	910	13534	chr7:92447490-92447660
ENSG00000263001|chr7:74657753-74657931	ENSG00000263001	GTF2I	GTF2I		GTF2I-like	targeting	2000	2.08563232421875	460.0	False	0.1157499999999999	False	910	13534	chr7:74657753-74657931
ENSG00000135638|chr2:72916331-72916412	ENSG00000135638	EMX1	EMX1	NK	Homeodomain	targeting	2000	2.082672119140625	461.0	False	0.08885	False	910	13534	chr2:72916331-72916412
ENSG00000104903|chr19:13102421-13102889	ENSG00000104903	LYL1	LYL1		bHLH	targeting	2000	2.072235107421875	462.0	False	0.1101	False	910	13534	chr19:13102421-13102889
ENSG00000120738|chr5:138465451-138465943	ENSG00000120738	EGR1	EGR1	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	2000	2.0711212158203125	463.0	False	0.0906499999999999	False	910	13534	chr5:138465451-138465943
ENSG00000066827|chr8:134712914-134713055	ENSG00000066827	ZFAT	ZFAT		C2H2 ZF	targeting	570	2.069244384765625	464.0	False	0.4931500000000001	False	910	13534	chr8:134712914-134713055
ENSG00000178187|chr5:178941224-178941469	ENSG00000178187	ZNF454	ZNF454	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	2.069158935546875	465.0	False	0.1277	False	910	13534	chr5:178941224-178941469
ENSG00000124216|chr20:49982975-49983472	ENSG00000124216	SNAI1	SNAI1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	1297	2.063507080078125	466.0	False	0.16865	False	910	13534	chr20:49982975-49983472
ENSG00000140382|chr15:77420898-77421124	ENSG00000140382	HMG20A	HMG20A		HMG/Sox	targeting	2000	2.062652587890625	467.0	False	0.1072499999999999	False	910	13534	chr15:77420898-77421124
ENSG00000221818|chr8:26045114-26045410	ENSG00000221818	EBF2	EBF2		EBF1	targeting	2000	2.05924072265625	468.0	False	0.1307	False	910	13534	chr8:26045114-26045410
ENSG00000172939|chr3:38165607-38165890	ENSG00000172939	OXSR1	OXSR1			targeting	2000	2.0556671142578127	469.0	False	0.1197499999999999	False	910	13534	chr3:38165607-38165890
ENSG00000164256|chr5:23507593-23507661	ENSG00000164256	PRDM9	PRDM9	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	2000	2.05462646484375	470.0	False	0.1275	False	910	13534	chr5:23507593-23507661
ENSG00000177485|chrX:120250729-120251228	ENSG00000177485	ZBTB33	ZBTB33	Other factors with up to three adjacent zinc fingers	C2H2 ZF	targeting	2000	2.0539459228515624	471.0	False	0.1231999999999999	False	910	13534	chrX:120250729-120251228
ENSG00000162419|chr1:28668819-28669201	ENSG00000162419	GMEB1	GMEB1		SAND	targeting	2000	2.05103759765625	472.0	False	0.11255	False	910	13534	chr1:28668819-28669201
ENSG00000181894|chr19:58155013-58155112	ENSG00000181894	ZNF329	ZNF329		C2H2 ZF	targeting	2000	2.0499755859375	473.0	False	0.1334	False	910	13534	chr19:58155013-58155112
non-targeting|42|non-targeting:42-42						negative control	2000	2.0473663330078127		False	0.1316	False	910	13534	non-targeting|42|non-targeting:42-42
ENSG00000120837|chr12:104137785-104138192	ENSG00000120837	NFYB	NFYB	Heteromeric CCAAT-binding	Unknown	targeting	2000	2.0462310791015623	474.0	False	0.1103999999999999	False	910	13534	chr12:104137785-104138192
ENSG00000140836|chr16:73058801-73059007	ENSG00000140836	ZFHX3	ZFHX3		C2H2 ZF; Homeodomain	targeting	2000	2.04149169921875	475.0	False	0.1339999999999999	False	910	13534	chr16:73058801-73059007
ENSG00000165821|chr14:21525987-21526258	ENSG00000165821	SALL2	SALL2		C2H2 ZF	targeting	2000	2.0292877197265624	476.0	False	0.1103999999999999	False	910	13534	chr14:21525987-21526258
ENSG00000125878|chr20:610019-610285	ENSG00000125878	TCF15	TCF15		bHLH	targeting	2000	2.0281005859375	477.0	False	0.1074499999999999	False	910	13534	chr20:610019-610285
ENSG00000244405|chr3:186108574-186109083	ENSG00000244405	ETV5	ETV5	Ets-related	Ets	targeting	2000	2.0272216796875	478.0	False	0.11195	False	910	13534	chr3:186108574-186109083
ENSG00000054267|chr1:235327775-235328171	ENSG00000054267	ARID4B	ARID4B		ARID/BRIGHT	targeting	2000	2.0229461669921878	479.0	False	0.13345	False	910	13534	chr1:235327775-235328171
ENSG00000171466|chr19:9674624-9675085	ENSG00000171466	ZNF562	ZNF562		C2H2 ZF	targeting	2000	2.02193603515625	480.0	False	0.12885	False	910	13534	chr19:9674624-9675085
non-targeting|71|non-targeting:71-71						negative control	2000	2.021502685546875		False	0.089	False	910	13534	non-targeting|71|non-targeting:71-71
ENSG00000182158|chr7:138001962-138002089	ENSG00000182158	CREB3L2	CREB3L2		bZIP	targeting	2000	2.0184661865234377	481.0	False	0.0903999999999999	False	910	13534	chr7:138001962-138002089
ENSG00000171056|chr8:10839664-10839860	ENSG00000171056	SOX7	SOX7		HMG/Sox	targeting	485	2.01781005859375	482.0	False	0.6239999999999999	False	910	13534	chr8:10839664-10839860
ENSG00000089486|chr16:4538326-4538750	ENSG00000089486	CDIP1	CDIP1			targeting	2000	2.016815185546875	483.0	False	0.11265	False	910	13534	chr16:4538326-4538750
ENSG00000171606|chr19:58183110-58183429	ENSG00000171606	ZNF274	ZNF274	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	2.0106475830078123	484.0	False	0.12285	False	910	13534	chr19:58183110-58183429
ENSG00000005889|chrX:24149531-24150170	ENSG00000005889	ZFX	ZFX		C2H2 ZF	targeting	2000	2.0094879150390623	485.0	False	0.1335	False	910	13534	chrX:24149531-24150170
ENSG00000105556|chr19:344693-344842	ENSG00000105556	MIER2	MIER2		Myb/SANT	targeting	2000	2.0089630126953124	486.0	False	0.1275999999999999	False	910	13534	chr19:344693-344842
ENSG00000205683|chr14:72893624-72894106	ENSG00000205683	DPF3	DPF3		C2H2 ZF	targeting	2000	2.000946044921875	487.0	False	0.13865	False	910	13534	chr14:72893624-72894106
ENSG00000105516|chr19:48637077-48637385	ENSG00000105516	DBP	DBP	CEBP-related	bZIP	targeting	2000	1.9968353271484376	488.0	False	0.1392	False	910	13534	chr19:48637077-48637385
ENSG00000125812|chr20:23362171-23362428	ENSG00000125812	GZF1	GZF1		C2H2 ZF	targeting	2000	1.996820068359375	489.0	False	0.1473499999999999	False	910	13534	chr20:23362171-23362428
ENSG00000104976|chr19:7920344-7921038	ENSG00000104976	SNAPC2	SNAPC2		Unknown	targeting	1429	1.993975830078125	490.0	False	0.16315	False	910	13534	chr19:7920344-7921038
ENSG00000174446|chr15:66497410-66497777	ENSG00000174446	SNAPC5	SNAPC5		Unknown	targeting	2000	1.9898345947265623	491.0	False	0.1005	False	910	13534	chr15:66497410-66497777
ENSG00000144331|chr2:179861183-179861559	ENSG00000144331	ZNF385B	ZNF385B		C2H2 ZF	targeting	2000	1.989739990234375	492.0	False	0.1179	False	910	13534	chr2:179861183-179861559
ENSG00000169946|chr8:105318480-105318968	ENSG00000169946	ZFPM2	ZFPM2		C2H2 ZF	targeting	2000	1.9840576171875	493.0	False	0.1103	False	910	13534	chr8:105318480-105318968
ENSG00000101190|chr20:62861520-62861835	ENSG00000101190	TCFL5	TCFL5	PAS domain factors	bHLH	targeting	2000	1.983453369140625	494.0	False	0.14955	False	910	13534	chr20:62861520-62861835
ENSG00000151615|chr4:146638902-146639129	ENSG00000151615	POU4F2	POU4F2	POU domain factors	Homeodomain; POU	targeting	2000	1.98046875	495.0	False	0.1216499999999999	False	910	13534	chr4:146638902-146639129
ENSG00000100207|chr22:42214373-42214819	ENSG00000100207	TCF20	TCF20		Unknown	targeting	2000	1.9769073486328128	496.0	False	0.1220999999999999	False	910	13534	chr22:42214373-42214819
ENSG00000185219|chr3:44477415-44477677	ENSG00000185219	ZNF445	ZNF445		C2H2 ZF	targeting	2000	1.9679901123046877	497.0	False	0.14345	False	910	13534	chr3:44477415-44477677
ENSG00000129514|chr14:37594968-37595266	ENSG00000129514	FOXA1	FOXA1	FOX	Forkhead	targeting	2000	1.967843627929688	498.0	False	0.11715	False	910	13534	chr14:37594968-37595266
ENSG00000185177|chr7:57132078-57132204	ENSG00000185177	ZNF479	ZNF479		C2H2 ZF	targeting	2000	1.9670928955078124	499.0	False	0.13565	False	910	13534	chr7:57132078-57132204
ENSG00000029993|chrX:150983336-150983720	ENSG00000029993	HMGB3	HMGB3		HMG/Sox	targeting	2000	1.95826416015625	500.0	False	0.1403499999999999	False	910	13534	chrX:150983336-150983720
ENSG00000169689|chr17:82022460-82022875	ENSG00000169689	STRA13	CENPX		Unknown	targeting	2000	1.95777587890625	501.0	False	0.1332499999999999	False	910	13534	chr17:82022460-82022875
ENSG00000117036|chr1:157138269-157138355	ENSG00000117036	ETV3	ETV3	Ets-related	Ets	targeting	2000	1.9571044921875	502.0	False	0.13015	False	910	13534	chr1:157138269-157138355
ENSG00000039600|chr5:157651937-157652361	ENSG00000039600	SOX30	SOX30	SOX-related factors	HMG/Sox	targeting	2000	1.9501708984375	503.0	False	0.15735	False	910	13534	chr5:157651937-157652361
ENSG00000179361|chr15:74541326-74541593	ENSG00000179361	ARID3B	ARID3B		ARID/BRIGHT	targeting	2000	1.9492279052734376	504.0	False	0.1026999999999999	False	910	13534	chr15:74541326-74541593
ENSG00000189403|chr13:30465527-30465967	ENSG00000189403	HMGB1	HMGB1		HMG/Sox	targeting	2000	1.9391815185546877	505.0	False	0.1245499999999999	False	910	13534	chr13:30465527-30465967
ENSG00000091010|chr5:146338859-146339112	ENSG00000091010	POU4F3	POU4F3	POU domain factors	Homeodomain; POU	targeting	2000	1.9369873046875	506.0	False	0.1612499999999999	False	910	13534	chr5:146338859-146339112
ENSG00000272886|chr3:53347309-53347535	ENSG00000272886	DCP1A	DCP1A		Unknown	targeting	2000	1.9336944580078128	507.0	False	0.10235	False	910	13534	chr3:53347309-53347535
ENSG00000196387|chr12:133080917-133080987	ENSG00000196387	ZNF140	ZNF140	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.93072509765625	508.0	False	0.1546	False	910	13534	chr12:133080917-133080987
ENSG00000066697|chr9:100427143-100427411	ENSG00000066697	MSANTD3	MSANTD3	Myb/SANT domain factors	MADF	targeting	2000	1.92901611328125	509.0	False	0.1414	False	910	13534	chr9:100427143-100427411
ENSG00000215021|chr12:6970304-6970667	ENSG00000215021	PHB2	PHB2		Unknown	targeting	255	1.922625732421875	510.0	False	0.91535	False	910	13534	chr12:6970304-6970667
ENSG00000068305|chr15:99565983-99566412	ENSG00000068305	MEF2A	MEF2A	Regulators of differentiation	MADS box	targeting	2000	1.922198486328125	511.0	False	0.1645	False	910	13534	chr15:99565983-99566412
ENSG00000176407|chr2:84971165-84971663	ENSG00000176407	KCMF1	KCMF1		C2H2 ZF	targeting	2000	1.91510009765625	512.0	False	0.1397	False	910	13534	chr2:84971165-84971663
ENSG00000198039|chr7:64882559-64882971	ENSG00000198039	ZNF273	ZNF273		C2H2 ZF	targeting	2000	1.9124725341796875	513.0	False	0.1103	False	910	13534	chr7:64882559-64882971
ENSG00000197134|chr19:22052494-22052793	ENSG00000197134	ZNF257	ZNF257	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.908526611328125	514.0	False	0.1481	False	910	13534	chr19:22052494-22052793
ENSG00000188321|chr19:9324199-9324432	ENSG00000188321	ZNF559	ZNF559		C2H2 ZF	targeting	2000	1.904376220703125	515.0	False	0.1444999999999999	False	910	13534	chr19:9324199-9324432
ENSG00000136352|chr14:36520163-36520736	ENSG00000136352	NKX2-1	NKX2-1		Homeodomain	targeting	2000	1.90355224609375	516.0	False	0.16795	False	910	13534	chr14:36520163-36520736
ENSG00000069812|chr1:6419843-6419931	ENSG00000069812	HES2	HES2	Hairy-related factors	bHLH	targeting	2000	1.89837646484375	517.0	False	0.15225	False	910	13534	chr1:6419843-6419931
ENSG00000141384|chr18:26226441-26226699	ENSG00000141384	TAF4B	TAF4B		Unknown	targeting	2000	1.8959381103515625	518.0	False	0.1342499999999999	False	910	13534	chr18:26226441-26226699
ENSG00000198728|chr10:102114506-102115011	ENSG00000198728	LDB1	LDB1			targeting	2000	1.8958465576171877	519.0	False	0.1543999999999999	False	910	13534	chr10:102114506-102115011
ENSG00000151379|chr2:17816496-17816890	ENSG00000151379	MSGN1	MSGN1	Tal-related	bHLH	targeting	2000	1.8927398681640624	520.0	False	0.1455499999999999	False	910	13534	chr2:17816496-17816890
ENSG00000159692|chr4:1248901-1249104	ENSG00000159692	CTBP1	CTBP1		Unknown	targeting	2000	1.8917633056640624	521.0	False	0.1325	False	910	13534	chr4:1248901-1249104
ENSG00000135164|chr7:87152460-87152889	ENSG00000135164	DMTF1	DMTF1	Myb-SANT	Myb/SANT	targeting	2000	1.8870025634765624	522.0	False	0.1366	False	910	13534	chr7:87152460-87152889
ENSG00000100426|chr22:49853834-49853962	ENSG00000100426	ZBED4	ZBED4	BED zinc finger factors	BED ZF	targeting	2000	1.8864166259765625	523.0	False	0.12635	False	910	13534	chr22:49853834-49853962
non-targeting|86|non-targeting:86-86						negative control	2000	1.8846710205078123		False	0.14725	False	910	13534	non-targeting|86|non-targeting:86-86
ENSG00000141644|chr18:50281312-50281567	ENSG00000141644	MBD1	MBD1		MBD; CxxC ZF	targeting	2000	1.8837890625	524.0	False	0.17255	False	910	13534	chr18:50281312-50281567
ENSG00000186051|chr9:105662484-105662839	ENSG00000186051	TAL2	TAL2		bHLH	targeting	2000	1.8778564453125	525.0	False	0.1190499999999999	False	910	13534	chr9:105662484-105662839
ENSG00000124444|chr19:43596605-43596983	ENSG00000124444	ZNF576	ZNF576		C2H2 ZF	targeting	2000	1.873626708984375	526.0	False	0.1486	False	910	13534	chr19:43596605-43596983
ENSG00000128710|chr2:176108768-176108905	ENSG00000128710	HOXD10	HOXD10	HOX	Homeodomain	targeting	2000	1.8730682373046876	527.0	False	0.1563	False	910	13534	chr2:176108768-176108905
ENSG00000174963|chr3:147392038-147392318	ENSG00000174963	ZIC4	ZIC4	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.870770263671875	528.0	False	0.15575	False	910	13534	chr3:147392038-147392318
ENSG00000186130|chr9:122913079-122913320	ENSG00000186130	ZBTB6	ZBTB6	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	2000	1.8698516845703128	529.0	False	0.14805	False	910	13534	chr9:122913079-122913320
non-targeting|43|non-targeting:43-43						negative control	2000	1.8672698974609372		False	0.12525	False	910	13534	non-targeting|43|non-targeting:43-43
ENSG00000173275|chrX:135344793-135344886	ENSG00000173275	ZNF449	ZNF449	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	1633	1.86693115234375	530.0	False	0.1841999999999999	False	910	13534	chrX:135344793-135344886
ENSG00000183621|chr10:31031657-31031890	ENSG00000183621	ZNF438	ZNF438		C2H2 ZF	targeting	2000	1.866635131835937	531.0	False	0.1689	False	910	13534	chr10:31031657-31031890
ENSG00000197044|chr19:11767003-11767421	ENSG00000197044	ZNF441	ZNF441		C2H2 ZF	targeting	2000	1.8573944091796877	532.0	False	0.14375	False	910	13534	chr19:11767003-11767421
ENSG00000166349|chr11:36567997-36568417	ENSG00000166349	RAG1	RAG1		Unknown	targeting	2000	1.8573760986328125	533.0	False	0.1665	False	910	13534	chr11:36567997-36568417
ENSG00000063978|chr4:2469096-2469620	ENSG00000063978	RNF4	RNF4		Unknown	targeting	950	1.855999755859375	534.0	False	0.3150499999999999	False	910	13534	chr4:2469096-2469620
ENSG00000196498|chr12:124535348-124535581	ENSG00000196498	NCOR2	NCOR2		Myb/SANT	targeting	2000	1.8544097900390624	535.0	False	0.1693999999999999	False	910	13534	chr12:124535348-124535581
